Unnamed: 0,tweet,tweet_processed
1343,There days where I wanna end my life so bad because of my little sister. My parent I call her names and I am spoiled the one but yet she get everything and goes into my room takes everything. She the one that I am scared also who hurts me the most. .,there day where i wanna end my life so bad because of my little sister my parent i call her name and i be spoil the one but yet she get everything and go into my room take everything she the one that i be scar also who hurt me the most
1345,Well i guess no clockwork for me ????,well i guess no clockwork for me
1350,Cant eat. Cant sleep. Everything is just falling to pieces ?? Im so tired of watching my world crumble,cant eat cant sleep everything be just fall to piece im so tired of watch my world crumble
1352,Today I ate 1 month old rancid meat because I forgot what month it was.   .,today i eat month old rancid meat because i forget what month it be
1353,It always hurts to be the one who cared more ??,it always hurt to be the one who care more
1354,I'm having trouble catching my breath.,im have trouble catch my breath
1357,I normally dont talk about myself. But i feel like shit.  I just lost my challenge match in tennis so now my position is going down. And i wouldnt be so mad if the didnt call balls that were on the line.  Like come on girl. Stop cheating.,i normally dont talk about myself but i feel like shit i just lose my challenge match in tennis so now my position be go down and i wouldnt be so mad if the didnt call ball that be on the line like come on girl stop cheating
1358,"The world I was raised in there is no give in take just take,take,take,take,take,take,take,take even when you don't think you have anything left to give the world wants that to. I could go for some positive vibes today. ",the world i be raise in there be no give in take just taketaketaketaketaketaketaketake even when you dont think you have anything leave to give the world want that to i could go for some positive vibe today
1359,"Everyone tells me the pain will fade. Maybe I dont want it to, its the only thing that still connects me to you   ",everyone tell me the pain will fade maybe i dont want it to it the only thing that still connect me to you
1360,"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",when i say i want to die they saylets do it no one gonna care you anymore it make me feel pity of my life more i just want someone to hug me when i cry but it not gonna happen
1361,Apparently a mosquito bit the inside of my thigh and all I can think of is how thats the most action Ive had in months.,apparently a mosquito bit the inside of my thigh and all i can think of be how thats the most action ive have in month
1362,Why do I always feel the need to document my attacks? So I look back and see how dumb and helpless I look? Just a bad one. Havent had them in a while. I need tips and tricks to shorten them.,why do i always feel the need to document my attack so i look back and see how dumb and helpless i look just a bad one havent have them in a while i need tip and trick to shorten them
1363,I miss my mom. The dreams are too much.,i miss my mom the dream be too much
1365,Often I go to bed as soon after dinner as seems adult (I mean I try to wait for dark) in order to push away from the massive pain in sleeps frail wicker coracle.,often i go to bed a soon after dinner a seem adult i mean i try to wait for dark in order to push away from the massive pain in sleep frail wicker coracle
1366,When i have nobody to talk to. Nobody to rely on. Trap in my own space. Living becomes so meaningless.  ?,when i have nobody to talk to nobody to rely on trap in my own space living becomes so meaningless
1369,Im so fuckin upset rn. Not coming back to twitter for a while. Im so fucking done with everything rn. This sucks.,im so fuckin upset rn not come back to twitter for a while im so fuck do with everything rn this suck
1371,I am so forlorn there are no words to express it accurately......,i be so forlorn there be no word to express it accurately
1385,A lot of people but they don't know me well.,a lot of people but they dont know me well
1387,so alone so tired so bored so ugly so depressed  so so so so so so,so alone so tired so bore so ugly so depressed so so so so so so
1388,I looked for help and I got it. I looked for answers I found it. Now I need to find myself.,i look for help and i get it i look for answer i find it now i need to find myself
1389,"Starting to feel better but still probably take me a couple more days to get better as  moods do not go overnight, it sure as heck take some time.",start to feel well but still probably take me a couple more day to get well a mood do not go overnight it sure a heck take some time
1392,"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.    ",when i dont have anything to distract me i just find myself peer down the balcony and see my bloody self on the ground
1393,"Smiling had been always natural for me. It was easy to conjure up on my face. Now it became one of the hardest things to do in my life, next to living.    ",smile have be always natural for me it be easy to conjure up on my face now it become one of the hard thing to do in my life next to live
1394,"I always hated suicide. But now that I think about it, it seems comforting to try.    ",i always hat suicide but now that i think about it it seem comfort to try
1395,Sometimes I don't want to think because I know that my mind will definitely plunge into imagining the life that will never happen.,sometimes i dont want to think because i know that my mind will definitely plunge into imagine the life that will never happen
1396,"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.    ",a a writer it always hurt me to write happy ending when my life doesnt even have anything you can call happy since the beginning
1397,When you've forgotten how to speak when you haven't had anyone to listen to you for a long long time.,when youve forget how to speak when you havent have anyone to listen to you for a long long time
1398,I had everything and I have nothing.,i have everything and i have nothing
1400,"When you have gone through many betrayal and disappointments in your life, you realise that it's better to keep people a few feet away from you.    ",when you have go through many betrayal and disappointment in your life you realise that it good to keep people a few foot away from you
1401,Silence might be suffocating and unbearable but you can't deny its comfort when you need it the most.,silence might be suffocate and unbearable but you cant deny it comfort when you need it the most
1403,"I was not, am nott and will not be enough ",i be not be nott and will not be enough
1404,hi sorry ive been so inactive lately ive been,hi sorry ive be so inactive lately ive be
1406,I admit I have been  the last 24 hrs. I have barely been smiling and just cannot shake it right now.,i admit i have be the last hr i have barely be smile and just cannot shake it right now
1407,Never in my life have i ever been included. Then when I had my daughter i still never got included on my own 24.7 and now I have 2 kids still it happens to me.    pic.twitter.com/Bt9J2yE4Zz,never in my life have i ever be include then when i have my daughter i still never get include on my own and now i have kid still it happen to me
1408,i'd kill myself if it was that easy,id kill myself if it be that easy
1411,"I'm having a good day today, might have a terrible one tomorrow, but I just want to remember that at least I had a good day. It's so easy to forget  ",im have a good day today might have a terrible one tomorrow but i just want to remember that at least i have a good day it so easy to forget
1413,Having depression is just like hell!!! Omg    pic.twitter.com/AeMNWwFdg8,have depression be just like hell omg
1415,"I feel like I broke myself. I feel fractured and tired and I can't stop blaming myself like a broken record. I'm finding it so difficult to just survive, but I am surviving and so are you. I guess we can do this   ",i feel like i break myself i feel fracture and tire and i cant stop blame myself like a broken record im find it so difficult to just survive but i be survive and so be you i guess we can do this
1416,Thank you everyone for your support. I've been struggling with a lot and you've really helped me feel a bit more human and a bit less alone. I hope you guys are feeling less alone too,thank you everyone for your support ive be struggle with a lot and youve really help me feel a bit more human and a bit less alone i hope you guy be feel less alone too
1417,I am not even a nobody to anyone,i be not even a nobody to anyone
1418,You wanna know what is sad? Having a broken family while dealing with a broken heart.,you wanna know what be sad have a broken family while deal with a broken heart
1419,"Well, I just had the most depressing dream. It was when I finally found a beautiful girl to call my own, and we had a long, lovely kiss. ??  Only to discover.........it was only a dream. ??  Thank you, dream, for messing me up inside with a LIE!   ","well i just have the most depressing dream it be when i finally find a beautiful girl to call my own and we have a long lovely Keep It Simple, Stupid only to discoverit be only a dream thank you dream for mess me up inside with a lie"
1420,"This morning I have got my anxiety, and it was so fucking sickkkk bro   pic.twitter.com/tOEuxQLIad",this morning i have get my anxiety and it be so fucking sickkkk bro
1423,Dear Life: Please be gently to me.,dear life please be gently to me
1424,"I almost died when i was a baby because i was in the womb for an additional month, i went  while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it ",i almost die when i be a baby because i be in the womb for an additional month i go while in the womb and it burn my skin go in my mouth and i stew in it for a while i have to be rush to nicu and they put tube in me sometimes i wish i didnt make it
1425,Why is it when girls got broken they cut their hair?   depression always got me here i ??,why be it when girl get broken they cut their hair depression always get me here i
1426,Not felling the best right now... Life and anxiety is getting the best of me??,not fell the best right now life and anxiety be get the best of me
1427,I hate having/being crushes/in love ugh,i hate havingbeing crushesin love ugh
1428,I'm gonna see you one last time,im gonna see you one last time
1433,Not even in a sexual way but Im just craving affection because I feel like crap. I just want someone to hug me for a couple of hours and tell me Im going to be okay.,not even in a sexual way but im just crave affection because i feel like crap i just want someone to hug me for a couple of hour and tell me im go to be okay
1436,"Feeling a little depressed this evening, was wondering if this was connected to my little drink or just coincidence   ",feel a little depressed this evening be wonder if this be connect to my little drink or just coincidence
1437,"Feeling really down today, guys ?? not posting much but my dms are open if anyone wants to chat.  ",feel really down today guy not post much but my dm be open if anyone want to chat
1439,Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote,some day i dont feel like im give my enough im not love them enough hug them enough tell them how much i love them enough and it really upset me to feel a failure at the one thing i should get so right and it often feel so wrong hurt alote
1443,At this point Im just workin to die.,at this point im just workin to die
1444,"After diagnosis the following day, I was in total denial. How could I be ? Me? My ego & denial instructed me to do Reverse search of myself. (This time I was on antidepressants) At least I knew what I was doing. (But with a swollen mind)",after diagnosis the following day i be in total denial how could i be me my ego denial instruct me to do reverse search of myself this time i be on antidepressant at least i know what i be do but with a swollen mind
1446,"I feel like a mess. God, help me fix myself.                                                                   ",i feel like a mess god help me fix myself
1449,I just want to watch One Punch Man and not get out of bed.,i just want to watch one punch man and not get out of bed
1450,What sucks is when youre talking to someone and start feeling good about yourself and then they stop talking. Youre left wondering what you said wrong.,what suck be when youre talk to someone and start feeling good about yourself and then they stop talk youre leave wonder what you say wrong
1455,"I'm feeling lonely and unproductive these past few days. I have many failed expectations to do something worthwhile. It's been 5 months since I moved to a new city & yet I gained no friends, I have not travel to any places like I used to. I need to detox. ",im feeling lonely and unproductive these past few day i have many fail expectation to do something worthwhile it be month since i move to a new city yet i gain no friend i have not travel to any place like i use to i need to detox
1456,How can someone who truly believes that theres absolutely no reason for them being here have the strength to keep living?,how can someone who truly believe that there absolutely no reason for them be here have the strength to keep living
1457,This last year has been the most mentally/emotionally draining and exhausting year ever. Im just not the same person I used to be since he left me??,this last year have be the most mentallyemotionally drain and exhaust year ever im just not the same person i use to be since he leave me
1460,Feeling unappreciated.   I feel really crappy about myself right now.,feel unappreciated i feel really crappy about myself right now
1463,That moment you miss someone and hurting over the memories and when you got a crush and looked like an idiot going to his dad for his number cause you don't know how to talk to him and looked like a bigger idiot asking to be good friends,that moment you miss someone and hurting over the memory and when you get a crush and look like an idiot go to his dad for his number cause you dont know how to talk to him and look like a big idiot ask to be good friend
1464,This whole depression fucking sucks you can look so happy but still be so down inside your head ????????????????????????,this whole depression fuck suck you can look so happy but still be so down inside your head
1467,i miss being 13 because now im 17 and,i miss be because now im and
1469,Today I decided to admit to myself that through all that Ive been going through this year Im happy ....,today i decide to admit to myself that through all that ive be go through this year im happy
1471,"Waste of time at the GPs this morning regarding  and  feelings. Given some numbers to call for NHS self referral counselling which has up to a 12 month wait ?? The attitude is a ""get on with it"" or change areas of your life you're not happy with ??",waste of time at the gps this morning regarding and feeling give some number to call for nhs self referral counsel which have up to a month wait the attitude be a get on with it or change area of your life youre not happy with
1474,Crying with a loud music so no one could hear me,cry with a loud music so no one could hear me
1475,Honestly cant trust anyone at this point. ????,honestly cant trust anyone at this point
1476,My boyfriend told me he is tired of my shit. I keep on hearing that sentence out of a big fight. No one realizes that i don't want this shit. I was raped by two men when i was 15. And i found out my dad isn't my real dad. My real dad wanted me aborted,my boyfriend tell me he be tire of my shit i keep on hearing that sentence out of a big fight no one realize that i dont want this shit i be rap by two men when i be and i find out my dad isnt my real dad my real dad want me abort
1477,I feel like I dont have a purpose in life.,i feel like i dont have a purpose in life
1478,how do people cry happy tears? i guess ive never really been truly happy?,how do people cry happy tear i guess ive never really be truly happy
1480,"I cant have any friends anymore fr. I just got voice banned on xbox and the reason he put was ""Killed and danced on me in Fortnite"". ??  ",i cant have any friend anymore fr i just get voice ban on xbox and the reason he put be kill and dance on me in fortnite
1481,Idk how Im gonna be able to go to lover I have to buy tickets with my own money and Im literally broke,idk how im gonna be able to go to lover i have to buy ticket with my own money and im literally break
1482,hi i cant get out of bed because im,hi i cant get out of bed because im
1483,Really miss family days out   pic.twitter.com/J6Y3PbdCu7,really miss family day out
1488,I wish life was simple and painless. Whenever you think you're happy and think you got it all  life comes and screws you over.,i wish life be simple and painless whenever you think youre happy and think you get it all life come and screw you over
1493,I will choose to leave than to live..,i will choose to leave than to live
1494,I always have a reason to be upset and,i always have a reason to be upset and
1495,"   I do not know anymore who I am in life because of my parents . I dont know if I still own my life the fact I feel shallow. Why does life always seem to be unfair , to the point u feel nothing.",i do not know anymore who i be in life because of my parent i dont know if i still own my life the fact i feel shallow why do life always seem to be unfair to the point You feel nothing
1497,some things you said kept me up all night.,some thing you say keep me up all night
1499,"Silently screaming for help inside, wanting to die and wishing someone would see and help me   ",silently scream for help inside want to die and wish someone would see and help me
1500,I'm sad/depressed again & it's my fault for not changing it.,im saddepressed again it my fault for not change it
1503,Feeling bummed out rn. Family is disappointing and friends are too far away. ??,feel bum out rn family be disappointing and friend be too far away
1507,Anyone want to talk? I'm feeling depressed,anyone want to talk im feeling depress
1510,My dad *beating my mom*  Me in the other room trying to distract my siblings so they can't  hear my mom crying:  pic.twitter.com/oJDoPee3AB,my dad beat my mom me in the other room try to distract my sibling so they cant hear my mom cry
1512,Been super  maintaining control & not comfort eating toxifying my body; Rationally i know i'm just hormone cycling but the pain sucks so much will take a few wks for endorphins to replenish; Chanting & sleeping most of week .. Netflix & chill in bed .. repeat ..weee!  pic.twitter.com/K3maSdAzrT,be super maintain control not comfort eat toxifying my body rationally i know im just hormone cycling but the pain suck so much will take a few wks for endorphin to replenish chant sleep most of week netflix chill in bed repeat weee
1516,Out drinking by myself self got that  feel today bois,out drinking by myself self get that feel today bois
1518,Feeling depressed. Need to find who i am and job wise,feel depress need to find who i be and job wise
1519,It is not a beautiful day as usual.,it be not a beautiful day a usual
1521,Have you ever been devoid of touch for so long that even a touch on the shoulder could send you into tears?,have you ever be devoid of touch for so long that even a touch on the shoulder could send you into tear
1523,"They say life's short, but I'm bored already.   ",they say lifes short but im bore already
1524,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesnt. Maybe Im not the one YOU want and it kills me to think that.... maybe youre in love with someone else and not me...,i truly wonder what be wrong with me i try my best to do what make you happy yet it doesnt maybe im not the one you want and it kill me to think that maybe youre in love with someone else and not me
1525,fuck that guy who made me feel like shit again.  ????,fuck that guy who make me feel like shit again
1527,No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr,no more twitter for tonight today be officially my birthday and i wish i be dead
1529,when can I really respect and love myself more than anybody else?,when can i really respect and love myself more than anybody else
1530,ugh im so unhappy and at war with myself,ugh im so unhappy and at war with myself
1532,You ever been so  depressed you cant even get it up?,you ever be so depressed you cant even get it up
1533,"Such is my life! Too many weekends lost this summer to the damn IBS! So, so sick of it!   pic.twitter.com/z3Kw5dKl6K",such be my life too many weekend lose this summer to the damn ibs so so sick of it
1535,"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??",someone have tell me you have very pretty eye and a smile but it hard to ignore the hurt sadness disappointment behind it
1538,I'm running out of time. I don't know what I'm gonna do right now.,im run out of time i dont know what im gonna do right now
1540,I'm starting to lose faith in me getting better..,im start to lose faith in me get well
1541,sorry if i dont reply to dms/texts iiiiii have only been talking to ry and soph bc i feel  depressed so. Yeah ??????,sorry if i dont reply to dmstexts iiiiii have only be talk to ry and soph bc i feel depress so yeah
1542,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. ",i hate get so sad to the point where my body completely shut down and all i can do be just lay and think about all my problem
1545,Am I drinking  and being  before going into work? Youre damn right I am????,be i drinking and be before go into work youre damn right i be
1548,"   God, please help me.",god please help me
1549,Guys!!! Im  im leaving Twitter!!! Am blacking out! ????????  pic.twitter.com/2ZPKNJ2QzA,guy im im leave twitter be black out
1550,So just been looking at profiles of my other half's family accounts on Twitter and i'm extremely depressed that my life is full of ChronicPain. I'm not living a normal fulfilled life like they are. Why is it taking over my existence..?,so just be look at profile of my other halfs family account on twitter and im extremely depress that my life be full of chronicpain im not live a normal fulfilled life like they be why be it take over my existence
1551,"I'm very unhappy, I don't have a girlfriend, I don't have a Boyfriend and I don't Like where I live   ",im very unhappy i dont have a girlfriend i dont have a boyfriend and i dont like where i live
1559,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti",planning for the new week fail to plan be plan to fail in the last few month ive allow my depression to control my ability to function after month of med im finally productive what your plan for the new week
1560,How do I find joy and pleasure in life again?,how do i find joy and pleasure in life again
1562,I'm not sad. I'm sick.,im not sad im sick
1563,Depression bit me so hard it took me months to get back on social media,depression bit me so hard it take me month to get back on social medium
1564,You don't understand  until you can't stand your own presence in an empty room.,you dont understand until you cant stand your own presence in an empty room
1565,"physical wounds heal, people forget what happened to you, how hard you have to fight the demons inside every day. I wish people could see how hard every day is for  have 1/6 of my brain missing, some days are bad...   pic.twitter.com/6d8IwVHsfG",physical wound heal people forget what happen to you how hard you have to fight the demon inside every day i wish people could see how hard every day be for have 6 of my brain miss some day be bad
1567,Today is going be a shit day,today be go be a shit day
1569,I couldnt be with people and I didnt want to be alone.,i couldnt be with people and i didnt want to be alone
1571,how many days of being unable leave bed and do the things you usually enjoy before alarm bells ring?,how many day of be unable leave bed and do the thing you usually enjoy before alarm bell ring
1572,I haven't talked about hoarding and depression in a while. I'm on a quarter dose of meds now. And I'm still a bit stuck with hoarding. Decided to try to do some removal for efficiency today. I found a dotmatrix printed transcript of  from . Fullpost Twittr.,i havent talk about hoarding and depression in a while im on a quarter dose of med now and im still a bit stuck with hoard decide to try to do some removal for efficiency today i find a dotmatrix print transcript of from fullpost twittr
1573,I'm just going to say it. I'm a complete fucking mess here! Seriously wanting to just run and kiss a certain individual. She knows who she is. I can't tag her in it tho. She is still my better half.,"im just go to say it im a complete fucking mess here seriously want to just run and Keep It Simple, Stupid a certain individual she know who she be i cant tag her in it tho she be still my good half"
1574,I cut today. And Im not proud of it.  lmao I feel so edgy putting a depression hashtag. Whateva idc.,i cut today and im not proud of it Laughing i feel so edgy put a depression hashtag whateva idc
1576,What depression mean :) Laugh outside down inside   pic.twitter.com/tkZeniwtIb,what depression mean laugh outside down inside
1577,I need friends on here so lonely talking to myself just mad this Twitter and need friends ??,i need friend on here so lonely talk to myself just mad this twitter and need friend
1578,"Hewwo, I'm kinda feeling down. I don't think I'm ever going to be noticed as an artist. I promote and such but I'm not sure what would draw attention to others besides requests. Which is fine but I'm not really making a name for myself. And I hate it.     pic.twitter.com/8yZKCDI8xh",hewwo im kinda feel down i dont think im ever go to be notice a an artist i promote and such but im not sure what would draw attention to others besides request which be fine but im not really make a name for myself and i hate it
1581,"This journey to become a YouTuber isn't easy for me. I walk with a purpose to fix me. To record it, edit it, then post it for all to see ain't easy. I do it for the one person that needed the message not the haters.  ",this journey to become a youtuber isnt easy for me i walk with a purpose to fix me to record it edit it then post it for all to see aint easy i do it for the one person that need the message not the hater
1586,"The worst thing about  is that it teases you thinking you are getting better, but then it drops you back to the bottom harder every time.  I wish I could just be happy....  pic.twitter.com/zRf2H1L13H",the bad thing about be that it tease you think you be get well but then it drop you back to the bottom harder every time i wish i could just be happy
1588,"Despite being physically very unwell this past week, I am mentally feeling very strong right now. Genuinely excited by the opportunity to kick on now and make the most of life. Overcoming  one step at a time.",despite be physically very unwell this past week i be mentally feeling very strong right now genuinely excite by the opportunity to kick on now and make the most of life overcome one step at a time
1589,"and if you try to stand up for yourself especially when it gets too much, you are being rude, and disrespectful.    happens.",and if you try to stand up for yourself especially when it get too much you be be rude and disrespectful happens
1591,I lost in a maze. How to escape?,i lose in a maze how to escape
1592,"Darkness won't fade. It envelopes you, crawls under your skin. It stays and never seems to leave.   ",darkness wont fade it envelop you crawl under your skin it stay and never seem to leave
1593,"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. ",amaze how you can be so fatigued and unmotivated then a few sweet word of encouragement can mobilize you in minute to leave the house word like he didnt deserve you or you can get good or chinese food buffet im not proud but thats where i be
1594,No job. No car. No money. No worth. .... ..... ....... Thats kinda where I am @ right now.,no job no car no money no worth thats kinda where i be right now
1595,"Why does certain things happen? What can be done to change this? Questions, are the worse.   ",why do certain thing happen what can be do to change this question be the bad
1596,Im watching my show and its still not keeping my  depression and anxiety at bay. This stress is crushing me :(,im watch my show and it still not keep my depression and anxiety at bay this stress be crush me
1598,jfc ANOTHER bad morning  I dont even have anything to be depressed about  oh hang on  leaving me to fester under the poverty line for 10 years,jfc another bad morning i dont even have anything to be depress about oh hang on leave me to fester under the poverty line for year
1599,"I can't get through this without pain and suffering. And I'll just keep on talking, trying to make my way through every day. I love you Debbie. ",i cant get through this without pain and suffering and ill just keep on talk try to make my way through every day i love you debbie
1600,I used to imagine I'd hear something at the door. I'd hear a knock and I'd pray it was her. Or I would hope it was her. I had dreams like that. I'm not having dreams like that now. I know she's gone. She won't be back. Ever. I sure love her. I sure miss her.,i use to imagine id hear something at the door id hear a knock and id pray it be her or i would hope it be her i have dream like that im not have dream like that now i know shes go she wont be back ever i sure love her i sure miss her
1601,"Anyway, I walk around the house, and I try not to look at things, try not to think of her. But that's all I can do. All I do is feel this deep pain, this deep longing. I see her again. I remember when I was in Germany, and she left. ",anyway i walk around the house and i try not to look at thing try not to think of her but thats all i can do all i do be feel this deep pain this deep longing i see her again i remember when i be in germany and she leave
1602,"That she feels good, feels no pain, is happy. If there isn't, I'll probably never see her again. Unless there's some other side, like hell. How she may get to that side, I don't know how that would be. She was too much of a saint. ",that she feel good feel no pain be happy if there isnt ill probably never see her again unless there some other side like hell how she may get to that side i dont know how that would be she be too much of a saint
1603,"Came up here, a new life, after the last divorce and a year of being in pain. Slowly dissipated, but it's never gone. I've been abandoned again. Lost. Taken away from happiness. But I sure hope Debbie, if there is another world, a heaven, that she's in it. ",come up here a new life after the last divorce and a year of be in pain slowly dissipate but it never go ive be abandon again lose take away from happiness but i sure hope debbie if there be another world a heaven that shes in it
1605,"I dreamt the other day when I would see her again and be with her. At least see her again. I finally got to in 2007. It took us two weeks to decide we loved each other still... looking at the old emails. Or less than two weeks, I don't know. ",i dream the other day when i would see her again and be with her at least see her again i finally get to in it take u two week to decide we love each other still look at the old email or less than two week i dont know
1606,"She didn't go out with anybody. She died. It's really hard to accept sometimes. I feel lonely. I feel lost. I feel like I don't have anybody there for me anymore... who can pick up the slack, when I'm lacking. I guess that I'm glad she's not in pain. I sure miss her. ",she didnt go out with anybody she die it really hard to accept sometimes i feel lonely i feel lose i feel like i dont have anybody there for me anymore who can pick up the slack when im lack i guess that im glad shes not in pain i sure miss her
1607,"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. ",and i walk around the house and sometimes i think just momentarily that shell be back to take care of this or that and i realize shell never be back she didnt go away on a trip she didnt go away on vacation shes not at work she didnt go to the store
1608,Manic depression has taken by soul I wish I could all this pain away,manic depression have take by soul i wish i could all this pain away
1609,"Having a double mastectomy, very painful. Having radiation, never being over the pain. Taking pain killers, a lot of pain. And being diagnosed with Stage-4 cancer a year later, November 21st, 2017 to November 21st, 2018. And she died two months later, Jan 21st, 2019. ",have a double mastectomy very painful have radiation never be over the pain take pain killer a lot of pain and be diagnose with stage4 cancer a year later november st to november st and she die two month later jan st
1610,"I walk around the house and I see things of Debbie and I think of her. I think of the pain she went through, suffered for so long. All those procedures she went through. Between finding out she had cancer and the pain. Having chemotherapy for a long time. ",i walk around the house and i see thing of debbie and i think of her i think of the pain she go through suffer for so long all those procedure she go through between find out she have cancer and the pain have chemotherapy for a long time
1611,"She would have some understanding. But noone, noone is there. People have their own lives and their own busy schedules. I have nothing but time. Time to think about what I used to have and what I no longer do have. I think, if I could only be with her again. ",she would have some understanding but noone noone be there people have their own life and their own busy schedule i have nothing but time time to think about what i use to have and what i no longer do have i think if i could only be with her again
1612,"No matter how hard I try, I cannot force her memories from my mind. As much I loved and love her, I don't want to think about how much I miss her. She was the person I need the most when I feel this way. She would talk to me, she would spend time with me. ",no matter how hard i try i cannot force her memory from my mind a much i love and love her i dont want to think about how much i miss her she be the person i need the most when i feel this way she would talk to me she would spend time with me
1613,"Yet another sleepless night. I record 'comfort' stuff. Will be watching the *Hairy Bikers* and *A Place in the Sun* until the wee, small hours. With my little dog ?  ",yet another sleepless night i record comfort stuff will be watch the hairy bikers and a place in the sun until the wee small hour with my little dog
1614,"Despite every attempt, my outpouring of emotions fails to strike substance and falls to the wind dispersing with the world's other particles. ",despite every attempt my outpouring of emotion fails to strike substance and fall to the wind disperse with the world other particle
1615,Depression is like wearing a one of those weighted blankets- makes it feel real good to lay in bed for 16 hours but also makes it pretty exhausting to do anything outside of that,depression be like wear a one of those weighted blanket make it feel real good to lay in bed for hour but also make it pretty exhaust to do anything outside of that
1616,Learning to pretend to have a good time had become a natural skill. I hope one day it is genuine,learn to pretend to have a good time have become a natural skill i hope one day it be genuine
1619,Hello darkness my old friend  I've come to talk with you again...,hello darkness my old friend ive come to talk with you again
1620,Come on. I took an extra 75mg of medication and  and  are still kicking by butt today. Think I'm just gonna pic.twitter.com/5sE2izjGOc,come on i take an extra mg of medication and and be still kick by butt today think im just gonna
1621,"My Anxiety Disorder, PTSD, Depression   are real and today I am battling. My happiness is fading and my brain is messing with me so badly, Ive been trying hard not to cry, trying hard just to stay positive but I am struggling.",my anxiety disorder ptsd depression be real and today i be battle my happiness be fade and my brain be mess with me so badly ive be try hard not to cry try hard just to stay positive but i be struggle
1622,"I almost rear-ended someone stupidly bad earlier because my brain, and body are so exhausted, mentally and physically. My anxiety has been so bad today. Its been a struggle..   ",i almost rearended someone stupidly bad earlier because my brain and body be so exhausted mentally and physically my anxiety have be so bad today it be a struggle
1623,"Feeling okish one minute then ?? for no reason what's so ever. Psychiatrist was right chronic depression gives no warnings, mood just dips when it feels like it.  Top it off anxiety is at a high too.  ",feel okish one minute then for no reason whats so ever psychiatrist be right chronic depression give no warning mood just dip when it feel like it top it off anxiety be at a high too
1624,"Felt good that I was at least able to get my laundry started, but haven't done anything past that. Though I've at least fed myself today. :/  ",felt good that i be at least able to get my laundry start but havent do anything past that though ive at least fed myself today
1626,"you all depression ever made you stay home and cancel plans for weeks, but then feel like you're going crazy cuz you're home all the time? ",you all depression ever make you stay home and cancel plan for week but then feel like youre go crazy cuz youre home all the time
1627,I didnt want to wake up. I was having a much better time asleep. And thats really sad.,i didnt want to wake up i be have a much good time asleep and thats really sad
1628,Just realized I was too depressed yesterday I haven't ate,just realize i be too depressed yesterday i havent ate
1630,I cant Take it ????    pic.twitter.com/vXqNH9NjH6,i cant take it
1631,"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* ",people just exercise youll feel well full depress me k bike mile shower curl into a ball and weeps
1632,I feel like my husband are growing more and more apart.,i feel like my husband be grow more and more apart
1633,"Me: My ""check engine"" light is on. Mechanic: Which car? Me: No I said mine.  ",me my check engine light be on mechanic which car me no i say mine
1635,"41 year old woman wth chronic pain,  and  ""I've noticed that I'm not breaking down crying everyday, my mood seems to be more positive and the intense, intrusive thoughts aren't as strong. It's only been 6 micro doses but I feel like I'm seeing some improvement.""  pic.twitter.com/CFTdb6q2ka",year old woman Surprised chronic pain and ive notice that im not break down cry everyday my mood seem to be more positive and the intense intrusive thought arent a strong it only be micro dos but i feel like im see some improvement
1636,"when i needed a hand, who can i turn to? when ""this"" attacks who is willing to help?  ",when i need a hand who can i turn to when this attack who be willing to help
1638,"When I'm at work and depressed dont say ""you look unhappy"". I'm here and working, what next you'll go to Disney world  and tell little kids that that it's not the real character. I'm doing my best, don't shatter my illusion.  ",when im at work and depressed dont say you look unhappy im here and work what next youll go to disney world and tell little kid that that it not the real character im do my best dont shatter my illusion
1639,Been feeling pretty shitty all day. I put it down to a busy week but I think it's just been an off day!!!So I have had a hot shower washed and conditioned my hair put on a boxset still feeling shitty but I'm trying!!,be feel pretty shitty all day i put it down to a busy week but i think it just be an off dayso i have have a hot shower wash and condition my hair put on a boxset still feel shitty but im try
