Unnamed: 0,tweet,tweet_processed
918,I guess my vacation is over... Back to work I go.  ????,i guess my vacation be over back to work i go
919,You get  because you know that you're not what you should be...,you get because you know that youre not what you should be
920,Chris Lynn just beat my ATAR,chris lynn just beat my atar
921,Look at me now how  a then a mufuckha,look at me now how a then a mufuckha
924,"Gene Simmons, Ph.D. offers mental wellbeing to  souls. ",gene simmons phd offer mental wellbeing to souls
925," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",or nonprofit organization offer help 7 800273talk 8255
926,Music is just my best friendfix everything I guess,music be just my best friendfix everything i guess
928,Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss.....,thankxxx god mids of bed over but final of llb ahead start of new year with exam
929,May have to cut down on the Mexican foods.,may have to cut down on the mexican food
930,Last time hanging with silken and dorian before they move to Florida,last time hang with silken and dorian before they move to florida
931,staying up late because mommies not home   ????,stay up late because mommy not home
932,Looks like I'm getting super greenied and watching Portlandia,look like im get super greenied and watch portlandia
933,Hammered af. And just watched the bengals lose.,hammer af and just watch the bengal lose
936,I strongly believe in there if  for everyone. I haven't met it yet.,i strongly believe in there if for everyone i havent meet it yet
937,"Was it the molly that made you ""like"" me?  ",be it the molly that make you like me
938,"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift ",all my pal shop together get food get steaming and go to club while im slave away on the night shift
939,"We planned for this wedding 362 days, all for Mother Nature to go and fuck everything up...thanks a bunch ",we plan for this wedding day all for mother nature to go and fuck everything upthanks a bunch
940,Had to return this whip today   ???? pic.twitter.com/uzndmFgfXp,have to return this whip today
941,". Thinking, Am I where I am supposed to be?  If yes why do I feel so  and ?",think be i where i be suppose to be if yes why do i feel so and
942,After marathoning Chuck on Netflix I've finally finished it and now I'm depressed. Damn you  !!!  ?,after marathoning chuck on netflix ive finally finish it and now im depress damn you
943,If Only he loved Enuff to make me feel happy,if only he love enuff to make me feel happy
944,Damn I don't wanna go to work. :(  lmao,damn i dont wanna go to work Laughing
945,Operation hang out at the Cleveland airport today.,operation hang out at the cleveland airport today
946,Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??,be it possible that universal justice equality be simply unrealizable under the current regime be there no hope
947,I finished Game of Thrones last night.....what am I gonna do with my life until April ?,i finish game of throne last nightwhat be i gonna do with my life until april
949,"Watching the Victoria secret fashion show was an error, never want to eat again  ",watch the victoria secret fashion show be an error never want to eat again
952,Honestly I wish I could be chilling with my bro right now.. ????????,honestly i wish i could be chill with my bro right now
954,Here he is again  can't bear him and he's stolen my sofa   pic.twitter.com/d7Goi5D2pZ,here he be again cant bear him and he steal my sofa
955,My friendknows how to make me feel happyhe's so kind,my friendknows how to make me feel happyhes so kind
956,I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming,ive be impress by karanka at middlesbrough of course well stick with martinez until he decide to leave become
957,"Well, the good thing is that I don't cut myself anymore tho. ",well the good thing be that i dont cut myself anymore tho
958,"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016  ",squad of donkey manage by an idiot own by a c down out before we get to
959,Wait. Dont you think that the scarves are actually teaser?,wait dont you think that the scarf be actually teaser
960,No matter how much you tell yourself that you've accepted relegation it takes a day like today to prove that you haven't,no matter how much you tell yourself that youve accept relegation it take a day like today to prove that you havent
961,brains have some of the most tiring dreams. Maybe because they're some of the most vivid?,brain have some of the most tiring dream maybe because theyre some of the most vivid
966,What does murmuring and complaining do to our psyche?    Start thinking of what you have and say thanks you alive,what do murmur and complain do to our psyche start thinking of what you have and say thanks you alive
969,"fuck no, rita died. I don't even wanna finish dexter ",fuck no rita die i dont even wanna finish dexter
972,If I don't say goodbye that means you'll see me again maybe not right away but we'll meet again,if i dont say goodbye that mean youll see me again maybe not right away but well meet again
973,Laying in bed listening to Christmas music...,lay in bed listening to christmas music
974,2016 was the best year so far   ,be the best year so far
975,So over new years think I'm just going to sleep into the new year.  ,so over new year think im just go to sleep into the new year
976,I miss her so much ???© ,i miss her so much
979,World is crumbling around me but hey...2017 is nearly here...that should fix everything!! Haha yeah right :/  ,world be crumble around me but hey2017 be nearly herethat should fix everything haha yeah right
980,"don't know why i was   yesterday (yes i do) but today im usual happy, but fatigued. :)",dont know why i be yesterday yes i do but today im usual happy but fatigue
981,Happy New Year Got so much to do over next few months it's overpowering. Guess I'll start 2017  and try to work towards happy...,happy new year get so much to do over next few month it overpower guess ill start and try to work towards happy
983,no new years looks tonight girlies i am ,no new year look tonight girlies i be
985,??it will be ok ??    pic.twitter.com/di7n1sDxAS,it will be ok
986,properly n also i am super  i jus wanna deactivate again,properly n also i be super i jus wanna deactivate again
991,Sometimes  starts from being  or . For support and advice call 0808 808 2234. rb  pic.twitter.com/ie8cGAUNMv,sometimes start from be or for support and advice call rb
994,We were going to bdubs today but not anymore  cacacaca,we be go to bdubs today but not anymore cacacaca
997,Having holiday for the first time in 4/5 years â¦ and i hate it.   ,have holiday for the first time in 5 year and i hate it
1000,The only bad thing about reading:  finishing a great book/series and getting sad that the story is over. ,the only bad thing about read finish a great bookseries and get sad that the story be over
1001,Made my day. Thankyou very much!! ... ,make my day thankyou very much
1002,Mystery solved. No wonder I'm a   ??????­ pic.twitter.com/axTpaQ3h0t,mystery solve no wonder im a
1005,??you are significant ??    pic.twitter.com/28QHqxYkc9,you be significant
1006,Let's window-shop for pretty NYE dresses even though we know we'll be bedridden that night. Doesn't that sound fun??  ,let windowshop for pretty nye dress even though we know well be bedridden that night doesnt that sound fun
1007,When you repress your emotions so much it takes days to figure out you're not just being tired and lazy ,when you repress your emotion so much it take day to figure out youre not just be tire and lazy
1008,How is it that a  and  person can plan better for life than the people who wanna live?!,how be it that a and person can plan good for life than the people who wanna live
1010,?????????????????????  Until the Game is officially over. I assume a Loss... Why?? Bylsma and Lehner. ????????????????????? ,until the game be officially over i assume a loss why bylsma and lehner
1011,"With two nurses in the family, dinner conversations consists of sad stories, bodily fluids and everything in between  ",with two nurse in the family dinner conversation consist of sad story bodily fluid and everything in between
1013,Just got back home to Orlando ...or should I say just got back to my place of living Bc this doesn't feel like home.  ???©,just get back home to orlando or should i say just get back to my place of living bc this doesnt feel like home
1015,Saving up to buy a house so I guess I should stop going to the movies more than once to see my new favorite Disney movies ,save up to buy a house so i guess i should stop go to the movie more than once to see my new favorite disney movie
1016,I saw a wiener dog last night and I didn't pet it :( ,i saw a wiener dog last night and i didnt pet it
1017,Damn braids snatched out my edges ???©???©?? ,damn braid snatch out my edge
1018,There's only 2 things people can do for me. 1 help me become happy 2 explain to CID why my death wasn't prevented.  ,there only thing people can do for me help me become happy explain to cid why my death wasnt prevent
1019,What a pain in the ass day. ,what a pain in the as day
1021,Halloweentown was my fave Halloween movie.   :'),halloweentown be my fave halloween movie
1022,"life is too hard, and you don't have a clue to it. guess what, doing nothing can also kill yourself. ",life be too hard and you dont have a clue to it guess what do nothing can also kill yourself
1024,Deeply saddened about Carrie Fisher and Debbie Reynolds passing. My heart goes to their family and friends.  ,deeply sadden about carrie fisher and debbie reynolds pass my heart go to their family and friend
1025,If youre  youre living in the past. If youre  youre living in the future.  If youre at  youre living in the present,if youre youre living in the past if youre youre living in the future if youre at youre living in the present
1026,When monty and I read a list of all the great people we lost this year   ,when monty and i read a list of all the great people we lose this year
1027,??your feelings are important ??    pic.twitter.com/POSQSHqCna,your feeling be important
1029,lexis so beautiful it makes me ,lexis so beautiful it make me
1031,why am i so ?â¦.oh thatâs right Iâm writing .,why be i so oh thats right im write
1035,The team looked so uninspired after 20-30 mins day. You'd think the HT team talk would have helped. Guess again.  ,the team look so uninspired after 30 min day youd think the ht team talk would have help guess again
1036,my vibe is being  and  in my local Texas Roadhouse,my vibe be be and in my local texas roadhouse
1037,"A year ago we was 38,000ft up in the air, en route to Australia via Dubai.....  pic.twitter.com/FAFcKWtNJ3",a year ago we be ft up in the air en route to australia via dubai
1039,wen u post '' one time  pic.twitter.com/L8up5r4D7v,wen You post one time
1040,"I hate it when my brother thinks, it would be funny to make jokes about me ???¤????  af ",i hate it when my brother think it would be funny to make joke about me af
1041,"tl;dr looks a lot of (foreign) family overseas as well, since it might be more like ",tlr look a lot of foreign family overseas as well since it might be more like
1042,West side story was literally the worst movie I have ever seen... Why do people like it??? ,west side story be literally the bad movie i have ever see why do people like it
1043,"I thought this was supposed to be a happy time of year, but honestly this is always the most depressing time of the year. ",i think this be suppose to be a happy time of year but honestly this be always the most depressing time of the year
1044,You let me drown in my own tears which held everything I hated and regretted. I once loved you. How could you? ,you let me drown in my own tear which hold everything i hat and regret i once love you how could you
1045,i missed lunch bc i was doing an evaluation and it's wing wednesday ,i miss lunch bc i be do an evaluation and it wing wednesday
1046,This time last year me and Ronan were in Prague ???«???« ,this time last year me and ronan be in prague
1048,â listening to Ae Dil Hai Mushkil Title Track,listen to ae dil hai mushkil title track
1049,Please can all the famous people take NOTE we have 3 days left of 2016. I'm done don't wanna c another they'll be missed message ,please can all the famous people take note we have day leave of im do dont wanna c another theyll be miss message
1050,"People come and go, but life is simply about seeing who cares enough to stay. ",people come and go but life be simply about see who care enough to stay
1051,??it will be alright ??    pic.twitter.com/9yAw9Ze9BT,it will be alright
1052,these gachas on both deresute and enstars. ,these gachas on both deresute and enstars
1053,They say it's not my fault but I feel like it is. ???¥???¢???° ,they say it not my fault but i feel like it be
1054,Being sun deprived in an office for 9 hours a day is keeping me from my old blonde days ,be sun deprive in an office for hour a day be keep me from my old blonde day
1055,i want to flashback and skip 2016,i want to flashback and skip
1057,"Oh dear, we are a bad lot, we specialise in making bang average teams look like superstars ",oh dear we be a bad lot we specialise in make bang average team look like superstar
1058,Carrie Fischer also known as Princess Leia passed away. ?? ,carrie fischer also know a princess leia pass away
1059,"I always love my family, I always love you as my sister, but not anymore. You are not the same.   ",i always love my family i always love you a my sister but not anymore you be not the same
1060," oh dear, that ending was depressing! Nothing says Merry Christmas like a murder, plot twist+suicide ?? ",oh dear that end be depress nothing say merry christmas like a murder plot twistsuicide
1062,No! No! No!!!    pic.twitter.com/vpoZSMSbXL,no no no
1064,"Drunk and singing along to bmth, asking alexandria and of mice and men, rip my parents eardrums  ",drunk and sing along to bmth ask alexandria and of mouse and men rip my parent eardrums
1065,More terrible news Dammit! I'm about to punch 2016 in the dick!! ,more terrible news dammit im about to punch in the dick
1066,I literally can't even with the news about Carrie Fisher!   ,i literally cant even with the news about carrie fisher
1067,what a long ass weekend!!!   ,what a long as weekend
1068,"Im getting drunk on mont blanc ,watching big bang theory and eating cake.  ",im get drunk on mont blanc watch big bang theory and eat cake
1072,Why doesn't Christmas last longer ???© ,why doesnt christmas last longer
1073,No Sawamura dose since last week. ,no sawamura dose since last week
1074,When they end your favourite tv show with the main character dying....   ,when they end your favourite tv show with the main character die
1076,Fresh wounds are best means of relief from inner stress...   ,fresh wound be best mean of relief from inner stress
1078,I dreamt my barber was sick on haircut day bro.. i lost weight in my sleep ???­???­   pic.twitter.com/Utaiw8JShW,i dream my barber be sick on haircut day bro i lose weight in my sleep
1079,??you are respectable ??    pic.twitter.com/NiQXmIwMda,you be respectable
1083,I'm trying not to be  enough to start posting song lyrics. Can I just sleep until 2017?,im try not to be enough to start post song lyric can i just sleep until
1084,"""Me Before You"" has me crying my eyes out right now ",me before you have me cry my eye out right now
1085,10pm laying in bed eating a chocolate SANTA ???...   is over,pm lay in bed eat a chocolate santa be over
1086,Is it me or  people write better ?,be it me or people write good
1087,January & February often worse for people who are . Seek help.,january february often bad for people who be seek help
1088,I just wanna lay up with bae rn ,i just wanna lay up with bae rn
1089,NOOOO! One of my car speakers just blew out ??????«???­???¶ ,noooo one of my car speaker just blow out
1090,"If you're so  that you had a dream you died and then you were annoyed when you woke up, clap your hands! ????½????½????½",if youre so that you have a dream you die and then you be annoy when you wake up clap your hand
1091,When you gotta hold your charger a certain way for your phone to charge feeling  lol,when you gotta hold your charger a certain way for your phone to charge feel Laughing Out Loud
1092,What a blah day!   pic.twitter.com/sQaReKF3Ly,what a blah day
1094,We got a whole 364 before Christmas ,we get a whole before christmas
1097,"When your entire dance company that you haven't seen in years is getting together, but you're the only one not going ",when your entire dance company that you havent see in year be get together but youre the only one not go
1098,I really just can't live life accepting the fact that Chris Pratt is married to someone else ,i really just cant live life accept the fact that chris pratt be marry to someone else
1099,Yesterday I lost 500 days worth of streaks with 5 different people ,yesterday i lose day worth of streak with different people
1100,I'm trying really hard to find a reason to be positive about today and keep coming up empty   pic.twitter.com/4j8PkbxzMg,im try really hard to find a reason to be positive about today and keep come up empty
1101,"? Today eat healthy food, remember your accomplishments, get some exercise, hang w/ good people & don't be hard on yourself.",today eat healthy food remember your accomplishment get some exercise hang w good people dont be hard on yourself
1102,Possibly the worst 90 min commentary I've sat through. The only consolation is not having a 225 mile drive home.  ,possibly the bad min commentary ive sat through the only consolation be not have a mile drive home
1103,When your family emotional blackmail you to do something against your will.     ,when your family emotional blackmail you to do something against your will
1107,"how they seemed to be trying to get people who ask me to block them, but I'm guessing it would be more like ",how they seem to be try to get people who ask me to block them but im guessing it would be more like
1108,??you are supported ??    pic.twitter.com/4YrE8XNRtQ,you be support
1109,another great talent lost to us. songs stay with us forever. Odd but last Christmas playing everywhere this yr.,another great talent lose to u song stay with u forever odd but last christmas play everywhere this yr
1113,!!   2016 officially the worst year in history!!! ,officially the bad year in history
1115,Only the insecure withhold praise of another's achievements     ,only the insecure withhold praise of anothers achievement
1116,Does anyone else feel really weird at night time on christmas day? Like it's over after all that fuss n it's just GONE ??? ,do anyone else feel really weird at night time on christmas day like it over after all that fuss n it just go
1118,Just found out I am only 4 days younger than Shane Meadows - thank god I've achieved as much as he has!  ,just find out i be only day young than shane meadow thank god ive achieve as much a he have
1119,I'm ready to jus turn my phone off ????,im ready to jus turn my phone off
1120,I love Christmas but this year it just isn't the same... I can't figure out what it is either... ,i love christmas but this year it just isnt the same i cant figure out what it be either
1121,I use this social media outlet to bitch. It's my bitching platform. I'm quiet on everything else. It's not like anyone cares. ,i use this social medium outlet to bitch it my bitching platform im quiet on everything else it not like anyone care
1122,Making  might help lift more  people out of the dumps than common antidepressant medications do,make might help lift more people out of the dump than common antidepressant medication do
1127,Christmas Day meltdown. An hour of arguing in the street while trying to walk to lunch at her parents. ,christmas day meltdown an hour of argue in the street while try to walk to lunch at her parent
1128,For all the years I took the lynx box sets for granted and this year I didn't get one ???¢??? ,for all the year i take the lynx box set for grant and this year i didnt get one
1129,??your views are valid??    pic.twitter.com/u2CjqKMTlx,your view be valid
1130,Family when one is missing holidays dont feel right.   ,family when one be miss holiday dont feel right
1132,User of  unable to think clearly or retain that was learned & will probably be quite . He may suffer periods of .,user of unable to think clearly or retain that be learn will probably be quite he may suffer period of
1133,I hate that I can't get everyone in my family a gift but I'm on a fixed income ???¢   ,i hate that i cant get everyone in my family a gift but im on a fixed income
1134,When all you want to do is spend Christmas w. Your husband & mommy but none of that is possible so I'll drink for the next 2 days ,when all you want to do be spend christmas w your husband mommy but none of that be possible so ill drink for the next day
1135,I can't even turn up for the holidays  ,i cant even turn up for the holiday
1137,I know Christmas isn't about gifts but honestly I got my sister a tablet and she got me a ring light for my phone ???¤???£   #,i know christmas isnt about gift but honestly i get my sister a tablet and she get me a ring light for my phone
1138,): it's not xmas eve w/o you boo @_BTSophie ,it not xmas eve wo you boo
1139,In the gym trying to clear my mind. ,in the gym try to clear my mind
1140,Talk about a roller coaster season. ,talk about a roller coaster season
1142,For those feeling   or  during this festive period feel free to reach out. Here to listen ????»,for those feeling or during this festive period feel free to reach out here to listen
1143,I thought nothing bad happened on Christmas Eve!!!!   ,i think nothing bad happen on christmas eve
1146,Completely sick ??¤ On my way to the hospital instead of a Christmas party ???§  ,completely sick on my way to the hospital instead of a christmas party
1148,Moto x play showed software update but only security update(66mb) ...no  .. ,moto x play show software update but only security update66mb no
1149,Aw man im outta pizza rolls ,aw man im outta pizza roll
1150,??it will be ok??    pic.twitter.com/6zCi1PJhdB,it will be ok
1151,i am so sorry this happiness came about rather unexpectedly ill try to keep my 11:11 tweets more  from now on,i be so sorry this happiness come about rather unexpectedly ill try to keep my 11 tweet more from now on
1152,I had no idea a peanut butter milk shake was an option ,i have no idea a peanut butter milk shake be an option
1153,Bruno Mars' 24K but instead of  it's  ,bruno mar k but instead of it
1154,Then come Jan 1 . Like u can just stop depression kmt  pic.twitter.com/ejRYNYHN6s,then come jan like You can just stop depression kmt
1156,Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm ,go through the clothes i bring home and realize i leave my one great pair of jean in wilm
1158,just ripped my favorite pair of pajama pants.   ,just rip my favorite pair of pajama pant
1159,Still can't fit any of my jeans. ,still cant fit any of my jean
1160,Why do work keep giving me alcohol!!! ???«???«   pic.twitter.com/rIydwINNkn,why do work keep give me alcohol
1161,slowly your heart peeled off itself...  ,slowly your heart peel off itself
1162,"If u r , u r living n the past. If u r anxious, u r living n the future. If u r @ peace, u r living n the present-Lao Tzu ",if You r You r live n the past if You r anxious You r live n the future if You r peace You r live n the presentlao tzu
1163,"yeah, external power structures, and there for, ultimately, about 500L, but I'm guessing it would be more like ",yeah external power structure and there for ultimately about l but im guessing it would be more like
1164,"Love you all tonight. If the holiday makes u feel  or lonely & u need someone to talk to, tweet me. I'll open my inbox for you. <3",love you all tonight if the holiday make You feel or lonely You need someone to talk to tweet me ill open my inbox for you 3
1165,It just hit me that Ms lopez isn't gonna be my teacher anymore ???­???­ ,it just hit me that ms lopez isnt gonna be my teacher anymore
1166,??you are loved ??    pic.twitter.com/iV1owHaj1Q,you be love
1168,"It is 4:30 AM, crying baby since 1 and my missus is tucked up in bed with earplugs. Not her problem...   ",it be 30 be cry baby since and my missus be tuck up in bed with earplug not her problem
1170,You know things are bad when your emotions slide because WordPress blocks one of your blog posts.  ,you know thing be bad when your emotion slide because wordpress block one of your blog post
1172,Finished gossip girl. Feeling   & ,finish gossip girl feeling
1173,LOVE ordering expensive gifts and receiving something NOT AT ALL like the discription or the color presented :-( ,love order expensive gift and receive something not at all like the discription or the color present
1175,First Christmas in YEARS that I have to work.  it just doesn't feel the same.,first christmas in year that i have to work it just doesnt feel the same
1178,When your idol Julius is murdered by senators... ,when your idol julius be murder by senator
1182,"People bring you down. Love fails from time to time. You get lost, then can't find your way.   ",people bring you down love fails from time to time you get lose then cant find your way
1184,??you are valid??     pic.twitter.com/YlAjyOLfaU,you be valid
1187,A UK loss to Louisville makes my heart hurt.  ,a uk loss to louisville make my heart hurt
1188,"When you text your mom ""there's something wrong with me"" and she don't answer :) ",when you text your mom there something wrong with me and she dont answer
1189,"People change for 2 reasons: 1-They have learned a lot, or they have been hurt too many times  ",people change for reason they have learn a lot or they have be hurt too many time
1190,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  ",id never actually watch the whole of ugly bettyso i watch it all now im depressedi need an end
1191,Before you diagnose yourself as  make sure your not surrounded by assholes - William Gibson,before you diagnose yourself a make sure your not surround by asshole william gibson
1192,Relative of a neighbor of mine died in accident while shopping for and on his little girl's birthday...Really?   ????????,relative of a neighbor of mine die in accident while shop for and on his little girl birthdayreally
1194,I feel bad no money for gifts for anyone I pay my bills money is gone   ,i feel bad no money for gift for anyone i pay my bill money be go
1196,i ran out of hot chocolate and now i'm never going to get out of bed  :(,i run out of hot chocolate and now im never go to get out of bed
1197,I'm stuck in a situation ! Wanna get rid of this but ways are closed ! Trapped !     ,im stick in a situation wanna get rid of this but way be close trapped
1198,"Everyone writing ""1 more day"" and I'm on right up until Christmas Eve â?¹ï¸ ",everyone write 1 more day and im on right up until christmas eve
1199,Still haven't get a chance to watch Sing. :< .,still havent get a chance to watch sing
1202,??you are beautiful ??    pic.twitter.com/btElQogRXD,you be beautiful
1203,You are sitting in solitude alone & smoking ............ I know you are sad &  ........but DONT SMOKE BABY  pic.twitter.com/auCoNMXY0m,you be sit in solitude alone smoke i know you be sad but dont smoke baby
1204,"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). ",depression be like you dont want to do anything or you want to do something but you dont want to do it at the same time
1205,I'm like 80% with college bull shit ,im like with college bull shit
1207,I have 2 cuts on my lips and I can't eat spicy food b/c it burns  :'/,i have cut on my lip and i cant eat spicy food bc it burn
1208,Is you're  you might have a problem with someone close to you.,be youre you might have a problem with someone close to you
1210,Missing San Francisco bit my sister is helping a bit to make me forget about it. ,miss san francisco bit my sister be help a bit to make me forget about it
1211,Hard to believe right now BUT there's a World waiting for your contribution-JesusChristWillHelpYouAccomplishYourDream-Ask  ,hard to believe right now but theres a world wait for your contributionjesuschristwillhelpyouaccomplishyourdreamask
1212,"Sad day here in Cometland, school is closed for a few weeks  ",sad day here in cometland school be close for a few week
1213,11 more  til I can stop feeling  I hate ,more til i can stop feeling i hate
1215,YouHaveToStudyWorkHardajajkskanakaoanakaa aaaaand BOOMSHAKALAKAAAA ????   but ,youhavetostudyworkhardajajkskanakaoanakaa aaaaand boomshakalakaaaa but
1216,I miss you so much!! I can't wait for you to be back home!! ,i miss you so much i cant wait for you to be back home
1217,"Maybe I should hang myself with the Christmas lights, there's a nice image for you. Tis the season after all.   ",maybe i should hang myself with the christmas light theres a nice image for you tis the season after all
1220,A.M. choice if you're mentally well: What clothes should I wear? A.M. choice if you're : What mask should I wear? ,be choice if youre mentally well what clothes should i wear be choice if youre what mask should i wear
1222,Nearly 1 in 2 men feel  over the  period,nearly in men feel over the period
1224,I'll give in to happiness when it shows its self  ,ill give in to happiness when it show it self
1226,??you will be ok??    pic.twitter.com/qNSQ2CDuZX,you will be ok
1227,Bout to break out my secret Santa gift after taking this fatass L in fantasy...   pic.twitter.com/rXmMEsoOPJ,bout to break out my secret santa gift after take this fatass l in fantasy
1231,Maybe I am writting to much..    * going to bed* ..,maybe i be writting to much go to bed
1236,"So, that new  movie was a real hoot ?????³  ",so that new movie be a real hoot
1237,And as quickly as it entered my life it left. You will surely be missed. Goodbye for now bee filter! Until next time ,and as quickly a it enter my life it leave you will surely be miss goodbye for now bee filter until next time
1238,I just wanna stay up all night play FFXV and not go to work tomorrow.. ,i just wanna stay up all night play ffxv and not go to work tomorrow
1239,"I try to be optimistic, but it just gets hard when all attempts to try are met with failure. ",i try to be optimistic but it just get hard when all attempt to try be meet with failure
1240,seriously increases the risk both of developing and also dying from heart disease,seriously increase the risk both of developing and also die from heart disease
1241,Wouldn't it be great if you looked forward to every tomorrow with the same anticipation you do New Year's?   ,wouldnt it be great if you look forward to every tomorrow with the same anticipation you do new year
1242,"Happy New Year to you all! Remember the power to make it/you, a happy one, is in yourself  ",happy new year to you all remember the power to make ityou a happy one be in yourself
1243,It appears that my bffs  &  decided to stop by today making it impossible to leave the house. ,it appear that my bffs decide to stop by today make it impossible to leave the house
1244,"The first step to beating  or  is to take responsibility for yourself, stop blaming others or circumstances",the first step to beating or be to take responsibility for yourself stop blame others or circumstance
1245,It's only 40 minutes before the  arrives an the  months begin. Look after yourselves and others speak about your problems  pic.twitter.com/gDHivI7EAN,it only minute before the arrives an the month begin look after yourselves and others speak about your problem
1246,Is it true that what ever doesn't killl you makes you stronger?   I'm not so sure.    pic.twitter.com/RzFBCeaGn2,be it true that what ever doesnt killl you make you strong im not so sure
1247,"I want 2 wish every Amazing person I've met & conversed on Twitter Health, love & happiness for 2017! Thank u guys?? ",i want wish every amazing person ive met converse on twitter health love happiness for thank You guy
1248,Just wish people understood mental illness   ,just wish people understood mental illness
1249,"Starting 5 positive things exercise,again. It's just writing down 5 good things that happened. It helps with surviving bad days. ",start positive thing exerciseagain it just write down good thing that happen it help with survive bad day
1251," is caused by low serotonin. Serotonin motivates, hence why depressed people have no motivation. Activity creates serotonin",be cause by low serotonin serotonin motivates hence why depressed people have no motivation activity create serotonin
1258,People with depression are 4x more likely to have a heart attack ,people with depression be x more likely to have a heart attack
1259,New year's eve is so sad to me because it's when my most beloved band split up.    ???,new year eve be so sad to me because it when my most beloved band split up
1261,Everyone responds differently to  . Some patients take longer before noticing a difference in how they feel. .,everyone respond differently to some patient take long before notice a difference in how they feel
1262,Happy new year... 2017 Bye bye the year of ,happy new year bye bye the year of
1264,"Honestly considering grabbing a cider, putting on Forest Gump and having a good ugly cry.  ",honestly consider grab a cider put on forest gump and have a good ugly cry
1265,Pray for all communities and individuals facing mental health crises.  ,pray for all community and individual face mental health crisis
1266,"Live in the present, live in the now!     pic.twitter.com/uBd53HFV3z",live in the present live in the now
1267,Have u been secretly battling /? Make 2017 the year you tell someone & seek help. You deserve 2 be happy! ,have You be secretly battle make the year you tell someone seek help you deserve be happy
1273,It's been a strange year. I beat  at last. I started 2 believe that  it really is2017 I'm ready ???,it be a strange year i beat at last i start believe that it really is2017 im ready
1277,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/3cOsMwidYM,be in the news a lot for treat and other condition but what be it contact u to learn more
1280,"Overall, right now, and that's what matters, I am happier and stronger than I was on the same day last year  ",overall right now and thats what matter i be happy and strong than i be on the same day last year
1281,"I managed a continuous 118 day remission in  in 2016,though it was preceded by one of the longest&toughest episodes of depression",i manage a continuous day remission in in though it be precede by one of the longesttoughest episode of depression
1282,Less than an hour into the year & someone has already upset me. Just put me down ???§   ,less than an hour into the year someone have already upset me just put me down
1283,"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin ",dissociation be quite something weird to be disconnect from internal feel the sens and the environment bless serotonin
1284,"If you want a  treatment with little/no side effects, then you want to ask for  Therapy! pic.twitter.com/fJgV89iagH",if you want a treatment with littleno side effect then you want to ask for therapy
1285,"Happy New Year!! Here's to 2017, believe me, it can't go any worse than 2016 did. Yay for 2017! Lol.  ",happy new year here to believe me it cant go any bad than do yay for Laughing Out Loud
1287,Tweeting about mental illness doesn't make you brave. Having the courage every day to battle an invisible enemy does.  ,tweet about mental illness doesnt make you brave have the courage every day to battle an invisible enemy do
1290,Huhhh fuck... wish me luck!   ,huhhh fuck wish me luck
1294,to all of you with  and  who aren't looking forward to the new year. You aren't alone??feel free to message me if you want,to all of you with and who arent look forward to the new year you arent alonefeel free to message me if you want
1295,Cultivate supportive relationships in order to end ,cultivate supportive relationship in order to end
1300,"Jesus I love it when people say ""don't be such a d-buzz just be happier"". Omg I never thought of that! Hey a cure   pic.twitter.com/vXagPPBCKH",jesus i love it when people say dont be such a dbuzz just be happy omg i never think of that hey a cure
1301,Something nobody will read   .  pic.twitter.com/XQ5Qtey1B4,something nobody will read
1302,Getting a temporary break in the  to enjoy Rounda Rousey's loss ??? Abusive bitch deserved it. ,get a temporary break in the to enjoy rounda rouseys loss abusive bitch deserve it
1305,"Try to understand the blackness, lethargy, hopelessness, and loneliness theyâre going through. ",try to understand the blackness lethargy hopelessness and loneliness theyre go through
1306,When ur father AND ur brother lost our transport card...    pic.twitter.com/ZvFZbIgIvo,when ur father and ur brother lose our transport card
1307,Just read that isolation can lead to ?????????? I've never seen another human in my LIFE and I am FINE AhahhahahaHA,just read that isolation can lead to ive never see another human in my life and i be fine ahahhahahaha
1313,Someone quoted and hash tagged one of my tweets once with ,someone quote and hash tag one of my tweet once with
1314,"Too much tasks at work can cause stress, , and even poor performance",too much task at work can cause stress and even poor performance
1315,"I really need to know which  composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... ",i really need to know which composer write bubble if only to know who to blame for my weeklong melancholy
1318,Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good.  ,anger replace by love calm if we love him all thing whatever anger you will work together for good
1319,therapy could be an effective option for treating  in adolescents.  pic.twitter.com/Dqo97PbLfn,therapy could be an effective option for treat in adolescent
1321,"Sometimes tears are hard to dry wanting only to say goodbye, there's too much to do so let this life live for you. ?© ",sometimes tear be hard to dry want only to say goodbye there too much to do so let this life live for you
