tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
call chinese isnt call chinese state anything best obtuse bad bigoted want call chinese state call dont change name,10.825714285714291,9.949589666666668,6.085714285714285,88.83428571428573,57.095238095238095,8.4,44.80952380952381,3.1291,2.921438095238095,97,5,18,0,1,24,14,21,0.14,0.64,0.22,0.25,0,0,0,0,0,0,0.0
celebrity make sing videos top k case worldwide,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.0,0.769,0.231,0.2023,0,0,0,0,0,0,0.0
time isolate stop spread think time overreact else undermine may cause big harm nation,10.129285714285714,12.745041928571432,6.727142857142859,71.76785714285714,58.28571428571428,11.314285714285715,35.42857142857143,11.20814326018867,4.673657142857143,73,3,10,2,1,20,13,14,0.565,0.435,0.0,-0.8658,0,0,0,0,0,0,0.0
must watch information lame stream medium present part dr abdu sharkawy infectious disease specialist coron,15.271999999999998,18.68178686666667,9.92666666666667,50.610000000000014,47.0,16.666666666666668,55.0,14.554592549557764,9.801000000000002,93,6,10,4,1,25,15,15,0.167,0.833,0.0,-0.4215,0,0,0,0,0,0,0.0
point get feel insulting itd insist still call disease name group belong whether religion location vast majority stop call group name identify,14.848695652173909,13.845921695652176,11.849565217391305,51.07260869565218,49.43478260869565,16.156521739130437,53.434782608695656,14.554592549557764,8.29277391304348,121,7,14,4,1,36,20,23,0.213,0.787,0.0,-0.6597,0,0,0,0,0,0,0.0
feel twitter limit reach post closing school log amp look,6.177999999999997,9.463752799999998,3.650000000000002,86.70500000000001,71.0,4.0,30.0,3.1291,1.1019999999999999,48,2,7,0,1,13,10,10,0.0,0.891,0.109,0.0258,0,0,0,0,0,0,0.0
watch share video prevention measure video bring ministry health,12.376666666666665,17.497460000000004,4.964444444444446,75.50000000000003,60.111111111111114,8.044444444444444,42.333333333333336,8.841846274778883,4.923133333333334,56,3,6,1,1,13,8,9,0.0,0.784,0.216,0.296,0,0,0,0,0,0,0.0
take,-2.09,-21.868679999999998,-3.3999999999999986,121.22000000000003,349.0,0.4,1.0,3.1291,-3.9778000000000002,4,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
america wild,5.475000000000001,1.7447365000000055,2.890000000000004,77.90500000000002,184.0,0.8,52.0,3.1291,4.3094,11,1,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
believe gonna tell break history creative nature photographer help retweet,11.901818181818179,16.254017363636365,8.009090909090908,57.23363636363638,57.18181818181818,11.672727272727274,56.45454545454545,11.20814326018867,8.296927272727274,65,5,7,2,1,18,11,11,0.0,0.588,0.412,0.6808,0,0,0,0,0,0,0.0
healthcare system predatory disease,18.25,23.841184000000005,12.52,12.425000000000011,84.0,11.600000000000001,79.0,8.841846274778883,14.358800000000002,32,3,0,1,1,9,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
big salute doctor paramedical staff amp everyone connect defeat team thank much doctor,11.880769230769232,15.393172461538462,9.44923076923077,50.470769230769264,55.15384615384616,8.276923076923078,36.07692307692308,8.841846274778883,4.270907692307692,74,3,6,1,1,22,12,13,0.182,0.667,0.152,-0.128,0,0,0,0,0,0,0.0
kanika kapoor spread lucknow kanpurboycott stupid lady touch,13.77375,19.454798875,8.180000000000003,50.66500000000002,60.25,8.200000000000001,33.0,8.841846274778883,4.488850000000001,53,2,4,1,1,14,8,8,0.327,0.673,0.0,-0.5267,0,0,0,0,0,0,0.0
trump pompeo refer chinese racist xenophobic hmmmm,11.675714285714285,16.931505142857148,3.997142857142858,78.87285714285716,69.0,2.8000000000000003,35.57142857142857,3.1291,2.1325428571428575,44,2,4,0,1,10,7,7,0.4,0.6,0.0,-0.6124,0,0,0,0,0,0,0.0
everyone come barista,9.899999999999999,11.575825666666674,1.3133333333333361,90.99000000000002,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,6.093266666666668,19,2,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
special program w dc young fly amp karlous miller,4.526666666666664,7.697708333333335,3.653333333333336,84.90000000000002,76.77777777777777,3.6,42.333333333333336,3.1291,2.7731333333333335,41,3,6,0,1,12,9,9,0.0,0.722,0.278,0.4019,0,0,0,0,0,0,0.0
kanika kapoor sings special song pm modi uks wembley stadium kapoor escape mandat,10.06923076923077,13.131691307692307,8.541538461538462,56.97846153846157,59.0,8.276923076923078,36.07692307692308,8.841846274778883,4.270907692307692,69,3,6,1,1,21,12,13,0.0,0.714,0.286,0.5267,0,0,0,0,0,0,0.0
shaheen bagh still onmosques openmuiiahs say wont harm read qalmatiktokiye,11.901818181818179,16.254017363636365,6.936363636363637,64.9245454545455,57.18181818181818,11.672727272727274,47.36363636363637,11.20814326018867,6.820563636363637,65,4,8,2,1,17,11,11,0.0,0.759,0.241,0.431,0,0,0,0,0,0,0.0
salute fighter,10.184999999999999,7.6245875000000005,8.790000000000003,35.60500000000002,174.0,0.8,52.0,3.1291,5.9444,13,1,0,0,1,4,2,2,0.0,0.385,0.615,0.1531,0,0,0,0,1,0,0.0
doctor self wife doctor work patient let assure dont w,3.338181818181816,5.563379181818185,4.790909090909089,80.30636363636366,75.36363636363637,4.4,20.090909090909093,3.1291,0.06238181818181854,45,1,7,0,1,15,10,11,0.0,0.769,0.231,0.34,0,0,0,0,0,0,0.0
prove ppl w,-5.799999999999999,-8.023677666666662,-2.6199999999999974,119.19000000000003,159.0,1.2000000000000002,3.0,3.1291,-3.6434,9,0,3,0,1,3,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
celebrity make sing videos top k case worldwide,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.0,0.769,0.231,0.2023,0,0,0,0,0,0,0.0
problem thing sef dey fear burn ghana today http,4.003333333333334,7.04439155555556,2.342222222222226,94.30000000000003,77.88888888888889,3.6,20.11111111111111,3.1291,-0.47242222222222185,40,1,7,0,1,11,9,9,0.457,0.543,0.0,-0.7096,0,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
people scar every cough see infection every sneeze every sore throa,8.476363636363633,11.977762090909096,2.6454545454545446,95.68818181818183,64.45454545454545,8.036363636363637,20.090909090909093,8.841846274778883,0.9296545454545457,57,1,10,1,1,13,9,11,0.2,0.8,0.0,-0.3612,0,0,0,0,0,0,0.0
please beg m rona,-2.9450000000000003,-2.618145499999999,-2.2299999999999986,118.17500000000001,129.0,1.6,4.0,3.1291,-3.4762,14,0,4,0,1,4,4,4,0.0,0.465,0.535,0.3182,0,0,0,0,0,0,0.0
break large increase yet case italy new infection dead today infe,7.620000000000001,10.908698272727278,4.790909090909089,80.30636363636366,66.27272727272728,8.036363636363637,29.181818181818183,8.841846274778883,2.7032909090909087,55,2,8,1,1,15,11,11,0.276,0.577,0.147,-0.4588,0,0,0,0,0,0,0.0
fuck tag quarantine buddy,6.475000000000001,9.141556500000007,3.6700000000000017,75.87500000000001,109.0,11.600000000000001,29.0,8.841846274778883,5.4213000000000005,22,1,3,1,1,6,4,4,0.538,0.462,0.0,-0.5423,0,1,0,0,0,0,0.0
doctor self wife doctor work patient let assure dont w,3.338181818181816,5.563379181818185,4.790909090909089,80.30636363636366,75.36363636363637,4.4,20.090909090909093,3.1291,0.06238181818181854,45,1,7,0,1,15,10,11,0.0,0.769,0.231,0.34,0,0,0,0,0,0,0.0
k like,-8.655,-15.894816499999997,-3.01,120.20500000000001,214.0,0.8,2.0,3.1291,-3.8106,5,0,2,0,1,2,2,2,0.0,0.0,1.0,0.3612,0,0,0,0,0,0,0.0
priusjames flashback work kid amp intro bring back usmc amp navy food truck life flash eye begone vile 24 cold pack,10.377142857142857,9.389603857142859,7.771428571428572,76.74857142857145,58.047619047619044,10.304761904761905,30.523809523809526,8.841846274778883,2.3014380952380953,95,2,16,1,1,27,20,21,0.17,0.83,0.0,-0.6249,0,0,0,0,0,0,0.0
hate,-2.09,-21.868679999999998,-3.3999999999999986,121.22000000000003,349.0,0.4,1.0,3.1291,-3.9778000000000002,4,0,1,0,1,1,1,1,1.0,0.0,0.0,-0.5719,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
least one kill,-1.0899999999999999,-2.1438266666666674,-2.6199999999999974,119.19000000000003,149.0,1.2000000000000002,3.0,3.1291,-3.6434,12,0,3,0,1,3,3,3,0.701,0.299,0.0,-0.6908,0,0,0,0,0,0,0.0
wonder much cost actually get talked woman uninsured get,8.189999999999998,12.270925777777776,7.58666666666667,56.70000000000002,69.0,12.488888888888889,31.22222222222222,11.20814326018867,5.995355555555555,48,2,5,2,1,15,8,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dead as best tweet response far,1.9800000000000004,4.747337000000002,0.5166666666666693,102.04500000000002,95.66666666666666,2.4000000000000004,22.666666666666668,3.1291,-0.43513333333333293,26,1,5,0,1,7,6,6,0.344,0.32,0.336,-0.0258,0,0,0,0,0,0,0.0
anyone believe number come china At The Moment really cant see k italy hav,5.224,6.138104733333336,5.206666666666667,84.45000000000002,68.33333333333334,6.0,21.666666666666668,3.1291,0.09966666666666724,61,1,11,0,1,19,15,15,0.0,0.902,0.098,0.0772,0,0,0,0,0,0,0.0
good thing nominate joe biden,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.58,0.42,0.4404,0,0,0,0,0,0,0.0
protect urself ur infection become danger family also,9.6525,14.309929250000007,8.180000000000003,50.66500000000002,69.0,8.200000000000001,33.0,8.841846274778883,4.897600000000001,46,2,3,1,1,14,8,8,0.283,0.5,0.217,-0.2023,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
youve fun leave,-4.122500000000002,-4.088108249999999,-2.2299999999999986,118.17500000000001,131.5,1.6,4.0,3.1291,-3.4762,13,0,4,0,1,4,4,4,0.218,0.182,0.6,0.4767,0,0,0,0,0,0,0.0
proven indias big problem illiteracy stupidity literate people,14.951250000000002,20.924761625000002,14.080000000000002,8.365000000000009,57.75,23.200000000000003,58.0,14.554592549557764,15.396350000000002,55,4,3,4,1,18,8,8,0.63,0.37,0.0,-0.8176,0,0,0,0,0,0,0.0
great description japanese culture practice help contain spread statistical odds far similarity taiwan ala late apply,16.596250000000005,19.834041125000006,12.775000000000002,31.97,44.0,16.400000000000002,59.75,14.554592549557764,10.677075,102,7,8,4,1,30,16,16,0.0,0.673,0.327,0.7783,0,0,0,0,0,0,0.0
ex come remember even master class dint happen know,5.573333333333334,9.004341888888892,4.964444444444446,75.50000000000003,74.55555555555556,8.044444444444444,20.11111111111111,8.841846274778883,2.0409111111111105,43,1,6,1,1,13,9,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
come uk soon get way,-3.8580000000000005,-2.902736799999998,-1.8399999999999999,117.16000000000003,117.0,2.0,5.0,3.1291,-3.309,16,0,5,0,1,5,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
lose job due outbreaklooking work agriculture sector ideally farm hand similar dm fo,11.156153846153849,14.488579999999999,9.44923076923077,50.470769230769264,56.69230769230769,14.430769230769233,43.769230769230774,13.023866798666859,7.490907692307694,72,4,9,3,1,22,13,13,0.144,0.535,0.321,0.5106,1,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
first dead person get eaten doctorsdo worry,6.965714285714288,11.051654142857146,2.3114285714285714,90.95857142857145,79.0,2.8000000000000003,21.285714285714285,3.1291,-0.18745714285714277,37,1,5,0,1,9,7,7,0.59,0.41,0.0,-0.802,0,0,0,0,0,0,0.0
please sexual intercourse infront child normal god know w,8.713333333333331,12.924242555555555,6.2755555555555596,66.10000000000002,67.88888888888889,8.044444444444444,31.22222222222222,8.841846274778883,3.845355555555556,49,2,5,1,1,14,9,9,0.0,0.577,0.423,0.5267,0,0,0,0,0,0,0.0
funny tz medium pick issue know contentstory rumanyika j ask judge magistrate easily issue bail offender fight would top headlinesmy idea interested medium pick iam yet journalist despite year profession,20.887999999999998,17.316089133333335,16.956666666666674,26.92500000000004,41.0,24.0,60.0,20.267338824336647,12.093,174,9,16,9,1,53,27,30,0.135,0.607,0.259,0.5719,0,0,0,0,1,0,0.0
current death worldwide stand flu claim approximately live every year majority,13.18636363636363,17.857613090909098,8.009090909090908,57.23363636363638,54.45454545454545,11.672727272727274,47.36363636363637,11.20814326018867,7.117836363636366,68,4,7,2,1,18,11,11,0.419,0.581,0.0,-0.7579,1,0,0,0,0,0,0.0
right million american uninsured underinsuredour profitdriven health care system danger p,17.89636363636363,23.737464090909093,12.3,26.470000000000027,44.45454545454546,18.94545454545455,56.45454545454545,14.554592549557764,12.409654545454545,79,5,5,4,1,22,11,11,0.233,0.548,0.219,-0.0516,0,0,0,0,0,0,0.0
girl student bundle single room call quarantine one,8.475000000000001,12.839966500000006,3.7550000000000026,82.39000000000001,71.5,8.200000000000001,33.0,8.841846274778883,3.6713500000000003,44,2,6,1,1,11,8,8,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0
lose job due outbreaklooking work agriculture sector ideally farm hand similar dm fo,11.156153846153849,14.488579999999999,9.44923076923077,50.470769230769264,56.69230769230769,14.430769230769233,43.769230769230774,13.023866798666859,7.490907692307694,72,4,9,3,1,22,13,13,0.144,0.535,0.321,0.5106,1,0,0,0,0,0,0.0
shit get serious amp life short get beef fell want say fuck fr,3.185384615384617,4.538062923076922,3.0953846153846136,96.0246153846154,73.61538461538461,8.276923076923078,20.692307692307693,8.841846274778883,0.7662923076923076,50,1,12,1,1,15,12,13,0.449,0.481,0.07,-0.7964,0,0,0,0,0,0,0.0
nothing nice share head home cook kid get u eat car hot wing neh add hand sanitizer,5.632941176470588,5.632298176470588,4.92235294117647,90.05058823529413,67.23529411764706,9.15294117647059,28.764705882352942,8.841846274778883,1.7462235294117652,67,2,15,1,1,20,17,17,0.207,0.637,0.157,-0.0052,0,0,0,0,0,0,0.0
dawg yall funny man get yall creative,-0.706666666666667,1.1645405555555577,2.342222222222226,94.30000000000003,87.88888888888889,8.044444444444444,20.11111111111111,8.841846274778883,1.3142444444444439,31,1,8,1,1,11,7,9,0.0,0.463,0.537,0.7003,0,0,0,0,0,0,0.0
celebrity make sing videos top k case worldwide,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.0,0.769,0.231,0.2023,0,0,0,0,0,0,0.0
shit gonna end get annoy already,0.23714285714285666,2.6518669999999993,0.6257142857142846,103.04428571428573,93.28571428571428,2.8000000000000003,21.285714285714285,3.1291,-0.6545999999999994,27,1,6,0,1,8,7,7,0.619,0.381,0.0,-0.7579,0,0,0,0,0,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
death cs italy last day beg yall take seriously,1.939,4.171886900000004,2.4700000000000024,95.165,80.0,8.0,20.0,8.841846274778883,1.0859999999999999,39,1,9,1,1,12,10,10,0.444,0.556,0.0,-0.6808,0,0,0,0,0,0,0.0
good luck usa racist president,5.561999999999998,8.856965199999998,5.240000000000002,66.40000000000003,97.0,10.0,25.0,8.841846274778883,4.463000000000001,26,1,3,1,1,8,5,5,0.336,0.168,0.496,0.2263,0,0,0,0,0,0,0.0
wonder much cost actually get talked woman uninsured get,8.189999999999998,12.270925777777776,7.58666666666667,56.70000000000002,69.0,12.488888888888889,31.22222222222222,11.20814326018867,5.995355555555555,48,2,5,2,1,15,8,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
promise sure,5.475000000000001,1.7447365000000055,2.890000000000004,77.90500000000002,184.0,0.8,52.0,3.1291,4.3094,11,1,1,0,1,3,2,2,0.0,0.0,1.0,0.5574,0,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
china nothing u uk government hand fee clothe stay home order takeaway food youll go face punishmentfinesuk police state come due death,13.415217391304346,12.056401826086962,9.284347826086957,69.46391304347827,52.47826086956521,12.678260869565218,40.391304347826086,11.20814326018867,4.349730434782608,114,4,18,2,1,31,23,23,0.256,0.744,0.0,-0.7599,0,0,0,0,0,0,0.0
predict friend diagnosed dr friend mentor super hero gender e,8.061999999999998,11.815693199999998,4.830000000000002,78.24500000000002,67.0,4.0,30.0,3.1291,1.4290000000000003,52,2,6,0,1,14,9,10,0.0,0.265,0.735,0.9313,0,0,0,0,0,0,0.0
could stand trump protect american peoplewere worried pocketbook access,16.04,22.070677444444456,8.89777777777778,47.30000000000004,52.333333333333336,12.488888888888889,64.55555555555556,11.20814326018867,10.682022222222223,63,5,4,2,1,16,9,9,0.186,0.593,0.22,0.1027,0,0,0,0,0,0,0.0
oh yea shit basically everywhere,7.445999999999998,11.208905600000001,5.240000000000002,66.40000000000003,93.0,10.0,45.0,8.841846274778883,7.057000000000002,28,2,3,1,1,8,5,5,0.474,0.526,0.0,-0.5574,0,0,0,0,0,0,0.0
officially postpone good time ticket still valid ever show take place together get thru,10.465714285714288,13.165031285714289,7.57,65.72500000000001,57.57142857142857,11.314285714285715,35.42857142857143,11.20814326018867,4.907228571428572,74,3,9,2,1,21,14,14,0.113,0.714,0.173,0.25,0,0,0,0,0,0,0.0
there one thing learn time even useless thought,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.286,0.714,0.0,-0.4215,0,0,0,0,0,0,0.0
hey thing crazy weeknd drop album remind even though,6.096666666666668,9.65765866666667,2.342222222222226,94.30000000000003,73.44444444444446,3.6,9.0,3.1291,-1.913533333333333,44,0,7,0,1,11,9,9,0.391,0.609,0.0,-0.5423,0,0,0,0,0,0,0.0
usa totally barbaric countryinstead encourage people get test free charge deadly g,12.437500000000007,16.522707750000002,7.773333333333333,60.70500000000001,54.833333333333336,14.8,45.333333333333336,13.023866798666859,7.839733333333333,71,4,9,3,1,19,12,12,0.0,0.567,0.433,0.7823,0,0,0,0,0,0,0.0
extremely tricky could use weapon,8.388000000000002,12.384875800000003,0.5200000000000031,100.24000000000002,91.0,2.0,25.0,3.1291,-0.06099999999999994,29,1,4,0,1,6,5,5,0.577,0.423,0.0,-0.4754,0,0,0,0,0,0,0.0
mom friend come back london test positive,5.620000000000001,9.371696714285719,3.997142857142858,78.87285714285716,81.85714285714286,8.514285714285714,21.285714285714285,8.841846274778883,2.5768285714285724,35,1,5,1,1,10,7,7,0.0,0.424,0.576,0.7783,0,0,0,0,0,0,0.0
thin mint reddi whip become consistent part diet stay long want,6.763636363636362,9.839634454545457,3.7181818181818187,87.99727272727276,68.0909090909091,8.036363636363637,20.090909090909093,8.841846274778883,1.226927272727273,53,1,9,1,1,14,11,11,0.0,0.885,0.115,0.0772,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
weed kill,-1.5899999999999999,-7.075039999999998,-3.01,120.20500000000001,199.0,0.8,2.0,3.1291,-3.8106,8,0,2,0,1,2,2,2,0.825,0.175,0.0,-0.6908,0,0,0,0,0,0,0.0
first comment,7.829999999999998,4.684661999999999,2.890000000000004,77.90500000000002,179.0,0.8,52.0,3.1291,4.3094,12,1,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
covid19 reshape view government rise occasion mitigate build resilient com,14.184999999999995,19.4594995,13.09,19.025000000000006,54.0,20.0,70.0,14.554592549557764,15.011000000000003,65,6,4,4,1,21,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
min,-6.800000000000001,-27.748531,-3.3999999999999986,121.22000000000003,359.0,0.4,1.0,3.1291,-3.9778000000000002,3,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
america thus punish tried use epidemic make money miscellaneous dw arabic window celebrity life funny event dw,13.11352941176471,14.970885058823534,9.08705882352941,60.19176470588238,51.35294117647059,13.858823529411765,40.529411764705884,13.023866798666859,6.317988235294118,94,4,11,3,1,26,16,17,0.16,0.704,0.136,-0.128,0,0,0,0,0,0,0.0
look like hour cut work bc photo make happy,1.3866666666666667,3.777807666666668,-0.27999999999999936,113.10000000000002,83.44444444444446,3.6,9.0,3.1291,-2.6402,35,0,9,0,1,9,9,9,0.147,0.42,0.434,0.6249,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
oh fact dump personal stock right receive briefing might affect holding funny right pay attention gop liar behind curtain,13.603157894736846,14.516952473684213,10.451578947368422,53.97105263157897,50.578947368421055,11.810526315789474,50.578947368421055,11.20814326018867,6.713378947368421,103,6,10,2,1,30,18,19,0.29,0.595,0.115,-0.5267,0,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
kanika kapoor play best victim card tell single mother hence ge,6.763636363636362,9.839634454545457,3.7181818181818187,87.99727272727276,68.0909090909091,4.4,11.0,3.1291,-1.4139818181818185,53,0,8,0,1,14,11,11,0.126,0.479,0.395,0.6705,0,0,0,0,0,0,0.0
malaysian pm speak india lose jobturkeys leader speak india humiliation russia putin become,13.692307692307686,17.654653615384618,12.172307692307694,30.947692307692336,51.30769230769231,14.430769230769233,36.07692307692308,13.023866798666859,7.499369230769231,79,3,5,3,1,25,11,13,0.368,0.632,0.0,-0.7506,1,0,0,0,0,0,0.0
keep score project cancel project indefinitely delay project delay due mean project late every month wont make may rent,12.3555,12.413079550000003,8.730000000000004,68.09500000000004,53.5,10.0,45.0,8.841846274778883,4.390000000000001,101,5,14,1,1,28,16,20,0.292,0.708,0.0,-0.6808,1,0,0,0,0,0,0.0
heard kd yall well get bottom shit As Soon As Possible,1.8399999999999999,3.2930430000000044,2.8566666666666656,95.95500000000001,77.33333333333334,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,44,1,10,0,1,14,11,12,0.245,0.612,0.143,-0.3612,0,0,0,0,0,0,0.0
nigga go home,-2.66,-4.103776999999996,-2.6199999999999974,119.19000000000003,152.33333333333334,1.2000000000000002,3.0,3.1291,-3.6434,11,0,3,0,1,3,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dominican find cure,6.759999999999998,7.655925000000003,5.246666666666666,62.79000000000002,132.33333333333334,14.533333333333335,36.333333333333336,8.841846274778883,8.219933333333335,17,1,2,1,1,5,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
fear please make payment online safe way pay safer way stay healthy,6.550000000000001,9.172894000000003,2.8566666666666656,95.95500000000001,67.33333333333334,4.800000000000001,28.666666666666668,3.1291,0.5680666666666667,56,2,10,0,1,14,11,12,0.216,0.282,0.502,0.7269,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
si leave may right,-1.7674999999999983,-1.1481827499999984,-2.2299999999999986,118.17500000000001,126.5,1.6,4.0,3.1291,-3.4762,15,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
dominican find cure,6.759999999999998,7.655925000000003,5.246666666666666,62.79000000000002,132.33333333333334,14.533333333333335,36.333333333333336,8.841846274778883,8.219933333333335,17,1,2,1,1,5,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
