tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
stay safe use wc instead commode enter as,2.5874999999999986,5.490152750000004,2.280000000000001,92.965,84.0,3.2,33.0,3.1291,1.2525999999999997,34,2,6,0,1,10,8,8,0.0,0.707,0.293,0.4404,0,0,0,0,0,0,0.0
shit get serious amp life short get beef fell want say fuck fr,3.185384615384617,4.538062923076922,3.0953846153846136,96.0246153846154,73.61538461538461,8.276923076923078,20.692307692307693,8.841846274778883,0.7662923076923076,50,1,12,1,1,15,12,13,0.449,0.481,0.07,-0.7964,0,0,0,0,0,0,0.0
everyone look sick,5.190000000000001,5.695974666666672,1.3133333333333361,90.99000000000002,135.66666666666666,1.2000000000000002,36.333333333333336,3.1291,1.7699333333333338,16,1,2,0,1,4,3,3,0.623,0.377,0.0,-0.5106,0,0,0,0,0,0,0.0
must bring taiwan fully date taiwan around case despite proximity,9.945999999999998,14.167633600000002,3.650000000000002,86.70500000000001,63.0,8.0,30.0,8.841846274778883,2.7100000000000004,56,2,8,1,1,13,9,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
good morning coronamerica supergorgous,21.7825,28.251072250000007,12.52,12.425000000000011,76.5,21.6,79.0,11.20814326018867,18.378800000000002,35,3,1,2,1,9,4,4,0.0,0.508,0.492,0.4404,0,0,0,0,0,0,0.0
isnt right time show world smarter rest world prepare break chain stay homegood luck everybody,10.120000000000001,11.749246000000003,3.9250000000000007,95.42,57.75,6.4,41.0,3.1291,2.18145,80,4,14,0,1,18,15,16,0.0,0.684,0.316,0.7184,0,0,0,0,0,0,0.0
se moerby dettol sponsor postltits jokegtand try tell dettol mu,9.004000000000001,12.9916634,2.4700000000000024,95.165,65.0,4.0,40.0,3.1291,2.0720000000000005,54,3,8,0,1,12,9,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
hope good amidst crisis,4.120000000000001,6.201631000000006,-2.2299999999999986,118.17500000000001,114.0,1.6,4.0,3.1291,-3.4762,20,0,4,0,1,4,4,4,0.376,0.092,0.532,0.1779,0,0,0,0,0,0,0.0
literal headache,14.895000000000003,13.504438500000003,14.690000000000001,-6.694999999999993,164.0,20.8,102.0,8.841846274778883,22.104400000000002,15,2,0,1,1,5,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
government pm fight defeat take stakeholder along fight,10.829999999999998,15.779892,6.705000000000002,61.24000000000001,66.5,13.200000000000001,33.0,11.20814326018867,6.49885,48,2,5,2,1,13,7,8,0.621,0.379,0.0,-0.802,0,0,0,0,2,0,0.0
ill take weight loss,0.5874999999999986,1.7917427500000045,-2.2299999999999986,118.17500000000001,121.5,1.6,4.0,3.1291,-3.4762,17,0,4,0,1,4,4,4,0.718,0.282,0.0,-0.6249,0,0,0,0,0,0,0.0
possibly innovative governmental move anywhere world fight rest world,14.993333333333332,20.7640438888889,10.208888888888893,37.900000000000034,54.555555555555564,12.488888888888889,53.44444444444444,11.20814326018867,8.877577777777779,61,4,5,2,1,17,8,9,0.208,0.56,0.232,0.0772,0,0,0,0,1,0,0.0
well super girl china find positive high profile celebs act samaj ke thekedaar follow first rather give instruction othersthe people go party equally guilty,16.671249999999993,15.550566958333338,10.486666666666668,62.62500000000004,46.083333333333336,14.600000000000001,49.0,13.023866798666859,6.482799999999999,133,6,17,3,1,34,24,24,0.082,0.557,0.361,0.8591,0,0,0,0,0,0,0.0
entire world focus one problem wasnt exactly ozimandias plan,8.061999999999998,11.815693199999998,9.55,44.405,67.0,8.0,40.0,8.841846274778883,4.988000000000001,52,3,5,1,1,18,10,10,0.252,0.748,0.0,-0.4019,0,0,0,0,0,0,0.0
know whole thing aint funny broooo,1.5828571428571436,4.33182442857143,-1.0599999999999987,115.13000000000002,90.42857142857142,2.8000000000000003,7.0,3.1291,-2.9746,29,0,7,0,1,7,7,7,0.325,0.675,0.0,-0.3412,0,0,0,0,0,0,0.0
wonder long would attention seek bellend camber train,9.6525,14.309929250000007,6.705000000000002,61.24000000000001,69.0,8.200000000000001,33.0,8.841846274778883,4.488850000000001,46,2,4,1,1,13,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
way cope ultimate assassin creed song,6.690000000000001,10.627188000000004,6.416666666666668,59.745000000000005,85.66666666666666,15.733333333333334,39.333333333333336,11.20814326018867,8.721533333333335,32,2,4,2,1,10,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
new domestic case china,4.120000000000001,6.201631000000006,3.6700000000000017,75.87500000000001,114.0,11.600000000000001,29.0,8.841846274778883,5.4213000000000005,20,1,3,1,1,6,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
yrold pay national insurance two year lose job due inquired jobseeker,9.332727272727272,13.046825909090916,6.936363636363637,64.9245454545455,62.63636363636364,11.672727272727274,47.36363636363637,11.20814326018867,7.117836363636366,59,4,7,2,1,17,11,11,0.313,0.687,0.0,-0.4767,2,0,0,0,0,0,0.0
bollywood content another level,13.54,17.961333000000003,12.52,12.425000000000011,94.0,21.6,79.0,11.20814326018867,18.378800000000002,28,3,1,2,1,9,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
havent cancel paedophile think draw line,5.620000000000001,9.371696714285719,3.997142857142858,78.87285714285716,81.85714285714286,8.514285714285714,21.285714285714285,8.841846274778883,2.5768285714285724,35,1,5,1,1,10,7,7,0.0,0.742,0.258,0.1877,0,0,0,0,0,0,0.0
deliberate focus deliberate disregard imperils safety asian asian american,17.61,24.030627777777788,19.386666666666674,-27.899999999999977,49.00000000000001,25.822222222222223,64.55555555555556,15.903189008614273,18.222022222222222,66,5,1,5,1,24,7,9,0.176,0.588,0.235,0.1779,0,0,0,0,0,0,0.0
dear mr pm take step prevent spread goa govt go hold zp election reques,5.082857142857144,6.445201571428573,3.355714285714285,95.93928571428572,69.0,5.6000000000000005,28.285714285714285,3.1291,0.5158000000000005,58,2,12,0,1,16,14,14,0.0,0.764,0.236,0.4019,0,0,0,0,0,0,0.0
please tire get,0.4800000000000004,-0.1838763333333322,-2.6199999999999974,119.19000000000003,145.66666666666666,1.2000000000000002,3.0,3.1291,-3.6434,13,0,3,0,1,3,3,3,0.0,0.465,0.535,0.3182,0,0,0,0,0,0,0.0
yrold pay national insurance two year lose job due inquired jobseeker,9.332727272727272,13.046825909090916,6.936363636363637,64.9245454545455,62.63636363636364,11.672727272727274,47.36363636363637,11.20814326018867,7.117836363636366,59,4,7,2,1,17,11,11,0.313,0.687,0.0,-0.4767,2,0,0,0,0,0,0.0
resolution committee make th march follow adhere immed,10.24125,15.044910625000004,9.655000000000001,40.09,67.75,13.200000000000001,33.0,11.20814326018867,6.9076,47,2,4,2,1,15,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
forget kudrati biryanis even think come koran therefore wont harm muslim bunch idiot long theyre pass germ dont mind theyre quarantine rest world,13.526666666666664,9.889358703703707,9.799259259259262,72.89666666666669,54.55555555555556,12.281481481481482,41.81481481481482,8.841846274778883,3.7342148148148144,123,4,21,1,1,34,24,27,0.185,0.713,0.102,-0.3291,0,1,0,0,0,0,0.0
madhya pradesh immunise social distance,14.04,19.440697,12.32,15.640000000000043,79.0,10.0,65.0,8.841846274778883,11.613000000000001,35,3,0,1,1,11,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
celebration time bad could avoid sir set example b,5.050000000000001,8.351025111111113,4.964444444444446,75.50000000000003,75.66666666666667,8.044444444444444,31.22222222222222,8.841846274778883,3.1186888888888893,42,2,7,1,1,13,9,9,0.487,0.513,0.0,-0.6908,0,1,0,0,0,0,0.0
cant defeat,-4.229999999999997,-6.063727333333331,1.3133333333333361,90.99000000000002,155.66666666666666,1.2000000000000002,3.0,3.1291,-2.5534000000000003,10,0,2,0,1,4,3,3,0.0,0.287,0.713,0.357,0,0,0,0,0,0,0.0
here delete scene twds special,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,25.0,3.1291,0.5930000000000002,26,1,3,0,1,7,5,5,0.0,0.597,0.403,0.4019,0,0,0,0,0,0,0.0
lorde could stop,2.0500000000000007,1.7760740000000013,-2.6199999999999974,119.19000000000003,142.33333333333334,1.2000000000000002,3.0,3.1291,-3.6434,14,0,3,0,1,3,3,3,0.524,0.476,0.0,-0.296,0,0,0,0,0,0,0.0
point want test like first place difficult get test,5.573333333333334,9.004341888888892,2.342222222222226,94.30000000000003,74.55555555555556,8.044444444444444,20.11111111111111,8.841846274778883,1.3142444444444439,43,1,8,1,1,11,8,9,0.203,0.488,0.309,0.0772,0,0,0,0,0,0,0.0
officially cancel,17.25,16.444364000000007,14.690000000000001,-6.694999999999993,159.0,20.8,52.0,8.841846274778883,15.619400000000002,16,1,0,1,1,5,2,2,0.667,0.333,0.0,-0.25,0,0,0,0,0,0,0.0
proven indias big problem illiteracy stupidity literate people,14.951250000000002,20.924761625000002,14.080000000000002,8.365000000000009,57.75,23.200000000000003,58.0,14.554592549557764,15.396350000000002,55,4,3,4,1,18,8,8,0.63,0.37,0.0,-0.8176,0,0,0,0,0,0,0.0
holy shit hate every person video,3.5500000000000007,6.707287333333337,0.5166666666666693,102.04500000000002,92.33333333333334,2.4000000000000004,6.0,3.1291,-2.5968,28,0,5,0,1,7,6,6,0.646,0.354,0.0,-0.8074,0,0,0,0,0,0,0.0
right million american uninsured underinsuredour profitdriven health care system danger p,17.89636363636363,23.737464090909093,12.3,26.470000000000027,44.45454545454546,18.94545454545455,56.45454545454545,14.554592549557764,12.409654545454545,79,5,5,4,1,22,11,11,0.233,0.548,0.219,-0.0516,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
xenophobia major strategy cmon wasnt go waste opportunity,9.236666666666668,13.57755933333333,7.58666666666667,56.70000000000002,66.77777777777777,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,50,3,6,2,1,15,9,9,0.219,0.563,0.219,0.0,0,0,0,0,0,0,0.0
beer challenge,10.184999999999999,7.6245875000000005,2.890000000000004,77.90500000000002,174.0,0.8,52.0,3.1291,4.3094,13,1,1,0,1,3,2,2,0.0,0.435,0.565,0.0772,0,0,1,0,0,0,0.0
leave white house cure,2.942499999999999,4.731668250000006,-2.2299999999999986,118.17500000000001,116.5,1.6,4.0,3.1291,-3.4762,19,0,4,0,1,4,4,4,0.286,0.714,0.0,-0.0516,0,0,0,0,0,0,0.0
public place public toilet guru nanak market wea ward no102n mcd todaylet u fight together virusthank,11.886249999999997,13.954190125,7.612500000000001,68.9825,54.0,8.9,34.75,8.841846274778883,3.3976999999999995,86,3,10,1,1,23,15,16,0.157,0.843,0.0,-0.3818,0,0,0,0,1,0,0.0
stay home stay safe yall,-2.729999999999997,-1.132513999999997,-1.4499999999999975,116.14500000000001,105.66666666666666,2.4000000000000004,6.0,3.1291,-3.1418,20,0,6,0,1,6,5,6,0.0,0.58,0.42,0.4404,0,0,0,0,0,0,0.0
already set hold facility across state inline ncdc guideline ensure suspect case,11.652499999999996,15.542732583333333,5.806666666666668,74.80500000000002,56.5,8.133333333333335,45.333333333333336,8.841846274778883,4.887233333333334,69,4,8,1,1,17,12,12,0.149,0.676,0.176,0.1027,0,0,0,0,0,0,0.0
sincere request bottom heart least till calamity exist let use kind,8.476363636363633,11.977762090909096,5.863636363636363,72.61545454545457,64.45454545454545,4.4,38.27272727272727,3.1291,2.7178363636363634,57,3,6,0,1,16,11,11,0.0,0.596,0.404,0.7269,0,0,0,0,0,0,0.0
president trump cross replace chinese journalist reveals,15.712857142857146,21.97137742857143,9.054285714285715,42.61571428571432,60.42857142857142,14.228571428571428,78.42857142857143,11.20814326018867,13.686828571428574,50,5,3,2,1,13,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
political incorrectness one endearing quality,19.692,26.496518199999997,17.040000000000003,-18.19999999999996,67.0,26.0,85.0,13.023866798666859,21.293000000000003,41,4,1,3,1,13,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
localize many icu bed county important work orange map county,8.061999999999998,11.815693199999998,6.010000000000002,69.785,67.0,12.0,30.0,11.20814326018867,4.9719999999999995,52,2,7,2,1,15,9,10,0.0,0.833,0.167,0.2023,0,0,0,0,0,0,0.0
youre smoker understand lung compromise get gonna serious ill ad,6.157500000000002,8.682906416666672,6.789999999999999,67.75500000000001,68.16666666666666,14.8,37.0,13.023866798666859,6.758899999999999,55,3,9,3,1,18,12,12,0.339,0.661,0.0,-0.4767,0,0,1,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
dear plan prevent every passing day actio,5.620000000000001,9.371696714285719,2.3114285714285714,90.95857142857145,81.85714285714286,2.8000000000000003,35.57142857142857,3.1291,1.6654000000000004,35,2,5,0,1,9,7,7,0.0,0.575,0.425,0.4019,0,0,0,0,0,0,0.0
youre laugh meme cough,-1.032,0.625173800000006,-1.8399999999999999,117.16000000000003,111.0,2.0,5.0,3.1291,-3.309,19,0,5,0,1,5,5,5,0.0,0.455,0.545,0.5574,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
man piss could stop,-0.5899999999999999,0.32178000000000395,-2.2299999999999986,118.17500000000001,124.0,1.6,4.0,3.1291,-3.4762,16,0,4,0,1,4,4,4,0.71,0.29,0.0,-0.5994,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
go away time,-4.229999999999997,-6.063727333333331,-2.6199999999999974,119.19000000000003,155.66666666666666,1.2000000000000002,3.0,3.1291,-3.6434,10,0,3,0,1,3,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
hopefully friend vaccination sceptic stay oneher relatively mild infection apparently reassure herbut think there chance le ideological folk get good info daysamp turn people hop vaccins develop,21.376666666666665,19.689110370370372,15.917777777777783,29.03000000000003,37.888888888888886,21.17037037037037,67.74074074074073,18.243605946275583,12.002362962962962,168,11,16,7,1,48,27,27,0.055,0.58,0.365,0.8807,1,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
almost sound like blame country citizen visit whilst infect,9.760000000000002,14.230876111111112,6.2755555555555596,66.10000000000002,65.66666666666667,3.6,31.22222222222222,3.1291,2.0586888888888897,51,2,4,0,1,14,9,9,0.188,0.616,0.196,0.022,0,0,0,0,0,0,0.0
know thing thatll keep go pandemic mcdonalds shamrock shake available limited time,10.793846153846154,14.03628376923077,7.633846153846154,63.486153846153854,57.46153846153847,11.353846153846156,51.46153846153846,11.20814326018867,7.251676923076923,71,5,8,2,1,20,13,13,0.265,0.735,0.0,-0.3818,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
flu indeed mean bare people may already know,4.353750000000002,7.695096875000004,0.8049999999999997,103.54,80.25,3.2,20.5,3.1291,-0.7774000000000001,37,1,7,0,1,9,8,8,0.271,0.729,0.0,-0.3818,0,0,0,0,0,0,0.0
glow outside glowing inside,8.829999999999998,12.081482000000001,6.620000000000001,54.72500000000002,104.0,1.6,54.0,3.1291,5.4613000000000005,24,2,1,0,1,7,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
negara gimmick,10.184999999999999,7.6245875000000005,8.790000000000003,35.60500000000002,174.0,0.8,52.0,3.1291,5.9444,13,1,0,0,1,4,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
pm prepares interact state cms one state others may wish hold exemplar fight,8.25769230769231,10.870210153846159,6.726153846153849,69.99384615384618,62.84615384615384,11.353846153846156,36.07692307692308,11.20814326018867,5.004753846153847,64,3,9,2,1,19,12,13,0.16,0.675,0.166,0.0258,0,0,0,0,1,0,0.0
jerry wess know bar v nitty everybody slept,3.7650000000000006,6.960115500000004,0.8049999999999997,103.54,81.5,3.2,20.5,3.1291,-0.7774000000000001,36,1,7,0,1,9,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
everyone come barista,9.899999999999999,11.575825666666674,1.3133333333333361,90.99000000000002,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,6.093266666666668,19,2,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
kanika kapoor play best victim card tell single mother hence ge,6.763636363636362,9.839634454545457,3.7181818181818187,87.99727272727276,68.0909090909091,4.4,11.0,3.1291,-1.4139818181818185,53,0,8,0,1,14,11,11,0.126,0.479,0.395,0.6705,0,0,0,0,0,0,0.0
right million american uninsured underinsuredour profitdriven health care system danger p,17.89636363636363,23.737464090909093,12.3,26.470000000000027,44.45454545454546,18.94545454545455,56.45454545454545,14.554592549557764,12.409654545454545,79,5,5,4,1,22,11,11,0.233,0.548,0.219,-0.0516,0,0,0,0,0,0,0.0
day feel like sunday andagain,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.615,0.385,0.3612,0,0,0,0,0,0,0.0
hmy mom phd graduate whatsapp thread,5.904999999999998,9.647212833333338,4.449999999999999,73.84500000000001,87.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,5.4965333333333355,31,2,4,1,1,9,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
social distancing strongly recommend effective time spot owlet athene brama,14.655999999999999,20.047484600000004,9.55,44.405,53.0,16.0,50.0,13.023866798666859,10.155,66,4,5,3,1,18,10,10,0.0,0.476,0.524,0.7717,0,0,0,0,0,0,0.0
next generation god help u bunch stupid ignorant muppets,8.189999999999998,12.270925777777776,8.89777777777778,47.30000000000004,69.0,12.488888888888889,42.333333333333336,11.20814326018867,7.436466666666668,48,3,5,2,1,16,9,9,0.385,0.28,0.336,-0.1779,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
everyone talk common intrest talk community intrestthey go responsible f,13.243000000000002,18.283529300000005,10.73,35.94500000000002,56.0,16.0,60.0,13.023866798666859,11.779,63,5,4,3,1,19,9,10,0.0,0.777,0.223,0.3182,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
fascist leader botch handle first refer,8.259999999999998,12.587138333333336,2.4833333333333343,87.94500000000001,82.33333333333334,2.4000000000000004,22.666666666666668,3.1291,0.10986666666666656,34,1,4,0,1,8,6,6,0.419,0.581,0.0,-0.5574,0,0,0,0,0,0,0.0
way company give back pandemic,5.561999999999998,8.856965199999998,5.240000000000002,66.40000000000003,97.0,10.0,45.0,8.841846274778883,7.057000000000002,26,2,3,1,1,8,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
creative way spread awareness shall overcome,12.184999999999995,17.487014166666675,6.416666666666668,59.745000000000005,74.0,9.066666666666668,56.0,8.841846274778883,8.2032,39,3,3,1,1,10,6,6,0.0,0.633,0.367,0.4404,0,0,0,0,0,0,0.0
dont like president buy flight china get rot mucus diahrrea die fat ugly piece shit,6.881875000000001,7.7068484375,6.137499999999999,79.5575,64.625,11.4,28.5,11.20814326018867,3.183325,69,2,13,2,1,21,16,16,0.54,0.46,0.0,-0.9171,0,0,0,0,0,0,0.0
everyone come barista,9.899999999999999,11.575825666666674,1.3133333333333361,90.99000000000002,125.66666666666666,1.2000000000000002,69.66666666666667,3.1291,6.093266666666668,19,2,2,0,1,4,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
disappoint see response health department try help indian,12.0075,17.249854749999997,9.655000000000001,40.09,64.0,18.2,45.5,13.023866798666859,10.9476,50,3,4,3,1,15,8,8,0.237,0.526,0.237,0.0,0,0,0,0,0,0,0.0
work overtime kandi burrusstucker queen business medium,15.04,21.131398714285716,10.740000000000002,30.53000000000003,61.857142857142854,14.228571428571428,49.857142857142854,11.20814326018867,9.981114285714288,49,3,3,2,1,14,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
start hit bollywoodsinger test positive return uk last sunday,10.806666666666665,15.537509666666669,8.89777777777778,47.30000000000004,63.44444444444445,12.488888888888889,31.22222222222222,11.20814326018867,5.632022222222222,53,2,6,2,1,16,9,9,0.0,0.69,0.31,0.5574,0,0,0,0,0,0,0.0
youre unwell need food around north west london area please get touch deliveri,7.774285714285714,9.80511642857143,5.041428571428572,83.85357142857143,63.28571428571428,8.457142857142857,21.142857142857142,8.841846274778883,1.205085714285714,66,1,11,1,1,18,14,14,0.0,0.839,0.161,0.3182,0,0,0,0,0,0,0.0
week fuck global pandemic hamstring strain,10.615000000000002,15.527063833333337,6.416666666666668,59.745000000000005,77.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,6.041533333333335,37,2,3,1,1,10,6,6,0.54,0.46,0.0,-0.5719,0,0,0,0,0,0,0.0
lot talk say much,-2.9450000000000003,-2.618145499999999,-2.2299999999999986,118.17500000000001,129.0,1.6,4.0,3.1291,-3.4762,14,0,4,0,1,4,4,4,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
total cost covid19 treatment 3492743thats cost uninsuredthis must protect,17.086666666666666,23.377311000000006,6.2755555555555596,66.10000000000002,50.11111111111111,8.044444444444444,64.55555555555556,8.841846274778883,8.16868888888889,65,5,5,1,1,14,8,9,0.0,0.755,0.245,0.3818,0,0,0,0,0,0,0.0
look gonna go easy,-4.799999999999997,-4.078707,-1.8399999999999999,117.16000000000003,119.0,2.0,5.0,3.1291,-3.309,15,0,5,0,1,5,5,5,0.0,0.508,0.492,0.4404,0,0,0,0,0,0,0.0
alone wait take vagina asamando want ant millipede e,6.096666666666668,9.65765866666667,4.964444444444446,75.50000000000003,73.44444444444446,8.044444444444444,31.22222222222222,8.841846274778883,3.4820222222222217,44,2,6,1,1,13,9,9,0.215,0.645,0.14,-0.1779,0,1,0,0,0,0,0.0
new case lagosthis lagos someone decide doze ur shoulder pub,7.591000000000001,11.227708100000001,3.650000000000002,86.70500000000001,68.0,4.0,40.0,3.1291,2.3990000000000005,51,3,7,0,1,13,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
yall dirty mf bring home miami amp increase hr,1.468,3.583901800000003,1.2900000000000027,103.62500000000001,81.0,4.0,20.0,3.1291,-0.8489999999999998,38,1,9,0,1,11,10,10,0.238,0.574,0.189,-0.1531,0,0,0,0,0,0,0.0
buset,2.620000000000001,-15.988828999999996,8.400000000000002,36.62000000000003,339.0,0.4,1.0,3.1291,-0.7078,5,0,0,0,1,2,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
land mumbai ny gratify see strictly politely amp competently authority airpo,12.330000000000005,16.78854927272728,10.154545454545453,41.8518181818182,56.27272727272727,15.30909090909091,56.45454545454545,13.023866798666859,10.650563636363637,66,5,5,3,1,20,11,11,0.0,0.714,0.286,0.3818,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
