hashtags,place,text,user_description,user_location
RepublicansVirus,,RT @thomaskaine5: ‘Reality is back with a vengeance’: CNN panel roasts Trump for thinking he could hold convention during #RepublicansVirus…,@GARunoffJan5 @Ossoff @ReverendWarnock @StaceyAbrams @FairFightAction  #GEORGIA #GaSenateRunoff https://t.co/O7AQoQOimN https://t.co/qzKDvMhYcJ @ActBlue,#VoteBlueToSaveDemocracy
,,"@AHS_media whats the point in Albertans following the recommendations when Gov of AB employees social workers and their families can ignore the recommendations, she is leaving the province to go holiday in another province! https://t.co/QX4ybH3l3c",,
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,"Y’all better be signing petitions, using your voices/platforms and donating to support BLM.",Torono
,,RT @Champagneshachi: “Extra unemployment benefits dis-incentivize people from going back to work” said the senators during their 40th reces…,,UVA '19 
,,RT @DWUhlfelderLaw: The U.S. has 4.3% of the world’s population and 26.1% of the world’s COVID-19 cases,,"Oregon, USA"
,,"RT @Thomas1774Paine: Groundbreaking study shows students rarely spread COVID, makes case for students returning to school https://t.co/5dWd…",BSc & MBChB. Love Wales. #brexit #Q  #HCQworks #Truth seeker. #uniteforfreedom #KBF #TCells are the vaccine,Wales/ London
,,RT @KTLA: Universal Studios Hollywood scraps this year's Halloween Horror Nights due to COVID-19 https://t.co/Mus11ruZDX,I Self Lord And Master shall bring disaster to evil factors demonic chapters shall be captured by Kings 2️⃣0️⃣9️⃣ Mixed Martial Artist THEODORE!,
,,"That is unless you live in Burlington, there you need to book an appointment. The process may take up 48 hours to book and an additional day or two for the actual visit to the testing facility. I just went through it, so I know first hand. https://t.co/Ce5gS7Yo13","Auxiliary Police officer, and Combustion Engineer, for EJ Walsh and Company Inc.","Burlington, Ontario"
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…",Defining ourselves by what we are not is the first step that leads us to knowing who we are !,
,,"RT @timsout: Aside from this person’s dangerous sense of entitlement, why isn’t the police officer pulling her aside? Can’t imagine everyon…","Educator&environmentalist; advocate for the Reef, Science, public schools, CSIRO, renewables & a fair AU. Loves AU coast & bush, & our exquisite WorldHeritage.",Australia
,,"RT @jaketapper: A) PAW Patrol has NOT been canceled; in fact a movie is coming out next year;

B) PAW Patrol is not just about a police dog…",Anti-fascist wearing a mask,
,,Miranda Lambert: ‘Coronavirus pandemic is a good test for new marriages’ https://t.co/ErCjbwg4aX,Spacedout Nations @Spacedout_Ent @Spacedout_beats @Spacedout_Music #musicproducers #musicartists Community We provide knowledge and ways to promote your work,"Washington, DC"
,,"RT @Debber66: Can I ask why in the world are we not using this drug to treat Covid patients in the United States? @drdavidsamadi 
https://t…","Christian, Pro Life, Pro Guns..Anti Morons who think the USA needs more Govt and less God.",
COVID19 diverse,,"RT @aoife_macnamara: The Cultural Legacy of #COVID19 could be a Generation of Unrealized Talent. It’s time to support #diverse youth, #teac…",can be found near the ocean 🌊 avec vin,Unama’ki (Cape Breton Island)
,,RT @NiggazWILIN: That COVID Test Can Kiss My Ass. The Only Thing Going Up My Nose Is Powda,sniffin lines and riding 9’s,"Texas, USA"
,,"RT @janetjanssen: @JohnCornyn Talk about bad actors, please look in a mirror @JohnCornyn. You support the Trump admin’s attempt to repeal t…",#VotersDecide #VotersDecided #ProtectTheResults #TruthBrigade #BlackLivesMatter #MasksNow #PutPeopleFirst #DefundHate #Resist #Enough #CloseTheCamps,"Southlake, Texas, USA"
,,"RT @iDread_: I CAUGHT THE COVID!

Finally I have the guts to admit I got exposed to the novel coronavirus christened Covid 19. I have racke…","Another one trying to make a difference. 
Arts Manager | TEDx Speaker |
Deutsche Welle Fellow 2019.
Artivist for a Better Planet. 
#JusticeforLakeVictoria",Allover
,,RT @Philip_Ryan: RISE TD Paul Murphy asks the Dail if instead of a €16k pay rise would ministers of State accept a round of applause - just…,"dissent in the streets, consent in the sheets • @galwayprochoice • #freesafelegal • #endDP • #HomesForAll •",sí/í
,,"RT @kylegriffin1: McDonald's will require customers to wear masks or face coverings when entering its 14,000 restaurants nationwide startin…",Wellness Specialist. Obama Forever. #Biden2020. #FlipTheSenateBlue. #RidinWithBidin. Resister. impeach trump again. #NeverTrump No DM #FBR #FlipTheSenateBlue.,United States
,,RT @drdavidsamadi: The global conversation right now needs to go beyond science and begin to look at our geopolitical relationship with Chi…,,
,,"RT @AJEnglish: WHO reports record daily increase in global COVID-19 cases, with the total rising by 284,196 in 24 hours https://t.co/FZy0P7…",,
,,"RT @Carolyn4GA7: On March 9th, @RichforGA blamed the media for “creating panic and hype to create headlines” regarding COVID-19. 
https://t…","Liberal Democratic Socialist, Twelve Year Army Veteran, 1 Nation Indivisible w/ Liberty & Justice For ALL, E PLURIBUS UNUM, ❤️Elizabeth Warren & Bernie Sanders",
,,"RT @lbdavidmcgill: Everyone in Long Beach should know this.

If you got a street sweeping ticket during the pandemic, you should not pay it…",there is a special place in Hell for women who don’t help other women — she/her,♋︎ ☼ | ♒︎☽ | ♐︎ ↑
,,"RT @drdavidsamadi: America, we have to learn to live with COVID-19.

It’s not going anywhere anytime soon.

Therapeutics need to be the way…",,
,,RT @WholeInCenter: @P4boxers @jackieaz0306 Great time to cut SS and Medicare during a pandemic and coming depression,Retired grandfather. Living in a red state. Resisting so my grandkids have a future. #Cult45 blocked immediately due to the ignorance.,"Alabama, USA"
,,"RT @TheDailyShow: When you compare America’s responses to the 1918 Spanish Flu and COVID-19, the similarities are alarming. https://t.co/FD…",Tiger Mama to 4. Intersectional. Progressive. Muslim. NO TERF. NO SWERF.,🇲🇾🇸🇬🇺🇸
,,Did @VPComDir give Stephen’s grandma COVID-19?,"#Biden2020 #VoteBlueNoMatterWho2020  NO DMs / Will Block. If you support trump, I consider you a traitor. I Love America, deeply.","New York, NY"
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…",I am Indian,Apne Ghar Pe
,,"RT @spectatorindex: Active coronavirus cases, worldwide.

March 24th: 0.3 million

April 24th: 1.7 million

May 24th: 2.7 million

June 24t…","Maracucho de nacimiento, fanboy Marvel, PC's & Moto G4 User, Visca Barça! i'm one with the force, and the force is with me.",en algun lugar del oriente
,,"RT @Opthomasprime_: water is wet. back to you, skip.",November’s own. #GoBucs,757
,,"RT @mistimangel: Corona Angels win game 1 today!

Angels 3
Athletics Richardson 2
FINAL 

@CoronaAngels https://t.co/q2nhCrDooD",csuf softball #13🧡 BLM ✊🏾✊🏿,the field duh
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,sup.,"Los Angeles, CA"
,,Great https://t.co/DCiCzN8ZHO,,
,,"Kings' Harrison Barnes clears coronavirus protocol, De'Aaron Fox ready - NBA News - https://t.co/hlP5mLT6es https://t.co/lgZ2JaDaFD",Our site automatically grabs the latest NBA News from a number of sources. We are NOT responsible for article content,United States
,,"@Newsweek Let's get Real 
Fox is Fake News &amp; should be called Entertainment 
or an Opinion media.
 They gave out false information on Covid &amp; should be charged with Reckless Endangerment",Trying to make a difference and give my strong opinion and a few jokes from time to time.,
,,RT @koan4u: Texas hospital forms panel to decide which severe COVID patients  — will receive care 🤨👉🏽who will be given a chance to live &amp; w…,"Country Over Party 
https://t.co/jWayiWGzd3",
,,i don’t even think lockdown could protect whitney dean from misfortune tbh she’s probably had her bank account rinsed by a bloke she met online,slater enthusiast @katslaterrs 🖤,
UK US,,"RT @manishasinghal: Now ⁦@flyspicejet⁩ is designated ISC to #UK after #US. 
Usually airlines,read ⁦@airvistara⁩ haven’t made a fuss &amp; noise…","India’s 🇮🇳 best premium airline based at @CSMIA_Official & @DelhiAirport’s, presently defunct, expected to resume operations late 2020 follow for live news.","Mumbai, India"
,,"Here's what the next year will look like, according to Bill Gates  https://t.co/Zn1sBm8xdp",Make America America Again. Remove trump & the GOP! Proud Liberal. #Resistance #Democrat #BidenHarris2020🇺🇸,"The Front Range, Colorado"
,,RT @Lemonka: The biggest lie in this pandemic. https://t.co/0YwwkMenpy,Free. Fake geek girl. True crime connoisseur.,
,,"Maybe in a parallel Covid free universe, we are watching the Tokyo 2020 Summer Olympics right now.

 https://t.co/NSgUaDHRia via @CNNTravel @MeganMarples","iStock by Getty Photographer➙Meghmala Choudhury|Alum:Liverpool @livuni MPhys Astrophysics then,Now Editorial Images|#India #অসম #ruraltourism #northeastindia","Nagaon, Assam, India"
,,RT @honestari: We’re in the middle of a pandemic and God is still working for me🥺,"Aha'm bu Chinenyenwa, not Cheyenne.","Belleville,MI"
,,RT @Noahpinion: Absolute clown show. These people cannot run a civilization.,a derelict of duty,"UT, USA"
StayAtHome baking Covid19 Health,,Forget Sourdough! How to Make 10 of the World’s Easiest Breads https://t.co/qtcT4aZxkO via @Pocket #StayAtHome #baking #Covid19 #Health,Immigrant Producer Writer LatinFilm Curator Cultural Environmental Arts Warrior CoFounder: https://t.co/B94YylYwx8 LA Latino Int'l FilmFestival & Institute ❤Music Film,"Hollywood, CA"
,,The Lone Start Conference Council of Presidents voted to delay the start of practice for all fall sports due to the pandemic. https://t.co/wAVy8CxriH,NewsChannel10 Media is the leading media resource on the High Plains.,"Amarillo, TX"
,,RT @TomFitton: Masks don't work. Dr. Fauci said this and his conduct seems to confirm he still understands that there is no science that ma…,The Republic Constitution #2A #DTS,
,,"RT @AwakeSoul1: @w_terrence CovID’19 =
Covert Op Vaccine ID chip 2019 👀 https://t.co/LkDA9GLFA2","Christian, Patriot, Trump Supporter, Sassy & Classy, Full of Hope yet Frustrated American",
,,Kentucky couple on HOUSE ARREST after testing positive for Covid! https://t.co/q1KL3hDSai via @YouTube,PATRIOTS WHO HAVE AWOKEN! PROUD TO BE AMERICAN! PROUD TO HAVE DIVERSITY! PROUD TO BE FROM BOSTON! YOU CAN BRING A 🐴 TO 💧....,United States
,,Looking at our Covid-19 stats is depressing,We Believe Music is Therapeutic,
,,RT @LATiffani1: A girlfriend of mine missed her appointment to get tested for Covid19. She was later sent a letter saying she tested “posit…,#RelentlessChristianApp #Trump2020 #MAGA #Conservative #Patriot #Trump #DraintheSwamp #CCOT #FBTS #KAG2020 #Constitution #BlueLivesMatter #BackTheBlue #ProLife,USA
,,RT @txtonnews: Social distancing!!! 🤗 https://t.co/6qcnwcSF5g,,✿magic shop꒳
researchdata COVID19,,"RT @AnnekeZuiderwyk: I need your help! What is your perspective on openly sharing #researchdata, particularly in times of #COVID19? If you'…","Scholarly Communication Technologies Librarian at Columbia University Libraries

Formerly 🌱🌿🍄 Librarian and @wikiwren at @NYBG

Mostly tweeting @ColumbiaDS","New York, NY"
,,"RT @Craig_A_Spencer: Dear parents and teachers,

It’s not coronavirus that’s keeping our kids from safely going to school next month. 

It’…","RN, BSN, CDE, CCM, Mother, wife, professional, believer in Humanity! Go Dodgers,Lakers, Kings and LA RAMS..",
,,"RT @chadhayesmd: here's why:

we shouldn't be here. the management of this pandemic has been a complete disaster from the start. efforts to…","God, Family, Football & Neuro Epidemiology - Baylor #SicEm 💚💛🐻,  astAte #HowlYes 🔴⚫️🐺.  #FactsMatter",
,,RT @ValentineShow: OMG! We've hit 4 million cases of coronavirus!!!! Only 56 million to go until we equal Swine flu in 2009.,#MAGA #BacktheBlue #BlueLivesMatter #TrumpTrain #1A #2A #LEO #Military #Veteran #Vets #POTUS45 #KAG,"Nashville, TN"
,,"RT @drdavidsamadi: We are asked to do three things to eliminate this virus:

1. Social Distancing
2. Wearing A Mask
3. Practice Good Hygien…","Love God, America, my family, my friends, and the great state of Texas!",
,,RT @CNNPolitics: A US Marine assigned to the helicopter unit that transports President Trump tests positive for the coronavirus https://t.c…,"MSAcOM, Harley Nut  91Q Army Vet, Norse Pagan #VeteransAgainstTrump 🇺🇸
🗽#VoteBlue2020🗽🇺🇸 #BLM TЯ☭MP killing us",North Midwest USA
,,RT @davidmweissman: A violation of rights is not making you wear a mask to stop the spread of a global pandemic. A violation of rights is w…,"Dear God, Please Help US",Texas
,,RT @RepKatiePorter: The Trump Administration awarded $6.6 BILLION in taxpayer money to private companies for the development of a COVID-19…,"Just trying to be a good person.
#Resist_hate #FBR 
Christian/Mother/Advocate/Activist

LOVE your Neighbor the Undocumented too

#Closetheconcentrationcamps","New Mexico, USA"
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,I want to take this opportunity to apologize ... to absolutely nobody. –The Notorious,"Knoxville, TN"
,,"@Ladybheem Non of the above,,bz of lockdown i became active on Twitter,,
Later on came to know ,,I'm RW,,
But best thing is ,,,I really met some wounderful friends here","Entrepreneur,  Proud Bhakt, A daughter,
A wife & Mother,Intrested in Travelling, Administration & Politics, loves back seat
drive of Enfield bullet",india
,,"RT @RBReich: The school attended by Trump's son, Barron, will not reopen in September to protect students from Covid-19. 

Meanwhile, Trump…",Liberal who loves animals esp dogs #politics  #worldnews  #anti_gop  #covid_19   #ElijahMcClain,
,,"RT @drdavidsamadi: We are asked to do three things to eliminate this virus:

1. Social Distancing
2. Wearing A Mask
3. Practice Good Hygien…","Follow me on Parler @Stratojohnson, Married, MAGA, No ❄️s, Christian Warrior, Patriot, Texan, Pro-Military & Police. Entrepreneur & Recording Artist","Wimberley, Texas"
its2020,,"This is very productive work in the middle of a pandemic. All one can say is, #its2020 https://t.co/Lnvo9vmpJX","Journalist, author of ""Imperfect Union."" Local journalism is the lifeblood of democracy.",
,,RT @RepKatiePorter: The Trump Administration awarded $6.6 BILLION in taxpayer money to private companies for the development of a COVID-19…,,
covid19,,"RT @Alyssa_Milano: Trump has cancelled the RNC Convention in Jacksonville, FL due to concerns about #covid19. 

But he wants us to send our…","#NeverMyPres; #TheResistance  #VOTEBLUE2020
GOD BLESS THE USA and the rule of LAW...#FBIRocks
Good OUTLASTS evil...we're watching it right now. #SlowBurn
No DMs",United States
,,RT @biggeazy206: That's good news.,"HUGE HUSKY FAN, PROUD HUSBAND,PROUD FATHER, GRANDFATHER!! PURPLE DAWG since 1983","Utah, USA"
,"Lagos, Nigeria",I’m not saying y’all shouldn’t eat whatever the fuck you like but please do it with sense. We don’t want another Covid please https://t.co/AKQ4yCOgl3,Equality isn’t a Myth!,Planet Earth
,,"RT @ProjectLincoln: Donald Trump's 2020 Platform:

🤡He can drink water with one hand.
🤡He can recite 5 words in a row.
🤡He can walk down a…","Parks & Rec Director  🌊

 No turning the other cheek until they're all behind bars.


Georgia matters now more than ever.

 Follow @ossoff @reverendwarnock",MICHIGAN 
,,"RT @CBLevineMS: Remember: deaths follow cases. Even if case counts start to decline we will continue to see more deaths for weeks after.

H…","Interim Chair, Preventive Medicine and Population Health @UTMB_PrevMed. Occasionally a sociologist. Always a health inequities researcher.","Galveston, TX"
Corona CoronarendraModi COVID19,,We are touching 50k cases on a day to day basis but first prioritise - Ram Mandir! Maybe #Corona will run away after Ram Lalla gets a home? #CoronarendraModi #COVID19,"#Communication enthusiast, love #travel and #photography, find me on insta: banjaran_shayara #Delhigirl",New Delhi
,,"@IngrahamAngle No fighting no social distancing.... all good. This just makes the covid fear feast become more and more difficult to promotes. 

Herd immunity will happen the left and right can't prevent it.","intuitive logic salty
francophile proLiberty 

How does killing me help you?","Indiana, USA"
,,"RT @MashwaniAzhar: Tourism is not open yet

How these people especially Journalists have reached North, who were staunch supporters of comp…",Traveler Adventurer Rider by Passion 🇵🇰🇹🇷🇪🇸🇧🇭🇧🇬🇹🇩🇭🇺🇦🇹🇬🇷🇱🇷🇹🇭🇸🇬🇫🇷🇼🇸🇧🇪🇩🇰🇸🇪🇵🇹🇮🇩🇱🇰🇦🇱🇲🇪🇩🇪 and 🇬🇧 visited so far. ❤️BJK,"Izmir, Turkey"
,,RT @utkarsh_jais: He went to work at the bank braving a pandemic. He ended up with injuries and assault. The outrageous incident was caught…,BANKER,
,,"RT @Jerusalem_Post: Stephen Miller, a top adviser to President @realDonaldTrump, is insisting his grandmother did not die of the #coronavir…","""Unthinking respect for authority is the greatest enemy of truth."" Albert Einstein","Sacramento, CA"
FoxNews,,"Hydroxychloroqune could save up to 100,000 lives if used for COVID-19: Yale epidemiology professor https://t.co/xrxXUOcxlE #FoxNews","Carpenter, Father, Grandfather, Political Junkie
 ☦️GOD - FAMILY - 🇺🇸 Country
#MAGA  @POTUS  #KAG #KAG2020 #MAGA2020 #WEG1WGA #TRUMP #Patriot #Q #Qanon","Central California, USA "
,,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",Fan of water and the New York Rangers. Sighentologist. He/Him,
,,"RT @kylegriffin1: Be warned: Local television stations owned by the Sinclair Broadcast Group are set to air a baseless, warped conspiracy t…",,"California, USA"
,,RT @danielsgoldman: It’s one thing for a wannabe fascist to cheat to win an election and become President. But it’s altogether another thin…,,
,,"RT @dannylucia4: I'm pretty proud of this: 

""History is a very dark comedy whose jokes unfold slowly, and Trump’s spectacularly failed res…",“Beiläufig gesprochen: Die Gegenstände sind farblos.”,Altamont Motor Speedway
COVID19,,"Hearing @realDonaldTrump talk about the ""pageantry"" of his campaign convention during a #COVID19 press conference is peak dystopia. That man is evil.",Resources for a sustainable world.,"Pittsburgh, PA"
,,"RT @drdavidsamadi: We are asked to do three things to eliminate this virus:

1. Social Distancing
2. Wearing A Mask
3. Practice Good Hygien…",🇺🇸✊,
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…",its been one happening journey ..not much to tell...immense to feel n contemplate...may b share too,
,,"RT @Unilever: Here's how many hand sanitiser factories we had in January:

🤲🤲

And by May...

🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲🤲…",,
,,$600 a week in unemployment isn't encouraging people not to go back to work... the fucking global pandemic is...,wordsmith,Wakanda
,,RT @SaketGokhale: My letter petition has been dismissed by the Allahabad HC which has said that it “expects UP govt &amp; organizers to maintai…,Retweets are not endorsements,
,,RT @GauravGogoiAsm: Congress party and Shri @RahulGandhi has consistently reminded PM Modi of the grave crises facing India. Yet BJP has fa…,திராவிடன்.,"Tamil Nadu, India"
,,RT @Justin_Stangel: Didn’t Republicans scare everyone saying Obama and Democrats were going to create death panels? Nice work Trump. You fi…,Living in the present each day...realize the present moment is all that you will ever have,Oregon
,,RT @awwshinn: My mom is blaming my dad’s side of the family for a global pandemic,"""The people with the biggest hearts have been through the most in life"". SC: Vixx.Singh https://t.co/uxozpXWBvI https://t.co/UBUbfPtxxf","West London, United Kingdom"
,,RT @GUnit_81: Trying to gauge the severity of guys who catch this will be difficult. Freddie Freeman along with Rodriguez are getting it ba…,"Acts 4:13 Disciple, Husband to @KateTBlank, Father of three #GirlDad, Son, Brother, Assistant Professor of Finance and @UofAlabama Alumnus #RollTide",
,,RT @RAYBERTU: Most death certificates before covid  read congestive heart failure it was the go to reason. Not always true either,"Kung Flu ain't got nothing on kung flu panda.

Just a panda trying to survive in Wuhan without getting eaten. Pandas are friends not food. Looking at you China.",Wuhan bat meat market.
,,"RT @DrEricDing: 3) For truly thorough report and assessment, this @theNASEM report is much more complete and detailed. https://t.co/KPiv0GN…","Scientist, feminist, liberal, equal rights/pay, animal ❤️, Masshole, Pats fan 🏈, FB after vetting, Trump for prison🚔 
Magats, toxic Berners & race baiters🛇",America's wanker
,,"RT @marzi_c_hai: After 5 months of this pandemic outbreak, if your family is safe and healthy, you have food on the table, your job is secu…",Nags and rants.,
,,"RT @RyanQDavis: Pretty good job enforcing social distancing at Busch Stadium today.

What’s that? Oh.

CORRECTION: This is from the third i…","Husband, father, teacher, and coach livin the dream...opinions are mine and mine alone...disagreeing is allowed #runtowin #zuya","Lake Summerset (Davis, IL)"
,,RT @RyanAFournier: Tell the Democrats the election is cancelled until COVID is contained and watch how fast it disappears. 🤣,"Hard working driver,  driven by a quest for knowledge, and peace.",Colorado
COVID19,,"RT @DrEricDing: If EU can price vaccine for #COVID19 under $40, I want to see the US match it. We need it free or affordable for all.",,VA
,,"RT @cnni: A Zimbabwe court denied bail for journalist Hopewell Chin'ono who is facing charges of inciting citizens to ""participate in publi…",,
,,"RT @JaxAlemany: Welcome to 2020, time travelers, where white grandads fighting for racial equity mid pandemic are equipped with n95s and su…",,
,,"Oregon Ballet Theatre dancers explore coronavirus loneliness in a powerful new digital work

Choreographer Nicolo Fonte captures a mix of loneliness and confinement, and a little hope, in his new work, “Interval,” released by Oregon Ballet Theater on Wednesday.

(Feed genera…",We are Experts in steel doors,"Delta, British Columbia"
,,RT @RBReich: The next time you hear Trump and McConnell claim we can’t afford to bail out the American people remember that the first coron…,,"Miami, FL"
,,"RT @JoeNBC: In Florida, someone dies of Covid-19 every 8 minutes.  https://t.co/6jBNheVyQD","Attorney, Sports and Political Junkie. Alumni of UAB & Alabama School of Law and member of the greatest fraternity in the world: Omega Psi Phi Fraternity, Inc.","Montgomery, AL and Atlanta, GA"
,,RT @techreview: Blood type doesn’t seem to be among any of the more significant risk factors that distinguish mild covid-19 cases from seve…,One machine can do the work of fifty ordinary men. No machine can do the work of one extraordinary man.,"Zaragoza, Spain"
coronavirus,,RT @TomFitton: .@realDonaldTrump should veto any spending bill that subsidizes unneeded and abusive #coronavirus shutdowns. #ConstitutionOv…,"Artist, Libertarian, Trump Supporter 🇺🇸
#MAGA #KAG #WWG1WGA Oh, and I am also proud to be followed by one of cinema's BEST Film Star's, Mr. James Woods 👍",Atlanta Georgia 
DNA,,RT @clopezcorrea: Great article describing many of the scientific accomplishments of Rosalin Franklin... well beyond discovering the #DNA d…,"Vice President, Policy and Public Affairs, Genome Canada/Board of Trustees,The Royal Menta Health Centre/Advocate, mental health & housing 4 Autistic adults.","Ottawa, Ontario"
,,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",mel // my iq is 69 & i wish i was a worm // 23 // she/they // 🌹 // 💕@darincalhounjr1💕 // i RT a lot // art: @xXclownacyXx // pfp: @moggiedelight,Violence District
Liverpool lockdown webinar,,RT @investliverpool: TODAY 11AM | What will #Liverpool look like after #lockdown? Sign-up for this morning's recovery #webinar to find out.…,"Business Development Manager at Marketing Liverpool... 
Travelling through life one holiday at a time!!","Liverpool, England"
,,RT @FuctupMike: Fauci throws a ball like he handles a pandemic. https://t.co/2GfJ5nhWvv,,
,,RT @Keisean: “It’s a pandemic!” is my quickest response when I don’t want to do something.,NSU🔰 || 🦋Instagram: nevin.nylynn🦋,"Ewing, NJ"
,,RT @chrislhayes: @DanCrenshawTX Hey there! Texas just set a new record for daily fatalities from COVID. A month ago you said it was all hyp…,hmm,
,,RT @JoeBiden: This was preventable.,you may recognize me from my 2002 NPR debut,"Salt Lake City, UT"
,"Cape Breton, Nova Scotia",@prince_swede https://t.co/b7NMmB54Ba Here is my Advice for you Heading down yo Antarctica this October coming up because of Covid-19 not only McMurdo Station but South Pole Station and Vostok Research Station as well.,I am Frankie MacDonald i am from Sydney Nova Scotia i do my Weather Reports and my YouTube Videos like Dancing Comedy.,Sydney Nova Scotia
,,Adam Asshat is trying to shame people who don't want mystery chemicals pumped into their blood. Is human fetal tissue in a vacc a Kosher ingredient? https://t.co/Mz9ncaAAyS,"American historian. V6. 
YOU NEED A MEME OVER THERE?
Took the oath to protect&defend the Constitution. 

Viva FREEDOM!!
*Stang on Parler.","Well-America, Of Course"
,,@RitasReel @IngrahamAngle I cant tell you that. Its in Florida. They saw the board of patient deaths and more than half are covid. And thats for hospice that goes to your house. You are suppose to goto the hospice house if you have covid so the person is baffled how these people at home have it .,, Florida
,,"@NicoleB09640757 @cspan @AOC Yes, we all are very much happy with her (I live in her district). I mean I'm not content, but that's cuz of covid.
So no, her time is being excellently spent fighting sexism.",Nice young man | He/Him,"Queens, NY"
,,"RT @dwallacewells: On Wednesday, I spoke to @SenSanders about the brutal hole the pandemic has put the country in and what must be done abo…","Stepmom and dog mom, animal lover, Progressive, she/her #MedicareForAll,  #EqualPay, #AdoptDontShop",
Texas coronavirus,,RT @DrDenaGrayson: 😱OMG...a #Texas hospital is so overwhelmed with #coronavirus patients that it now has a “death panel” to decide which #C…,,Los Angeles
,,"RT @BreakingGlassPx: The new doc, PORNSTAR PANDEMIC opens the door to an intimate view of LGBTQ adult actors and their lives during the COV…","🔞NSFW 18+ Only 🔞 Adult content. All the best of gay porn in one place. News, previews & models with an International flair 🇪🇸 🇺🇸🇬🇧 🇫🇷 🇩🇪 🇮🇹 🌎",Spain
BREAKING SAGE covid19 LOCKDOWN news coronavirus,,RT @obviousreally: #BREAKING #SAGE #covid19 #LOCKDOWN #news ... 'No teachers have caught #coronavirus ...' https://t.co/oiojBBpwgH,🙂,Yorkshire and The Humber
BillGatesBioTerrorist ManLinda,,"#BillGatesBioTerrorist vaccinate yourself, your kids, your pretend #ManLinda ""wifey""

No?

Stick your virus poison up your self satisfied demonic anus. https://t.co/XMyty1ubkw","#MAGA #AQnon supporter, used to have tags WWG1...
Sort of retired, Awake, Cross.
#Obamagate
#Killary 
#Letter17
#NoVax. 
#NoMSM
#SaveTheChildren
Views are mine","Blackpool, UK."
,,Coronavirus: China millennials drink milk to boost immunity https://t.co/Ug58TsJBxp,"Peppertales brings you the Latest News & Breaking News Headlines from India & around the World. Read Latest News Today on Sports, Business,Economy, Health etc.","Mumbai, India"
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…","Cinema: @actorvijay fan
                                    Politics: @INCIndia Supporter
                                 RTs ❌endorsements, views are personal",
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,Texas A&M University CC Alumna 👩🏽‍🎓,"Corpus Christi, TX"
COVID19,,"RT @dabeard: The death certificate says the grandmother died of “respiratory arrest” resulting from #COVID19.
Her grandson, Steven Miller,…",Senior Investigative Reporter @Chronicle. Formerly @Politico @MiamiHerald. I'm just a kid from Queens who is living the dream.,"Washington, DC"
,,RT @kateschapira: This is a DECISION on the part of the police &amp; now also on the part of the city. They are CHOOSING to hold a young Afrola…,they/them; 19 !! @mizuul's OC account!! (beware some likes/rts🔞) FUB free!  h&i: @choco095000,
,,"RT @ChafedCharlie: I’ll keep asking the same question: How can 165 other countries have COVID-19 under control, while America has the highe…","Songwriter & Recording Artist #ABQ #ATX 1/2 of @TheLightWorker4 Rescue Dog Daddy, Plaintiffs Attorney, #Spartan #Lobo ❤️ @lions #progressive 💯 Independent","Albuquerque, NM"
,,RT @zackfox: kinda scared to get a corona virus test what if I find out I like getting fucked in the nose,turkey bacon,
COVID19,,RT @SpaceApps: Team Mono Spaces from Brazil created a game based on @NASA data to connect isolation felt during #COVID19 to isolation felt…,"Izelthon Dias | Designer, Reader, nonbinary, Gaymer and Writer, JADE & TEMPEST | Ize Dias","João Pessoa, Brazil"
COVID19 Batfleck,,"RT @WriteOnGeek: Wait. So all of this crap with him, #COVID19, and the recession is @BenAffleck's fault?! Way to go, #Batfleck. https://t.c…","All girls are magical girls with their own magical wands. Anime, comicbook, movie fan.",Benden Weyr
,,@SenTedCruz @SenateGOP Your fault and the rest of the GOP. BTW how many in our Armed forces are sick?? https://t.co/czBmK7v5xn,"🌊🌊Anti Trump. Disrespect from Trumpsters = auto block #resistance  USA 🌊🌊NO LISTS or DMs. Blocked by Trump, Rick Saccone, Roy Moore.",
,,"RT @DontGrabMe: Here he is in 2018 disbanding the Pandemic Response Team

Then he defunded The World Health Organization in the middle of a…","Writer
Criminalystics Enthusiast
mlm and I aint talkin business",The Abyss
