hashtags,place,text,user_description,user_location
,,"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",,
,,"Here's the up to date map of the Corona virus from Johns Hopkins.

https://t.co/r1D19Ijzv7","""We Are Better Than This"". Resist ! ""In times of universal deceit, telling the truth becomes revolutionary!"" Empath~ BLM! Love my Tweeps. We've got this.",
,,RT @3REASONZ: I'm glad Im not going outside,‘18🎓 #WP🐺 Rose C.🌹 UNDERRATED ATH 😤 SBVC 🎯 5’10 180 #WR / #DB TDDUP #NUFFSAID,💰
,,RT @elonmusk: No new domestic corona cases in China https://t.co/lGmxRvMyFy,Long term resident of uptown Saint John. Committed to and involved in making Saint John a better place. Ward 3 councillor #Ward3 She/her,
,,RT @bigfreedia: Man we lost my dawg in the music game to this corona shit this is crazy my heart and condolences goes out  to black n mild…,,acrossthebayou
,,RT @Kavita_M57: These so called educated and elite are more dangerous to society than even Corona,,"Mumbai, India"
,,"RT @iam_johnw: “ 56 % of Californians will be infected by the corona virus over the next 8 weeks “
People who live in California right now…",jhené aiko 🐉✨💙,
art artist illustrator drawing,,RT @acmart21: Hope everyone well especially with Corona.....thought I would do some drawing today #art #artist #illustrator #drawing https:…,strong opinions obsessed with the news and weather and very British !!  openly have anxiety and depression mental illness matters!!,
Corona Covid_19,,"RT @SyedRezaMehdi: This is a #Corona patient. He was a delivery boy, his lungs are damaged. Please don’t take #Covid_19 lightly. Social dis…",#AVFC,
Coronafighters,,"RT @tpstechin: Finally, there is some light in the darkness! All fingers crossed!!
 https://t.co/cXSxwrO6n5

#Coronafighters #CoronaVirusUp…",I love my followers more than life itself.,
,,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",#taegikook reacted with 👍: gay,🔞 • she/her • 20
,,All Star Liquors don’t gaf bout no Corona they open 🤣,50% introvert 50% with the shits,Lake Worth | Orlando
,,I never want to hear third world country America ever calling itself a super power . Super crooks but far from a super power. Thanks to Corona Virus bringing this to light,Now you know I am the real Magician a real Mccoy. Yo Kali see you in next life.,
,,"RT @BDUTT: As someone said, our grandparents were asked to go to war. We, those of us with economic privilege, are only being asked to sit…",Chartered Accountant| CPA Australia |Ex Deloitte & KPMG | India UAE India | Reader | Traveller | Student in Stock Market | Views are personal,"Ahmadabad City, India"
,,RT @iTv001: Just imagine if mosquitoes can transmit corona virus. Ah,Animal lover 🐕🐕🐈,somewhere peaceful. 
,,RT @bIondiewasabi: this man’s piss could stop corona,🪂☁️,"Angers, France"
,,I want clear corona before puasa 🤲🏼 https://t.co/xNOqYjWdpn,cappucino !?,"Johore, Malaysia"
,,This is why a white supremacists has no business in office. White supremacist terrorism has nearly quadrupled under Trump..he has given them ok to attack and try to kill non-whites. he immaturely and viciously refuses to call it what it is CORONA VIRUS  https://t.co/BcwjyxtQr4,"Humanity, Justice, Equality, Love, Humility must shape the world.Until you can see the person beside you as human you cannot fight racism. #VOTEBLUE #ResistHate",Earth
,,"If you’ve been in a mosh pit in the heat of summer at Warped Tour, you’re immune to corona virus",Real hot mess shit.,Suffering
,,RT @Dr_Chikaire: Imams and Pastors in this country should have psychiatric evaluation before given the license to preach Wallahi. So sad an…,Awesomazing| @chelseafc 💙 x 💛@Lakers,
,,RT @MakedaMorrison: Day 5: We have rediscovered farming,Check out my Mashup Cover on YouTube for vibes 🦋✨https://t.co/aQUTNIOop0,717
Merciful_LordKabir,,"RT @VikramD52900972: #Merciful_LordKabir
This Is Alert For Humanity.
Obey The Rule Of Kabir God
No Corona If Follow Rule Of Supreme God
Peo…",💯💯% follow back ❤ like and 🔁Retweet My All Tweets... 😇😇😇,"Indore, India🎉"
,,RT @princesssssjass: this how studs be looking under all them clothes lmaooo https://t.co/S4xhuFFkxw,#MUFC #infosec Asa’s lover ❤️ Aisha Yesufu ❤️,Here
Corona Sukkur SocialDistanacing CoronaInPakistan CoronaVirusPakistan CoronavirusPandemic StaySafeStayHome,,"Good to see #Corona testing using swabs in a quarantine center in #Sukkur. Through aggressive testing &amp; social distancing we can beat this virus.
@BBhuttoZardari @AzraPechuho #SocialDistanacing #CoronaInPakistan #CoronaVirusPakistan #CoronavirusPandemic #StaySafeStayHome https://t.co/94aAvnAB3r","Info; Sec #PYO City Jamshoro🇱🇾
I'm Bhutto I'm Standing Shoulder to Shoulder With Chairman #BBZ & President #PPPP #AAZ, #SMT Jamshoro , Love Bhuttoism♥️",Jamshoro Sindh
,,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",🇳🇬,
,,RT @zairfulradzuan: everyone coming out of corona as barista,"honestly, on my odyssey",H
Corona coronavirus CoronaCrisis,,RT @Israellycool: Too good not to share #Corona #coronavirus #CoronaCrisis https://t.co/Jl4fSzcZtN,Dame Jennifer of the Gypsy Nation. No Agenda Executive Producer of Show Number 1102 and 1177. #ITM #NoAgenda,LaGrange GA
,,"RT @nppa_india: The Government has created WhatsApp Chatbot on Corona.

 It is called MyGov Corona Helpdesk.

 Just save on WhatsApp 901315…",Not an accidental engineer. Simple living high thinking... Proud responsible citizen! Happy to connect,"Gurgaon, India"
COVID19,,"RT @abbyabrams: Wondering how much it will cost if you actually get #COVID19? I talked to a woman who was uninsured when she got the virus,…",We reading zero books and taking zero Ls from now on. #TMT #MoneyTeam,"Society/Staten Island, Ny"
,,@DrSYQuraishi Isn’t it corona virus rather than being carona virus ? 🤯,"A human ... We all are alone. Nobody is inferior or superior. Love , peace and harmony for all",
,,"@NDDCOnline @OmoKakafiala Dear @NDDCOnline please we are hungry, we will be homeless soon under this freezing temperatures, we are at a very high risk of contracting corona virus, please don't tell us you need briefing.. Our parents are having sleepless nights and HBP thinking about our plight an survival","Subsea Engineer, Pipeline and Piping Engineer, Petroleum & Gas Engineer, Chelsea fan","Glasgow, Scotland"
,,"RT @BillKristol: Those who could “stand up to Trump and protect the American people...were too worried about their pocketbooks, access, or…",,
,,"Latest Travel Advice for the Coronavirus Outbreak - 19.3.2020 https://t.co/ZtmlCBsU4R via @YouTube 
#traveladvice#corona",Helping people to create lifelong memories by planning and booking the perfect holiday for them 😊,"Sutton, London"
,,RT @casspernyovest: I don't know if I'm being unrealistic but I really hope this Corona doesn't claim any lives in South Africa. Lemme reph…,,South Africa
,,"RT @Seinfeld2000: jery become first comedian in the corona era to get fully canceled for making the joke ""whats the deal with onlyfans? onl…",💘 @aoibirb,they/them/19 
COVID19,,"RT @AndrewMwenda: #COVID19 This morning I woke up with a cough, flu and temperature! I quarantined myself at home and called ministry of he…","Finance professional. CFA Candidate. Capitalist. Ambitious individual. Open Minded. Thinker. **I tweet about topics I like, not for my followers**",Uganda
,,RT @narendramodi: Athletes and achievers from various sports are raising awareness about the nation’s battle against Coronavirus. Let us ta…,"Doctor!
Trying to save the world.
take care","Indore, India"
,,RT @bIondiewasabi: this man’s piss could stop corona,"23 year old Twitch Affiliate nerd who loves music, tattoos, and photography.","San Diego, CA"
,,"RT @_MisterFeelings: I wish John Lennon was still alive

So he can die of Corona virus.",NY. @warmvibrations . Maple. She/Her,hor/ny
,,RT @DavidJollyFL: Great work by WaPo photographer.,"Senior Writer at https://t.co/CYI2LJNnES;
Cleveland - St Louis - San Francisco - Tokyo;
he/him;
Happy Hubby of @SeikoSlimo555","Tokyo-to, Japan"
,,"RT @ranjha001: Very Ill informed PM... Saying Lockdown doesn't help Corona slowdown and flattening curve.. 
Chinese Visiting Italy.. 
Lockd…",PMLN is my passion.,Riyadh
,,RT @TheOceanVibes: All those corona jokes are okay but don't take corona as a joke!,"Civil engineer
I don't care about popularity. I live in reality. Based on originality. Forget looks. I respect personality.",MUZAFFARPUR Bihar
,,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",average at best | he/his/him,"Minnesota, USA"
,,"RT @MABIN2_: Corona please. We are tired, we get it.",Je rêve de tranquilité de millions de dollars... Halà Madrid ! ❤️ 🇰🇲,
,,RT @MakedaMorrison: Day 5: We have rediscovered farming,17y,
,,RT @itscesaryo: celebrities making singing videos as corona virus now tops over 230k cases worldwide  https://t.co/HPVjPn2fso,"Nerd and a Geek.
I'm a Huge Marvel and DC fan,RWBY fan,The Witcher fan and a Naruto fan.
Love Disney 🖤
A Huge Swiftie 🦋🌸
#BlackLivesMatter",🇵🇰
,,"RT @iam_johnw: “ 56 % of Californians will be infected by the corona virus over the next 8 weeks “
People who live in California right now…",DC The Don & Lil Uzi Vert Stan 💕🎸| Most Likely F*cked Your Future Wife 👩🏾‍🦱| Professional Woman Manipulator,"Dallas, TX"
,,Our phones can be a reservoir for microbes such as CORONA VIRUS. Let’s learn how to clean them! 🙏🏾🙏🏾. https://t.co/0syN1ZnV7N,"Medical, education and technology company working with organizations to improve quality of service delivery by structural improvement and training. We are keen!",Nigeria
,,RT @CB97liner: FELIX ACCIDENTALLY SAID CORONA INSTEAD OF CHRONOSAURUS HAHAHAHAHAH HELP https://t.co/NfczLwbK99,I have no social skills🗿🤡,
,,I am now prepared face me Corona https://t.co/Ck9ihocPBL,Fucking Retard,"Wuhan, China "
,,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,#BLM,
,,"RT @YayaHan: During this global pandemic, I implore cosplayers to please think rationally - do not consider the coronavirus as a cosplay tr…",Game Designer | Cosplayer | 日本語OK!,Netherlands
,,"RT @MABIN2_: Corona please. We are tired, we get it.",,"Dallas, TX"
,,It always a good idea untill i need to stay away from my favourite person 😪☹️ https://t.co/j6vr2x99XH,"Nothing here, you can go now🙂",
,,RT @DillonFrancis: Someone please make a Corona Virus Challenge on tik tok where people stay inside for 30 days because at this point it’s…,my account sux #BUYPOSITIONSONITUNES,ʎʇᴉlɐʇuǝɯ ɹǝɥʇouɐ uo ☁️
,,"RT @BDUTT: As someone said, our grandparents were asked to go to war. We, those of us with economic privilege, are only being asked to sit…",INDIAN. FC Barcelona fan.,
,,RT @Akademiks: Na fr ... G herbo got a point how y’all very nba player got corona but all the strippers at Starlets healthy asf https://t.c…,NYC | 🇩🇴🇰🇳🇵🇷,NYC
,,RT @kpophappenings_: when that kpop boy said corona instead of chronosaurus,#CHAN: stream back door,+65 | 04’| she/her
,,RT @thesaffronqueen: Can we break the chain let’s stop meeting each other let’s stay away from eachother in the best interest of everyone l…,To Love is to Learn,EARTH
,,"RT @erikbandz__: Dear Corona, 

 Take all the girls who are 5’4 and shorter.","Future Mrs. Malilay💗 @RomeroAle15 is my other half🌜.. She/Her, He/ Him✨",
,,"RT @IreneNyakos: Initially i'd dismissed this whole Corona Virus thing. After this phone call, am scared to go anywhere. It is real and clo…",Just Simple..Just Bennie..Just Me  💫,"Nairobi, Kenya"
,,Chris Mann Music - My Corona by Chris Mann | Facebook.   Now this is creative AND funny!!  Enjoy:) https://t.co/56wm8AxpJE,it matters?  focused on fun!,Chicagoland and beyond
,,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…","formada em comunicação e fotografia, pós-graduanda em trade marketing",Portugal
,,why don't they just reverse engineer the bat soup and nobody can get corona virus cause we will all have it and become immune,sniffing @lollipops,
,,RT @MakedaMorrison: Day 5: We have rediscovered farming,berlari lari bersama jemy,"DKI Jakarta, Indonesia"
,,RT @1DJFirstClass: Me &amp; My Niggas Walking In The Club After The Corona Epidemic End https://t.co/UvCiTK51uG,nothing I say is a lie unless I'm not telling the truth,Banlieue De Paname 
,,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",c,
,,RT @MakedaMorrison: Day 5: We have rediscovered farming,@Flamengo @ManUtd 🥋,Bangumídia/rj
,,Someone teach me how to grow my own loo roll. https://t.co/quI2SsYqrq,"Sukhdeep Butty is an Actor, Writer, Lover, Sex Symbol & Hug-Tag Champion. He's Often Referred To As Mahatma or By His Pseudonym Suq Madeeq. #BeardedInfidel 🏅",Pluto
,,"Do not question the government.

They're working tirelessly to bring us centralised and reliable information when they see fit. https://t.co/AKkRlhGlFa",Cartoonist and podcaster.,"Cape Town, South Africa"
,"Attiki, Greece",@EnableNetworkEU Proving that is possible to spread the corona virus from one to 15 individuals in 15secs...,National Technical University of Athens,"Attica, Greece"
,,RT @avarakai: Pls don't term them as educated. Anyone without common sense is not supposed to have been educated - in any stream / medium.…,Environmental solutions,India
,,RT @elonmusk: No new domestic corona cases in China https://t.co/lGmxRvMyFy,,"กรุงเทพมหานคร, ประเทศไทย"
,,"RT @Sanatkhan391: Medical staff in medical institutions is highly professional and competent enough to deal with corona pandemic. 
#SaluteC…","PAK ARMY & ISI are my ultimate 
love & @ImranKhanPTI is my leader!! CEO of @D_insafians #CitizenJournalist #freelancer #ContentWriter 
BLOCK for unfollowers!",
PWACancel,,“What do you call this move” I’m naming it the corona kick #PWACancel,Never grew out of my emo phase,"Brisbane, Queensland"
,,It’s corona https://t.co/T7HOMjRDdX,raised in hell 🧟‍♂️,20 min out fam
,,"RT @Chakra_Khan_: So glad we will combat the corona within 12 weeks if we’re stopping at home and distancing ourselves. Well, off to work i…",,
,,"RT @cyclingkev: EASTER WORKING IN SCHOOLS AND CORONA VIRUS

The Govt does want schools open during the Easter holiday for about 10% of the…","I have 15+ years experience in primary education. Currently year 5/6 teacher, PE lead, PSHE lead, RE lead and run the school council 👍",
Coronavirus,,RT @ANI: #Coronavirus: The Government of India has set up WhatsApp MyGov Corona Helpdesk. https://t.co/TphoMgvinw,,
,,"RT @EvieLawson: If you are making money selling baby milk, medicine, toilet roll or food at ridiculously inflated prices: 

you are not an…",,
,,Natural selection at its finest https://t.co/KNUmqfePx9,"#AKIHIKO “I thought love would be softer, sweeter, and kinder” | 🔞NSFW 💢Spoilers | #anitwt /cw: HunterxHunter cr: Kuroshitsuji | #manhwatwt /cr: Blood Link",19 | any pronouns
coronavirusinKenya,,RT @juliuswambua_: How north Korea is dealing with Corona Virus victims #coronavirusinKenya https://t.co/hHvwLYfdgm,"INDIAN HINDU NATIONALIST

SUPPORT MODI 🇮🇳/TRUMP 🇺🇸/PUTIN 🇷🇺/NETANYAHU 🇮🇱/SHINZO 🇯🇵/BORIS 🇬🇧

#CONSERVATIVE #CAPITALIST #DHARMIC #RIGHTWING #SANGHI",मिर्ज़ापुर
TheWorld,,"RT @KaiGreene: Dear Corona Virus, 
Take ya ass somewhere else 💥👊🏽
.
Signed,
✌🏾 #TheWorld 🌎 https://t.co/3s1dSy7hki",The Environment is political. trans rights are human rights He/him. #BLM #AboriginalLivesMatter,"Parramatta, Sydney"
,,"RT @amitandon: Corona has proven that India's  bigger problem is not illiteracy, it is stupidity of literate people","A little bit of everything, a lot of nothing. No DM 🚫",India
,,@IngrahamAngle You should inject some corona virus first and get the immunity. We will follow you mam.,,Nepal
,,"RT @its_ANTIdote: HIV has been here for more than 20years and right now it's no longer a threat,Corona virus umekuja juzi tutakurwanda mako…","◻Benard .A. Mkumbo 




💒Christian



























♠ETHICAL VISIONARY♠

⚖️Lawyer",Tanzania
,,RT @MakedaMorrison: Day 5: We have rediscovered farming,"Cáncer, 20 años, soltera, con ganas de comerme el mundo, madre de 3 hijas gatunas, (probablemente la descripción más básica que encuentres).","Bogotá, D.C., Colombia"
,,RT @zairfulradzuan: everyone coming out of corona as barista,,
,,"RT @RoflGandhi_: Maybe he also met cousin Jyotiraditya to congratulate him, Jyotiraditya met top guys in BJP to seal the deal. That's why P…","Sab chalta hai attitude. Iss desh ka kuch nai hoga attitude par we Indians sabme kush 😁😁

simplecommonman@mastodon.bida.im",
,,RT @goodbeanaltalt: holy shit I hate every person in this video,"They aren’t gonna change this, we gotta do it ourselves ✨| Xanthophile💛 | 🎈",Depression
,,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,AZ 🌵 insta: @amandakaitlyn96,
,,"RT @daniela_florezz: This corona virus reminds me of my ex, tryna fuck with everyone",TPWK🦋,"Mississippi, USA"
,,"RT @Janasen85856884: Corona go away bcz we have paracetamol and bleaching 
@naanaaji https://t.co/yLo1u27eud",Never give up!,
KanikaKapoor Corona,,RT @BDUTT: President of India met with Dushyant Singh who met with #KanikaKapoor who tested positive for #Corona. In parliament others coul…,"Faculty of Law, University of Allahabad, 
Hindustan meri Jaan.
🏹",India
,,"Pelosi &amp; Schumer 
Scorched Earth For Americans to hurt Trump 
1. SBA loans web site Blows up. 
2. Unemployment numbers are 50 to 100,000 per state 4 to 6 wks. 
 Refusal by Pelosi to Consider Universal Cash Payments in Response to Corona.  https://t.co/Dax8hDX549 via @commondreams","Martial Arts Sensei, Firearms & Security, Christian Crusader, Edged Weapons., 3%  Zone 2, Blue Lives, Molon Labe, King Of Kings .
I Follow Patriots","West Virginia, USA"
,,RT @rayleengale: Can you believe this shit???,"Sports, Food, Music, Film, Culture, Earth. Member of Ministry of Silly Walks. Lighten up, don't take yourself so seriously! (A U.S. dictator I know does.)",United States
IndiaFightsCorona,,"RT @narendramodi: The young actors have something to say..

Its time to be 'Zyada Savdhan' and do 'Corona ka Punchnama'! #IndiaFightsCorona…","अपने PM @narendramodi जी से प्रेरित 
'राष्ट्र, समाज फिर स्वयं' की अवधारणा को आत्मसात करने एवं राष्ट्र निर्माण के इस महापर्व में एक सूक्ष्म भागीदारी, का प्रयास","Begusarai, India"
,,"Don’t companies keep reserves for such cases? This corona virus has opened my eyes. I really thought every business does this, or at least aims to do it. https://t.co/Bnj9bCf4KD",The meek shall inherit the earth | Madridista (est. 24.04.03),"Goliwood, South Africa"
,,"RT @mwestramke: Okay grilled cheese fans! 

Here’s the deets: 
THE GREAT CORONA GRILLED CHEESE COOKOFF! 

March 25th make your very best sa…",Crazy about Jesus....Saved my life...wanna love on and point people to Him!,"Huntington, WV"
,,RT @bIondiewasabi: this man’s piss could stop corona,"ο Ηρακλής ξαναγεννιέτα
||
👨‍💻 Digital marketer, full-stack dev, sweet guy",the streets
,,"RT @AbhishBanerj: Liberal choreographer returns to Bengaluru from Switzerland.

Goes to some artsy Mukhtiyar Ali concert instead of quarant…","Passionate Engineer, and a Bangalorian",
COVID19 CoronaVirus,,"RT @airnewsalerts: #COVID19: Government created WhatsApp Chatbot on #CoronaVirus. It is called MyGov Corona Helpdesk.

▪️Just save on Whats…","Vice President-Corporate Affairs, UPL Limited, Believes in market led development and like networking with positive minds",New Delhi
ProtectSteve,,"SEE IF STEVE GETS CORONA I’LL THROW SO MANY HANDS 

#ProtectSteve",18 || boobs,
,,"RT @AbhishBanerj: Liberal choreographer returns to Bengaluru from Switzerland.

Goes to some artsy Mukhtiyar Ali concert instead of quarant…",re-tweets not endorsements,
,,RT @shank_comics: This banker in my compound got his wife and himself quarantined since yesterday and they have been having non stop sex. H…,,"Abuja, Nigeria"
,,RT @ZorroGibraltar: Softbank corona 5G,marukoです。marukoは、愛猫の名前ですが・・💕🎵浜田省吾/嵐/Ｄressing/佐々木リョウ/香川裕光/マリィ凛/新浜レオン/大好きです😍🎵RCCリスナーです☺️愛，喜び，感謝忘れないで下さい❤️魂(光)は永遠です✨✨✨ライトワーカー✨数秘33✨ツインレイ,日本
,,"Curious, after Corona virus settles down, will millennials go back to hating the generation that they are supposedly trying to protect?",,
,,Stopppp 😂 https://t.co/IpPiUGt7jJ,✨Are You Experienced?✨ What that mind do? 🏳️‍🌈 23🏳️‍🌈 🌜Fitness junkie🌞 Nature fiend 🌻🌈,Salt Lake City
,,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",BIO 🤔?? Give me a minute ...,South Africa
,,"A small step like this taken by shop owners can help our government fight this Corona pandemic. 
Maintain hygiene, Stay healthy.
Precaution is the best treatment.
Let's encourage everyone. Let's spread awareness.
Jai Hind 🇮🇳🇮🇳

@PMOIndia @SwachhBharatHRD @TOIIndiaNews https://t.co/cG1iBAJ4yo",Data Science Student. A proud Indian 🇮🇳🙏🏼,"Jaipur, India"
,,"RT @BoldBebo: We have 3 family members in Italy who got Corona. 2 of them didn't make it. 

Please, stay home and don't make this situation…","MILLIONS OF YEARS AFTER YOU CEASE TO EXIST, WE WILL ENDURE. He/him. If you like posts about progressive politics, video games, or MTG, you're in the right spot.","Sioux Falls, SD"
,,when I was crazy sick for like 2/3 weeks in early Feb 🤧🤧🤧 ooof scaring the crap outta me https://t.co/jn5Forp7nR,bay area esthetician & mua | manny's babygurl,saturn
,,"Dear @TheTweetOfGod

They gatherd today to pray for you to keep corona virus away, 

Do you accept their prayer? https://t.co/2pBwUeCwCY","Management of (Admin/stock/fleet/project/banking/stats) outside Leb                       
                     Taxi driver in Leb
‏‏‏مقطوع من واسطة اراديا","Beirut, Lebanon"
we,,@PMOIndia @narendramodi #we will be with you sir # fight corona,,
,,"RT @iam_johnw: “ 56 % of Californians will be infected by the corona virus over the next 8 weeks “
People who live in California right now…",It's such a shame for us to part,Sendayan
CoronaUpdate,,"Latest #CoronaUpdate

Total Confirmed cases : 195
            ▪ Indians - 163
            ▪ Foreign National - 32
Cured : 20
Death : 04

Top 7 confirmed cases states
MH - 47
Kerala - 28
UP - 19
Delhi - 17
Haryana -17
Telangana - 16
Karnataka - 15 https://t.co/wEgoBJQpuW","a little this, a little that, a little of everything",Cosmos 
,,"RT @PrivacyMatters: As MNOs volunteer 'anonymous' location data to governments let's reflect on a few things.

EU &amp; UK based mobile operato…","I make Experience League for @Adobe, & author OSS.","45.415928,-75.702755"
,,RT @kpophappenings_: when that kpop boy said corona instead of chronosaurus,𝗦𝗶𝗿𝗶𝘂𝘀' 𝘁𝗿𝘂𝘀𝘁𝘄𝗼𝗿𝘁𝗵𝘆 𝗻𝗮𝘃𝗶𝗴𝗮𝘁𝗼𝗿.,𝐒𝐈𝐑𝐈𝐔𝐒 
Corona,,"RT @RKRadhakrishn: Some residents from the apartment next door are outsourcing the job of destroying #Corona to Jesus.
Wonder how much long…","Rajesh, 
I believe ppl r equals. rts r not endorsements. 
thinking a lot about the future of the coming generations",
,,"The greatest humbly experience in this 21st century is the fear of CORONA VIRUS.

@Twitter",For a better and the Nigeria of our dream.,Nigeria
Corona KanikaKapoor COVID19,,"RT @AndhraBoxOffice: #Corona starts hitting Bollywood.

Singer #KanikaKapoor tests positive for #COVID19. She returned from UK last Sunday,…",,"Mumbai, INDIA"
Mohali,,RT @chandansadhu: This lady from #Mohali was tested positive for Corona.These confirmed cases of Corona virus not cooperating with health c…,free thinker..if u dnt find me tweeting dat means am busy somewhere...expect d unexpected.. Nd dats me,
liltopchallenge quarantinevibes fuckcorona corona coronavirus viral explorepage dance triller trillervids,,“Quarantine Vibez 🦠🕺🏿🤣 feat. @TrippyTalii” Ima need everybody to do this #liltopchallenge 🔥💯 and show off y’all best #quarantinevibes 🤣🕺🏿💯 (TAG @GGYOUNGBOY @WORLDSTAR 🗣‼️) #fuckcorona #corona #coronavirus #viral #explorepage #dance #triller #trillervids https://t.co/LhpjGBXVil,IG: @reggiebobangaa 🥶 | SC: @asvp_regg 👻,"Vallejo, CA"
,,"@bpmchris @dizneydame I know the joke has already been made; but any time I hear corona I think of this song, and it helps. https://t.co/Ei4kcZKkRq",,sherman oaks
WashYourHands,,RT @QurbanALaghari: #WashYourHands Campaign installed water tanks various areas of Hyderabad at Public Places focal person Corona update Hy…,#PPP🇱🇾Jayala🇱🇾PS🇱🇾63🇱🇾,
COVID19NIGERIA COVID19NIGERIA FightCOVID19 CoronaVirusUpdate CoronaVirusUpdate COVID19 StayAtHomeChallenge,,"All the native doctors we have in this country that don't know their calling, time for you all to show your talent is now, come and prescribe herbs for corona o. #COVID19NIGERIA #COVID19NIGERIA #FightCOVID19 #CoronaVirusUpdate #CoronaVirusUpdate #COVID19 #StayAtHomeChallenge","my kind heart is still factory fitted 😜😜 do you have anything you want to sell?? DM me, I'll sell it and get commission.🙏🙏 #MUFC",Canada in view 
,,RT @deepredthread: I know not all fans are like this but seriously? Wishing Arashi get corona virus just because BTS didn't win that award?…,"☡akun ketoprak
50% sambat 50%fangurling but mostly EBiDAN.
24/7 さくらしめじ•DISH//•福田佑亮•another groups or actor&actress japan.",Pluto
,,"RT @afreenusman1: As a doctor my self and as  wife of a doctor who is working with Corona Virus patients, let me assure you that we don’t w…",fly me to the moon 🌜,"Malacca, Malaysia"
GoCoronaCoronaGo,,"@rockyandmayur Enjoy the corona with go Karona trance feat Ramdas Athawale in the background,
#GoCoronaCoronaGo","Supply Chain Professional, Hardcore Arsenal FC & Thierry Henry Fan, Foodie, Traveller.
Engineer by parents choice, MBA coz engg Ke baad MBA zaroori tha.","Mumbai, India"
,,"RT @mygovindia: Namaste MyGov family! 

For sharing the new MyGov Corona Helpdesk, pls share this link: https://t.co/D5cznbq8B5

(This will…",Compte officiel de l'Ambassade de l'Inde à Paris,Paris
TachaSanitizeUs,,RT @debbyeric254: You dont need hand sanitizer because  #TachaSanitizeUs day in day out so we are immune against corona virus. So all you p…,,South Africa
,,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…","uhhhhh, okay",fucking sleeping 
,,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",,
CoronaVirus StaySafe UpTalkies fightcorona gocorona trending worldfightscorona,,"Do's and Dont's On CORONAVIRUS - Must Watch

With all these basic safety measures we can be safe from corona virus. Let us not panic and stay safe.

#CoronaVirus #StaySafe #UpTalkies

#fightcorona #gocorona #trending #worldfightscorona

Subscribe - https://t.co/5TADLhWtly https://t.co/sK6Fhtr4N0","“Morning is an important time of day, because how you spend your morning can often tell you what kind of day you are going to have.”",Delhi
,,"RT @Alayonimiii: Final year Students: Last Card

ASUU: Pick 2

Corona: Everybody General Market https://t.co/YCrOU0dzd1",Beloved of God. Feminist. UI/UX Designer. Ephesians 3:20. #TeamArsenal #DubNation,Nigeria
,,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…","Military. Furry. Nazis, fuck off. 
Cis, She/her. Sus. Icon by @seyscribbles
Header by @LoopyDaWolf 
Younger sister of @blue_hayze",Maryland
,,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,"Manchester City  🔥

Ig: salasse_96","Johannesburg, South Africa"
,,RT @Olutowyeen: See China 🇨🇳 where the Corona virus started but they have done a great job so far. Impressive 👌 https://t.co/tAJQPzFwku,God first ❤️😊 Chelsea 💙,Ireland
,,"“Not every regime succumbs to Corona, but Israel’s is in the high-risk group”
https://t.co/dMoPDsdhwx","🍀 Works @ HRA NGO - for transparency of justice; e-justice, e-gov. tweets=personal; retweet - not endorsement; quote is IL police in aug 17, 2019 crim proc","Los Angeles, California, and Tel-Aviv, Israel"
,,"RT @avocadovsz: corona or no corona, staying away from people is always a good idea.",introvert & mudah terhibur | #GGMU,
,,RT @cleaningplus805: @ABC7 Corona Virus testing should be put in high gear! How is it possible that the Government in the most powerful cou…,"mom • wife • Army Combat Veteran • my tweets range from dumb to political, arguably the same thing",NY LAngeles
,,"@wsparks_ @charliekirk11 Oh yes, so above board and honest, those two. Are you cool with Trump directly profiting off the Secret Service having to spend millions of tax dollars to rent golf carts &amp; rooms at his resorts? Kushner's brother getting fed dollars on corona test kits via Oscar Health?",Let The Healing begin with me (by going dark on Twitter). ☮️💜🗽 #BidenHarris2020,"Los Angeles, CA"
bravodoctors,,RT @PuneethRajkumar: Starting this hashtag challenge - #bravodoctors  Pl share and show your solidarity to the medical professionals- our c…,"WELCOME GUYS🙏
Follow:- 
For Every Exclusive updates
And Latest news about Appu boss😘
Thanku❤️","Bengaluru South, India"
