hashtags,place,text,user_description,user_location
,,"RT @Jitendra7Jitu: No one 

Corona virus from India https://t.co/iMCkXW2cKd","|| Dil ko 90° ke angle pe chhuke nikal jata hu 😌💞. ||
 || memes || Coding || roast || Kamjor ♥️ vale dur rahe || ENGINEER ||",Pune
ProtestAgainstExamsInCOVID,,During this covid u postpone all exams #ProtestAgainstExamsInCOVID,,Visakhapatnam
방탄소년단 BTS,,"RT @ARMYTEAMIID: [🎥]

BTS Talks Life selama Quarantine, VMAs Performance dan hal lain

Interviewa
#방탄소년단 #BTS @BTS_twt 
https://t.co/3dmDSY…","@BTS_twt
@bts_bighit
@BigHitEnt
@ARMYTEAMIID
@btsvotingorg
@mygtrivias","Kalimantan Barat, Indonesia"
,,"RT @AISA_tweets: A single-day spike of nearly 70,000 coronavirus (Covid-19) cases on August 20 has taken India’s tally to above 2.9 million…",Alumni JMI,"New Delhi, India"
,,But last I heard he was going to force much higher fees of .55 vs .20 for mailing those voting forms ! Money Counties don't have those funds thanks to the pandemic! https://t.co/VzNBCyhQt9,,
,,"Gun violence spike and pandemic gun-buying boom may be linked: Research , more details : https://t.co/9HVDY4y8Iz) let me educate U when they buy legal guns they erase da serial numbers real good N then they sell them 2da ghetto N that's how they kill each other N innocent people!","COVID-19 IS ON THE RISE DONALD🌊 TRUMP🌊HE'S  GOTTA B, OUT BY 2020, 🌊BIDEN HARRIS:🌊VOTE BLUE LET'S SAVE🌊 OUR DEMOCRACY N OUR LIFE'S🌊✳️🌊✳️🌊✳️🌊🌊",
COVID,,"RT @Cleavon_MD: In New York City, where 20,000 people died in a span of 10 weeks from #COVID, protestors took to the streets. ""Trump Lies P…",Retired!  BRONCOS Fan.,"Roanoke, VA"
,,"RT @the_davidatta: Ortom prayed to restore peace in Benue.
Ikpeazu discovered Abia in the Bible to stop CoronaVirus.
But Elrufai is the bad…",Ardent barca supporter!,Abuja
,,RT @AISA_tweets: Look at the glaring digital divide. Modi govt is using the on-going pandemic to only increase this. This is shameful. Is t…,Nothing to represent...🙂,"passchim Masuria,India"
,,RT @Joannechocolat: @WakefieldJo Language is important: and this is language designed a) to normalize Cummings breaking quarantine to go to…,"Haven't a clue generally. Researcher, writer, editor,  poet, sole parent, live in a beautiful place. Am with Roethke: 'And, lovely, learn by going where to go.'",Isle of Wight
,,"It's just human nature:
Canada June retail sales up by record 23.7%, rising above pre-pandemic levels https://t.co/mkBrvny657",,
HardshipFund,,RT @axisweb: The damage of the pandemic is still ongoing. People within our community are still suffering. Our #HardshipFund provides some…,"Professional Artist/UpLandArts Mentor/Open Studio Tutor/Widening Participation/The Glasgow school of Art.
All Tweets my Own.
#globalcitizen",Global Citizen
,,"RT @Ndeshi_005: Anyone that’s going against the laws n regulations, must get arrested. It’s a pandemic damn it! People are dying and health…",Nduuli♥️ Gratitude🤍 GAAP🙏🏽,"Windhoek, Namibia"
ProtestAgainstExamsInCOVID postponeNEET_JEE,,"RT @md_asim0: Now, let's unite against EXAM in COVID-19 as well. 

#ProtestAgainstExamsInCOVID
#postponeNEET_JEE 

RT if you are..!! https:…",,
,,"RT @BarackObama: While other countries around the world have successfully managed this pandemic, we've seen things get worse. It's not too…",,United States
,,"RT @benshapiro: Some covid stats:
1. NY deaths reported yesterday: 7, 0 in NYC
2. NJ: 8
3. Deaths dropping precipitously in FL, GA, AZ
4. U…","College Grad, Business owner and gamer.",
,,RT @drshamamohd: Appearing for exams is one of the most stressful events in a student's life. It's unreasonable to expect them to give exam…,,
,,Patient was confined in a private hospital in Tarlac City due to Covid symptoms and comorbidities. He was discharged on August 16 and continued home quarantine.  Positive swab result received by the Tarlac PESU only last August 21.,The Official Twitter Account of Philippine Information Agency (PIA) Regional Office III,"Hyatt Garden Building, Dolores, City of San Fernando, Pampanga"
Swamyjihelp_NEETJEEaspirants PostponeJEE_NEETSept ProtestAgainstExamsInCOVID,,"RT @LalnunfeliCh: No exam in covid @DrRPNishank
#Swamyjihelp_NEETJEEaspirants 
#PostponeJEE_NEETSept 
#ProtestAgainstExamsInCOVID",be unique🙃,"Delhi, India"
,,"RT @DKShivakumar: The death of Corona Warrior Dr. Nagendra, who committed suicide due to harassment by officials, is a testament to this Go…",Searching jhola for my fakir friend to use in 2024.,Rajkot
,,"RT @PhilippineStar: The Manila Police District (MPD) has filed criminal charges against the owner of a hotel, an executive of a constructio…",,
,,RT @yoyotrav: Me at my first concert in 2035 when COVID finally decides to leave us alone:,,
,,"RT @apsmunro: Children absolutely CAN transmit, and they do

The risk CANNOT be ignored and must be mitigated against

But selling them as…","Author of Bioscience, Governance and Politics (Palgrave). Co-Author Science and the Retreat from Reason (Merlin/Monthly Review). Climber and Runner","London, UK"
ProtestAgainstExamsInCOVID postponejeeneet,,"RT @MdMaazFarooqui7: Thanks a lot sir @Swamy39 
#ProtestAgainstExamsInCOVID 
#postponejeeneet https://t.co/8aMW1EIIN1",,
,,Have had a few days away this week and have eaten in restaurants a few times. One thing I’ve come to realise is how before COVID we had come to accept being crammed together in close proximity in restaurants and coffee shops as being normal.,"""More love, more compassion, more humanity, more patience, more kindness, more integrity, more truth.""",
SonomaCounty,,"RT @Rolis707: We Steal What Jobs ??!?? Pandemic , 90+ Degree Heat, &amp; Now Fires. Field Workers Need Better Pay #SonomaCounty 🙏🏼 Viva La Raza…",Ecu🇪🇨 D.M.(V),
,,"RT @Mynorthwest: Kingston residents are getting some relief, after suffering through another summer of being trapped in their homes due to…",client for Circles Magazine,"Las Vegas, NV"
,,"RT @aggieloveseggs: Proving once again that most men are completely clueless about the burden this pandemic has caused for women, who are m…","Polygeek, Mom, wife, quilter, gardener,Edmonton 🇨🇦 #climatebrawl",
,,"RT @Sandeep_Saurav_: The students may be exposed to the deadly virus while they appear for the exams. 

Is there any rocket science here?…",,
,,RT @FCSTigers: Fayetteville City School System family members have fun while sharing an important message about social distancing. Watch th…,"Fayetteville High School is dedicated to the academic growth of students as they prepare for college & post graduation.
https://t.co/hzIvBNk8kp","Fayetteville, TN"
,,RT @Kush_voice: We can't turn a blind eye towards students safety by forcing them to take exams in Corona. All exams need to be postponed.…,,
taxpayerNZ,,why is NZHerald putting covid-19 related stories behind the paywall? Its owner NZME  had just under $10 million in wage subsidy from the Government. How much taxpayers money has it had? Country-wide puts any public good stories in front of  paywall. #taxpayerNZ https://t.co/rvKJbN5adx,"Editor, Country-Wide. Any comments are my personal views.

Even if you are right you should still be kind",Some where over the rainbow.
,,RT @ChefHomeboyarde: honestly i love the way trump has been handling the corona virus. you can’t get a second wave if the first one never e…,18 I like caricaturas japones and lechuga,"Waxahachie, TX"
,,RT @LegendaryEnergy: I know more people who got their property broken into in Los Angeles than I know people who contracted Covid19 there.,,
,,"RT @sarahekite: BREAKING:
Robert Trump died of an “undisclosed illness”

my guess is it was either an 
AIDS or COVID-19, probably the latte…","Have you been an asshole your whole life?

Not yet.",NorCal USA
COVID19,,"RT @SalmanSoz: In each of the the last 15 days, India had more #COVID19 cases than any other country. 

In the last 15 days, India had almo…","# Incharge central zone gujarat Sosial Media NSUI
# Vice President Ahmedabad NSUI
# G.S.Vatva assembly(Youth Congress)
# frmr Vatva word President(ITCELL)","Ahmadabad City, India"
,,"RT @JimMarous: The COVID-19 crisis, combined with the recent incidents involving racial injustice, result in a dual pandemic for minority n…",#Riskmanagement & #Compliance #Banking #analytics #payments #Finserv #regulation #RiskTech #payment #innovation. #i4Emploi Opinions are mine,Global Citizen
,,"RT @gd49er: No Vaccine From Gates
@cuban_manny
@RebelViking17
@Bergeron0275
@David25Holland
@MichaelPaulhei2
@AskmoreNorman
@JoeTornabene1…","ON resident. facts, quotes, sources over political correctness. block Trolls,Lists, DMs. #WalkAway MCGA MAGA - thanks pressplay layouts - on Parler&Gab",
,,RT @ShaneRWatson33: My 7-Day room bound quarantine here in Dubai has just started. It’s so cool to be here to get into the preparation for…,,
ProtestAgainstExamslnCOVID,,"RT @ndtv: #ProtestAgainstExamslnCOVID | ""Government must look at rescheduling the NEET, JEE exams post Diwali and if it is not possible and…",A responsible indian.,
DNCConvention,,"RT @RCamposDuffy: Democrats spent the 1st hour of #DNCConvention telling us Biden is a man of deep faith. Then, in his speech he told us wi…",Medical Director/Principal Investigator/Regenerative Medicine/Pain Management/General Medicine/Medical Cannabis,"Orlando, FL"
,,"RT @Svengoolie: Saturday night on MeTV- we finally have Peter Cushing, Christopher Lee, and Hazel Court in the show delayed earlier this ye…","Link Digger's cringe fringe weird links of the unknown highway. Weird, strange, odd and viral links, Pics and video from the fringe regions of the evil Internet","Reno, Nevada"
COVID19,,"RT @Craig_A_Spencer: I'm afraid of what #COVID19 + flu could do together, so this fall:

▪️Get a flu shot please.
▪️I'd be very appreciativ…",Mother Grandmother and avid Green Bay Packer and LA Dodger fan who is outraged. He will never be my president.,Blue State
,,"RT @dbongino: “I would shut it down. I would listen to the scientists.”
Biden basically pledging to bankrupt America here with more failed…",,
,,RT @HasibaAmin: Does this govt care about the youth of this country at all? How do you expect students to sit in a crowded classroom &amp; give…,social. worker,"Patna, India"
,,Add in Mark Cavendish (who invented sprint finishes) not going to the Tour https://t.co/YLeVPRe5z6,All about the cycling and still learning after all these years. Say hello.,"Manchester, England"
,,RT @yoyotrav: Me at my first concert in 2035 when COVID finally decides to leave us alone:,Az,
,,"RT @hyunsuinseoul: Dynamite isn't just a song, it's a cultural reset, it's the oxygen you breathe, it's a lifestyle, a reason to breathe. I…","I love you 3000, @BTS_twt (fan account) she/her",
,,"I foresee myself drinking wine on the daily after work. I can’t handle dumbass people. I thought pre-covid guests were stupid, but boy oh boy was I fuckin wrong 🙃","see you in another life, brotha | she/hers 🏳️‍🌈","Chicago, IL"
ProtestAgainstExamsInCOVID,,"RT @Prakash80522663: #ProtestAgainstExamsInCOVID
Why this exam in covid ?? 
What's the reason not to pospond the examination??
How Bihar st…",Nothing is impossible in this world because the word itself says I'm possible.,
,,"RT @ashchanchlani: Its my humble request to @DrRPNishank ji to please postpone exams for students untill the situation is okay
Sir please l…",,
,,"Speechless. Somewhat rhetorical bit why were journalists, judges and ambassadors at this event? The person who is captain of this cabal tells its own story..... https://t.co/t1Eol3M0MP",Politics PhD researcher @UL. Skate with @LimerickDerby. He/Him.,Limerick
,,Top FDA Official Says He Would Resign If Agency Rubber-Stamps Unproven COVID-19 Vaccine https://t.co/70LG07Hvxg,"THIS IS SITE NEWS CONTENT PUBLISH SITE. FASHION, POLITICS, LIFESTYLE, TECHNOLOGY NEWS, ETC.",
China CAGR GlycolMarket packagingindustry marketresearch polyethyleneterephthalate marketanalysis covid_19 industryreport marketinsight DalianShideGroup chemicalindustry,,"The #China Glycol Market is anticipated to grow at a #CAGR of around 5% during 2020-25.
https://t.co/6YbgYlA7u4 #GlycolMarket #packagingindustry #marketresearch #polyethyleneterephthalate #marketanalysis #covid_19 #industryreport #marketinsight #DalianShideGroup #chemicalindustry https://t.co/BPwyBGe33B","A leading #marketresearch, #consulting, #businessadvisory company with the sole objective of enabling clients to meet their #strategic objectives.","New Delhi, India"
,,"RT @B52Malmet: In the time of the worst pandemic in a century, Republicans like Ron Johnson and idiots like Rand Paul think it is a joke th…","Born in #Milwaukee, #Wi currently lives in #Richardson, Tx Graduated from #UTD, 1989 Loves family, #Cycling, #TexasRangers and #GreenBayPackers","Dallas, Tx"
ResignNishankPokhriyal,,"RT @KamranA76704597: #ResignNishankPokhriyal
.@DrRPNishank don't push the life of lakhs students in danger

Postpone/Cancel all the exams a…",Neet aspirants,
,,"2/ The Experimental Design 

Researchers set up two mannequins that faced each other, one wore a face shield and the other was attached to a cough simulator that sprayed droplets containing the influenza virus. After each cough, researchers measured how much virus was present👇👇 https://t.co/2NAtBd8mzG",We are a team of scientists @Columbia University sharing #COVID19 mask-wearing guidelines based on scientific evidence🔬,"New York, USA"
,,"RT @EpiEllie: Of course this doesnt mean COVID could be over tomorrow, but if we take coordinated, decisive, and evidence-based action NOW,…","Equality for All, #UniteBlue #TheResistance #StrongerTogether Healthcare IS a Right. Women stop standing BEHIND, stand besides each other & good men. 🌊",Living Blue in Red State 
ProtestAgainstExamslnCOVID,,"RT @ndtv: #ProtestAgainstExamslnCOVID | ""Government must look at rescheduling the NEET, JEE exams post Diwali and if it is not possible and…",,
,,RT @harphat: “At least 41 schools in Berlin have reported that students or teachers have become infected with the coronavirus less than two…,freelance human,knocking about 
,,"RT @sandeepkishore_: Welcome to New INDIA

Court hearing - Virtual
Parilament - Virtual
Panchayat election - Postpone
Official work - From…",Student // Music 🎶 Lover // Aurangabadi // Indian,"Aurangabad, India"
BTS BTS_Dynamite BTSARMY WearAMask,,"RT @DrTedros: Thank you, #BTS for the uplifting #BTS_Dynamite and for reminding the #BTSARMY and the rest of us to #WearAMask and take care…",dm or reply for recs :) all pronouns please :) backup is @junnnnkiiiii,
,,"RT @KatiePavlich: Minus the need for more rapid testing, everything Biden is proposing right now on combatting Wuhan coronavirus President…","Loves God, Family and Country, Happily Married with 3 Children. Ladies NO MESSAGES please! #MAGA, #POTUS, #Q","Western, NY"
ProtestAgainstExamsInCOVID,,RT @pankhuripathak: I support #ProtestAgainstExamsInCOVID . Does it make sense that educational institutions were shut down as soon as the…,When nothing goes right I choose left !,Dilshad garden delhi
,,"RT @JoeBiden: Donald Trump is not responsible for COVID-19 — but he does bear full responsibility for the failed national response. 

We've…",,
,,"RT @tonyocruz: UST should use its intellectual power to helping control the pandemic, and not control how students think. It should not com…",songist-singwritten,
,,‘The Rachel Maddow Show’ reports on the needless deaths Fox News caused by misleading Trump on COVID-19 - https://t.co/AVbvVmUXXc,"Happily married 46 yrs💕, retired teacher👩‍🏫, State Dept brat🗽, proud Nana, voracious reader 📚, dog lover/rescuer🐾,💧 in a red state. MAGAts blocked!👊","Austin, Texas"
,,"RT @benshapiro: Last night, Joe Biden promised racial reconciliation, political reconciliation, and an end to covid. Wasn't he in the gover…","Wife,Mom,MiMi of 5, Jesus Lover, MAGA, Save The Children, WWG1WGA,God Wins!","Alabama, USA"
,,"RT @MarkPocan: Bryan, I’m glad @JoeBiden didn’t come to a convention and have bunches of people get sick from Covid. It’s a bit stupid and…",Raised Democratic Farmer Labor,
,,"RT @BarackObama: While other countries around the world have successfully managed this pandemic, we've seen things get worse. It's not too…",A retired Canadian economist passionate about protecting individual rights amid an increasing agglomeration of state and corporate power.,Panama
,,RT @guardian: Australian PM urges states to put up an extra $40bn in Covid economic stimulus https://t.co/LVdvKioyDz,"An educated man is unfit to be a slave. 

almightyal1992@gmail.com

Instagram: mysticlifestyle333",
,,"RT @RexChapman: America’s Coronavirus response compared to China, Italy, and France. 

The internet. Undefeated... https://t.co/xUx6ZtFk5A",not a savy Tweeter but speak my heart and mind. No really witty quips - just trying to be an ally for all and bring back democracy to our nation. ❤️🧡💛💚💙💜🖤,North Cackalacky
khou HTownRush,,"“After a strong bounce back in May and slower but still strong growth in June, job growth slowed sharply in July after a resurgence of new COVID-19 cases began in mid-June,” said Keith R. Phillips, Dallas Fed assistant. #khou #HTownRush","Managing Editor, KHOU-TV, 11 News, Houston, Texas, TEGNA",
,,RT @PerthshireMags: turns out even if you loosen lockdown restrictions people aren't clamouring to get out and about!,Pro indy/Pro EU/ Retired/Animal lover. Separatist Scottish Nationalist apparently. Dont follow me if you’ve got an ‘I’m all right Jack’ attitude.,"Kilmarnock, Scotland"
,,RT @Raj_shekhar_17: Students may risk their lives and lose the academic year as is it once they catch the infection. Travelling for the exa…,"👉 @keerthitej264👈
😎 Dôñt gîvê mê frêâkîñ hôpê 😎
🥳 Wîßh mê ôñ êñd ôf thê yêâr_31ßt dêç🥳
🎧 Müßïç løvér 🎧
😈 Dêvïl_œf_my_õwñ_hêll 😈
📸 Phøtœ hõlìç 📸",vizianagaram
,,RT @kylegriffin1: Inbox: Sen. Warren has formally requested that the Pandemic Response Accountability Committee conduct an investigation in…,Aspiring Data Scientist putting my spare time into developing the knowledge and skills to contribute to AI.,
,,RT @choi_bts2: SG:I often wonder if anyone can be this close &amp; comfortable with their friends. We've been friends for 10years and we know p…,"“To this day, I am still hoping my love is conveyed to you. I love you more than love. Army.”
- Namjoon, 2020",India
,,RT @SouthernArkans1: Prayers for those affected by the loss of our very own Carrington Jackson. There will be a balloon release at 7pm tomo…,,
,,"RT @AliNouriPhD: NEW RESEARCH: high viral load in children, despite mild/absent symptoms.

Pediatric patients displayed no apparent differe…",Bacabacabaca,
,,Wife and son of a CRPF man who died due to Covid 19 infection mourn during cremation at Crematorium in Srinagar https://t.co/yykyUrcAex,Photojournalist based in Kashmir|| Email Bzargar345@gmail.com- Tweets are Personal,SRINAGAR
,,RT @OregonGovBrown: Tune in at 11am for my press conference to discuss Oregon's efforts to stop the spread of COVID-19: https://t.co/Axf42Y…,Third generation Oregonian who carries an umbrella. “She notices things.” #HistoryNerd,Salem Oregon USA
,,If you’re not assed about the pandemic that’s on you but pls stop coming into my work and coughing in my face while I pull pints xx,♐️🧞‍♀️,
,,RT @wohcuIt: bts made dynamite to uplift people during the pandemic and they got praised by the director of the World Health Organization..…,"Chim Chim🐥🐾🤙

















Army💛",
DisabilityRC,,RT @billshortenmp: It emerges in today's #DisabilityRC hearing that there have been 8 NDIS participants &amp; 1 worker who have died from COVID…,"Still trying to ensure tweets are true, necessary and mostly kind but sometimes this is impossible!","Byron Bay, Australia"
,,RT @taiylersimone: REQUIRED TEXTBOOKS??? IN A PANDEMIC???? You better send us a pdf link Professor Moneybags,,
AngelaMerkel,,"RT @deepadoc: NAMASTE is the new HELLO
President of France, @EmmanuelMacron and Chancellor of Germany #AngelaMerkel, greet each other with…","You Are Braver than you Believe 
Stronger than you seem 
Smarter than you think.","Jharkhand, India"
ProtestAgainstExamsInCOVID,,"RT @shashank_mehta7: #ProtestAgainstExamsInCOVID
@DrRPNishank @DG_NTA
Postpone NEET and JEE exams..
Failure of social distancing during som…",,Lucknow  India
,,RT @TheDailyEdge: BREAKING: @realDonaldTrump caught on tape admitting to politically motivated attempt to rig 2020 election by refusing to…,"Ω✊💪
🛑the🍊
☎202-224-3121🥊
#Chronicmigraine👩‍🔬twins+1
Wishing🥋2B💊painfree #mmj
Care about kids' futures❄
#hashtag #EDS 
#chronicpain
Tpyo👸Snark is Free🌊",Somewhere Left of Center
,,"RT @Alokrai2310: Parliament : No

Transport : No 
 
Schools/Colleges : No

Gyms : No

IPL : Not in India

Gatherings : No

Then why the hel…",LEARNER.......DREAMER........READY TO GET OVER,"Khagaria, India"
,,@9GAG During quarantine I learned how to cook. Oh?,"Reading addict, music lover. Openly geek. Professional way finder and life enjoyer. Happily ever after turned out to be: work in progress. Mother.Survivor;",Paradise.
,,RT @ashutoshaisa: Students may risk their lives and lose the academic year as is it once they catch the infection. Travelling for the exams…,,"Bihar, India"
,,"RT @KamVTV: I agree with @RichardGrenell. The Democrats went all in politicizing the Coronavirus at their convention. 

 I’m no longer call…","I love music, art, history, current events, politics, @RealJamesWoods and DisneyWorld .. NOT necessarily in that order.",California
,,RT @MitchellCares: It feels uniquely American that California can't fight fires because their prison slave labor is sick with covid right n…,she/her • 23 • latina • sociology enthusiast,bay area / pacific north west
,,"@Iegacyfilm In the midst of pandemic, the only hope TENET ❤️","A human being is not a human without humanity..from 35+1 yrs riding free trip around the sun...100% waterproof, made from biodegradable material.","Milky Way, Virgo Supercluster"
donateblood savelives,,"RT @RotaryTTKBloodB: In regular or COVID Plasma, there is no role of Rh (Positive or negative) factor.

#donateblood #savelives #Covidplasm…","All is Well #ProudIndian #ProudHindu
Jai SiyaRam",Bangalore
,,"RT @BarackObama: While other countries around the world have successfully managed this pandemic, we've seen things get worse. It's not too…","born inManila, Philippines #adopted raised in #CT currently in #FL  College graduate. interested in film production
  #CallHerDaddy #DaddyGang",
,,RT @landryguillen: you can’t give me ONE good reason why these workers don’t deserve significant increases in their wages. PLUS real benefi…,23 🚩he/him 🏴#1 Elton John Stan,🅰️narchist Jurisdiction 
Every80Seconds,,21/08/2020 17:59:13 Another American has died from COVID-19. #Every80Seconds,,United States
,,"RT @dr_munyah: Dexploras are lowkey the LOCKDOWN BEASTS, the level of intelligence &amp; strategies they put up to STAN Dorathy is FIRST CLASS…","Mantra: Come correct or don't come at all.
Brand Builder ( unpaid😭😭). 
Escape account, but if you tweet what I don't understand, you must explain😏🚶",
,,Connecticut reports 2 COVID-19 deaths as positivity rate rises above 1% https://t.co/4LcghENGaN https://t.co/CnIqXgIjcB,"NOW MORE THAN EVER • Best Digital Presence, NYS AP • Outstanding Use Of Digital Platforms, NYS Broadcasters Assn • Excellence in Social Media, Regional Murrows",NYC
,,@realDonaldTrump Yes thanks a lot Pennsylvania for wearing masks and social distancing....spread that non-existent virus.  I can only hope you gave it to tRump.,"Halifax Mooseheads, Winnipeg Jets, Toronto Blue Jays fan","Halifax, Nova Scotia"
,,RT @ClayTravis: This is wild. Almost one quarter of people tested in Florida yesterday had already had the coronavirus. Makes death rate fr…,Gator Boy 🐊🐊 Titan Up ⚔️OEF Veteran 🇺🇸 MTSU Alum 👨‍🎓 x’s 2 #ChompChomp,"Nashville, TN"
,,RT @abbethachristie: arresting teachers who are demanding safe conditions for their students and themselves feels dystopic at best,"I’m way too gold for this beef, I feel like I’m Kobe.",On the Track
,,"RT @AmanDhattarwal: Education centres are not safe yet. In India, the situation can be even worse. Polite appeal to the government for #JEE…",Jee aspirant 2020..,
,,Claims for Business Income Loss Due to Construction Dust Denied in Pre-COVID Case https://t.co/JMrrkTitQD,"Digital Tariq – Digital News Online is Indian’s latest platform, devoted to offering articles about Technology, Bollywood.",Dehradun (UK)
,,"Why indeed?
Maybe because in line with the findings of the 1981 Royal College of Surgeons report - masks make no difference?
In fact less infections were found when no masks were used. https://t.co/8NHIuTMLAy","#KBF  ""There’s a war out there. A world war. And it’s not bullets it about who controls the information. What we see and hear, how we work, what we think..""",
,,"RT @muscatphoto: Government must postpone the Exams! 
Students are the future of the country!
Say no exams in Pandemic!
Save the Future of…",,
,,RT @GuidoFawkes: More people were reported to have died of stabbings than Covid in London yesterday.,Believe in hard work. Hate injustice.,United Kingdom
,,"RT @mitchellreports: On Kasich at the DNC, @SherrodBrown: ""I'm fine with Kasich, I don't like what Kasich does to workers, I don't like wha…",,
,,RT @taiylersimone: REQUIRED TEXTBOOKS??? IN A PANDEMIC???? You better send us a pdf link Professor Moneybags,i look cute w/o makeup im sorry u can’t relate 🗣my name is emi!!!!! 20 😋,Georgia Peach in the USA 🍑🍑
,,WAIT IM NOT READY. IM ONLY AT THE PART WHERE JESS AND NICK KISS FOR THE FIRST TIME 😭 https://t.co/IYvUmhBtdE,"Stand back up, dust yourself off, and laugh. Laughter is the only thing that will get you through the pain.",
,,RT @iheartmindy: The shut down was selective. They destroyed small businesses so that corporations could monopolize the economy. The cherry…,I just wanted to see how long it'll take me to get banned...,
,,"RT @Sandeep_Saurav_: Modi govt Just wait and watch ...
Just feel the students strength !!

You have to cancel/postpone all the Exams amidst…",,
Pokhriyal_StepDown,,"RT @SharwanSaran18: #Pokhriyal_StepDown 
@Hrdminister1 
@SonuSood 
Pls sir exam postpone krvado 😟🙏",,
ProtestAgainstExamsInCOVID,,"RT @shashank_mehta7: #ProtestAgainstExamsInCOVID
@DrRPNishank @DG_NTA
Postpone NEET and JEE exams..
Failure of social distancing during som…",,
,,"RT @AISA_tweets: Modi govt has failed to listen to students.

They are hellbent on holding exams during pandemic with COVID rising day by d…",,
MaskHoax,,RT @jj_talking: Wow the #MaskHoax in your face,"Trump supporter MAGA, 1A, 2A Proud Independent thinker! WWG1WGA!🚫Twitter is not a dating site!","Kentucky, USA"
,,"RT @C_3C_3: Joe Biden just said he would completely lockdown the economy again due to a virus with a 99.9% survival rate if he wins.

This…","The problem is not that people are taxed too little, the problem is that government spends too much ~Ronald Reagan",
FUCK COVID19,,"IM HEARTBROKEN 😞 😢. My great grandma that’s 98 is on a ventilator cause of COVID. Words can’t explain my feelings rn. My sweet mama lela is confused in a room full of people fighting for their lives. 

#FUCK #COVID19 https://t.co/dQFjWVedPM",you like roller coaster rides?,
,,"RT @BernieSanders: The American people are already paying for a vaccine through their tax dollars.

When a vaccine does become available, e…","Digital Marketing - @sectionlive street team - dubstep, art, fashion & vintage clothes","Kalamazoo, MI"
,,"RT @trishgreenhalgh: Here's one for my (UK) Sikh followers.

A supplier who specialises in face coverings you can wear with a turban.

Than…","Head of health and justice, East of England. All opinions my own, not NHS E.",Midlands
Onam Malayali,,"RT @HKupdate: No Covid can take away the spirit of #Onam from #Malayali 

May this pandemic takes us back to those good old days when we co…","Nationalist, Environmentalist , Conservationalist, Technologist, Rationalist, Minimalist",I √ India
,,"RT @vijaythottathil: Government has not courage to conduct Parliament because their lives matters ??

Student Lives doesn’t matter ?? 

Say…","I m not the body, i m not even the mind","Jamui, Bihar 811307"
,,"RT @CrayKain: DYK ""Q"" is supporting Trump through his solution: HCQ; ""globalization;"" Pedophilia; vaccine altering DNA (not); Rabbit Ears a…","Scenic artist in Orlando. I’ll follow back, when Twitter lets me! 🤷‍♀️  #biden2020 #blm","Orlando, Florida"
,,"RT @MusicalOh: Just learned my neighbor,a trump supporter,passed away from Covid symptoms yesterday. His wife took down the Trump sign toda…","Scientist, feminist, liberal, equal rights/pay, animal ❤️, Masshole, Pats fan 🏈, FB after vetting, Trump for prison🚔 
Magats, toxic Berners & race baiters🛇",America's wanker
,,"RT @GovWhitmer: Today, the Court of Appeals ruled to uphold the emergency powers given to governors to protect Michiganders from crises. I…",,
,,Promising evidence of SARS-CoV-2 correlates of protection from the @GreningerLab https://t.co/mjVix4G7LT,"MicrobiologyPhD @MayoClinic AZ, #ValleyFever,#ConnectedDiagnostics, microbiome, MedEd, statistics, poetry, carries own whiteboard pen. Statements=my own.","Phoenix, AZ"
coronavirus,,RT @AnaCabrera: At least 26 cases of #coronavirus in three states are being linked to the Sturgis Motorcycle Rally.,"Liberal Grandma, Breast Cancer Survivor. #resist #bluewave2020 no DM's no lists","Maine, USA"
,,"RT @chiIIum: Also, in the new handbook it states that if your child has the sniffles they will take your child out of class and directly to…",What I Want To Say,
,,RT @NSUIAssam: Despite of taking so many precautionary measures HM Shri @AmitShah has tested positive for COVID-19. And GU Authority is pla…,,"Jaipur, Rajasthan "
,,@LakerFilmRoom Wait is this what the Celtics run with Jason Tatum and their big man? I think LeBron ran it a few times with javale or Dwight before the lockdown?,,
,,RT @erinwardbibo: Learned SO MUCH from admissions leaders from @GWAdmissions @Norfolkstate @UMESNews &amp; @ODU at today’s @DCCollegeCareer Ins…,"The official Twitter account for Norfolk State University. 🔰

See all #COVID19 Updates 👉 https://t.co/aroiZCa4NS
#beholdthegreenandgold","Norfolk, Virginia"
gayxxx,,"RT @MarkTheModel: PUBLISHED in a PANDEMIC !!!! @kromemagazine 
Model Markus Kage @kage_markus 
@MarkTheModel 
Photo @johnjanklet 
#gayxxx #…",Throwaway account for +18/21 adult gay content. Profile is by @MachoJuice,
,,CT DPH issues COVID alert in Danbury after spike in cases https://t.co/1DPsqo2SWp,news producer @wtnh news 8 // @scsu alum,"Connecticut, USA"
,,RT @csilly_: Like this if you personally know someone that has gotten COVID. I’m trying to prove a point,de vez em quando eu surto e mudo tudo no meu perfil rs,"Toronkawa, Nigeria"
,,"@EricTopol @ZOE39360483 @K_G_Andersen @NatureMedicine @ScienceMagazine Over-the-Counter remedy for prevention &amp; therapy:
https://t.co/zWMPP0ID4y 
Both VitD &amp; QCT inhibit viral entry &amp; Vitamin D + Quercetin + Estradiol alter expression 244 of 332 (73%) SARS-CoV-2 targets in human cells, thus interfer with functions of 26 of 27 (96%) virus proteins.",Research scientist,"La Jolla Village, San Diego"
,,RT @businessinsider: Delta has banned the Navy SEAL who killed Osama Bin Laden for refusing to wear a mask https://t.co/ChgY70rj9g,"Husband and Father, Structural Engineer,",Nairobi
